x,f(x)
0,1315.38
0.5,4586.5
1,2189.59
1.5,6788.65
2,9346.93
2.5,5194.16
3,345.721
3.5,5297
4,76.9819
4.5,668.422
5,6867.73
5.5,9304.36
6,5269.29
6.5,6539.19
7,7011.91
7.5,7621.98
8,474.645
8.5,3282.34
9,7564.1
9.5,3653.39
10,9825.5
10.5,7533.56
11,726.859
11.5,8847.07
12,4364.11
12.5,4777.32
13,2749.07
13.5,1665.07
14,8976.56
14.5,605.643
15,5045.23
15.5,3190.33
16,4939.77
16.5,907.329
17,737.491
17.5,3841.42
18,9138.17
18.5,4644.46
19,500.84
19.5,7702.05
20,1253.65
20.5,6884.55
21,6295.43
21.5,7254.12
22,8885.72
22.5,3063.22
23,5132.74
23.5,8459.82
24,8415.11
24.5,4153.95
25,4679.17
25.5,1783.28
26,5716.55
26.5,330.538
27,4984.8
27.5,7482.93
28,8907.37
28.5,8420.4
29,2127.52
29.5,1304.27
30,2745.88
30.5,4142.93
31,7098.2
31.5,2399.11
32,3175.4
32.5,6520.59
33,6813.46
33.5,3877.25
34,1475.33
34.5,8455.76
35,9554.09
35.5,1481.52
36,4087.67
36.5,5648.99
37,4885.15
37.5,9610.95
38,1997.57
38.5,6292.69
39,6512.54
39.5,8030.73
40,4764.32
40.5,2032.5
41,9016.73
41.5,1420.21
42,4103.13
42.5,8856.48
43,1621.99
43.5,3653.39
44,1351.09
44.5,4553.07
45,4523
45.5,9316.74
46,2152.48
46.5,9089.22
47,8608.6
47.5,5059.56
48,8175.61
48.5,4622.45
49,6327.39
49.5,8246.97
50,7022.07
50.5,9544.15
51,2893.16
51.5,5144.35
52,4140.28
52.5,8765.66
53,7297.48
53.5,7156.42
54,7065.35
54.5,190.924
55,5249.87
55.5,651.939
56,4889.43
56.5,6820.49
57,9166.34
57.5,8900.19
58,1391.95
58.5,9893.62
59,4460.23
59.5,5146.59
60,4397.26
60.5,8066.5
61,2115.19
61.5,1536.04
62,6163.5
62.5,8.78999
63,7273.35
63.5,4177.24
64,6805.62
64.5,8364.2
65,8287.08
65.5,817.376
66,6295.72
66.5,2135.47
67,3888.23
67.5,9475.45
68,2692.15
68.5,2840.35
69,7838.65
69.5,2821.56
70,113.162
70.5,9832.36
71,8197.26
71.5,3981.44
72,1768.8
72.5,1577.31
73,2571.69
73.5,1016.37
74,6347.17
74.5,7947.7
75,7529.4
75.5,6334.3
76,5982.17
76.5,3187.78
77,1174.37
77.5,5261.23
78,5879.89
78.5,7029.89
79,1616.88
79.5,8602.26
80,5568.36
80.5,3160.07
81,5285.48
81.5,5881.19
82,4308.48
82.5,3702.26
83,4468.66
83.5,3878.31
84,782.632
84.5,2539.22
85,6762.37
85.5,7286.08
86,9447.53
86.5,9401.63
87,4604.34
87.5,6613.55
88,6056.4
88.5,1503.94
89,3438.18
89.5,5228.08
90,149.506
90.5,6429.79
91,9178.48
91.5,9700.87
92,8439.75
92.5,4557.52
93,220.837
93.5,7069.5
94,4366.38
94.5,7517.1
95,6956.79
95.5,7538.63
96,42.5392
96.5,799.169
97,9033.01
97.5,7466.79
98,63.4169
98.5,5184.78
99,5440.23
99.5,2158.26
100,6268.61
100.5,7093.2
101,2802.89
101.5,3719.1
102,3101.69
102.5,1037.97
103,7758.8
103.5,552.788
104,1602.74
104.5,2970.22
105,4778.04
105.5,5199.88
106,1503.12
106.5,8336.82
107,5777.76
107.5,3311.75
108,9868.83
108.5,16.5742
109,293.555
109.5,4896.52
110,7389.59
110.5,5362.67
111,1225.07
111.5,1882.76
112,6141.26
112.5,1259.33
113,9540.28
113.5,8381.02
114,2590.14
114.5,4243.36
115,8979.14
115.5,7606.17
116,4518.51
116.5,6655.03
117,2095.62
117.5,5469.75
118,1759.74
118.5,4319.08
119,6874.14
119.5,8362.07
120,9733.46
120.5,803.531
121,7694.37
121.5,2501.55
122,7691.14
122.5,7492.52
123,6816.66
123.5,363.676
124,2216.67
124.5,6526.22
125,3714.66
125.5,2336.91
126,1659.28
126.5,1597.58
127,6619.94
127.5,9491.57
128,6210.46
128.5,179.445
129,7218.72
129.5,536.944
130,5191.75
130.5,653.563
131,9771.8
131.5,3290.56
132,7432.74
132.5,1713.79
133,9397.25
133.5,2549.57
134,1238.49
134.5,1600.83
135,1051.85
135.5,3685.62
136,3272.28
136.5,5767.76
137,7582.46
137.5,6997.91
138,9352.42
138.5,3620.84
139,4550.72
139.5,2404.4
140,4215.79
140.5,2897.66
141,2163.86
141.5,5274.39
142,8636.43
142.5,7115.64
143,3828.22
143.5,4597.63
144,7953.53
144.5,32.2878
145,6646.89
145.5,1868.25
146,1340.39
146.5,9460.45
147,6060.01
147.5,3474.92
148,5096.58
148.5,8343.38
149,3294.34
149.5,6317.63
150,414.204
150.5,7670.65
151,5193.03
151.5,2205.16
152,889.927
152.5,7064.61
153,2617.79
153.5,3783.66
154,2326.08
154.5,4694.98
155,9772.38
155.5,342.431
156,316.388
156.5,5915.88
157,3295.79
157.5,5365.28
158,4035.81
158.5,9669.1
159,8675.14
159.5,1483.9
160,6395.23
160.5,9319.15
161,8154.07
161.5,5728.07
162,9452.5
162.5,1554.14
163,3436.13
163.5,965.383
164,224.05
164.5,8568.76
165,6745.25
165.5,6984.6
166,1919.84
166.5,3458.72
167,1407.1
167.5,2216.56
168,5860.16
168.5,263.397
169,7623.44
169.5,773.243
170,9255.03
170.5,4304.46
171,8312.56
171.5,6016.38
172,5193.37
172.5,1614.19
173,5743.6
173.5,5314.27
174,6670.49
174.5,5487.36
175,6679.65
175.5,5715.83
176,4413.13
176.5,5022.75
177,316.565
177.5,5220.63
178,350.595
178.5,1071.81
179,5518.29
179.5,6111.11
180,7720.3
180.5,4866.81
181,6969.96
181.5,4868.5
182,7104.5
182.5,2766.47
183,2801.04
183.5,5304.9
184,2354.03
184.5,5974.76
185,9202.52
185.5,8211.77
186,2302.7
186.5,8995.21
187,6515.15
187.5,9359.36
188,8587.66
188.5,9524.31
189,1229.5
189.5,7024.71
190,1077.39
190.5,998.656
191,3445.76
191.5,7576.21
192,3307.58
192.5,5731.83
193,2024.82
193.5,9743.48
194,4918.41
194.5,8049.12
195,1595.8
195.5,1492.51
196,3806.08
196.5,4241.34
197,6512.95
