x,f(x)
0,7628.51
0.5,2099.37
1,5328.09
1.5,3430.29
2,4445.34
2.5,436.781
3,4300.12
3.5,6677.93
4,822.428
4.5,5052.08
5,7188.61
5.5,4450.09
6,4006.16
6.5,2941.32
7,7081.13
7.5,5773.84
8,8834.91
8.5,2192.67
9,3140.79
9.5,877.307
10,9598.46
10.5,2688.12
11,7577.64
11.5,4473.59
12,8766.33
12.5,4681.94
13,4738.34
13.5,275.941
14,2529.16
14.5,6601.1
15,8225.32
15.5,7984.64
16,5910.01
16.5,9003.59
17,4981.56
17.5,7994.4
18,5334.38
18.5,2308.65
19,1943.32
19.5,914.077
20,4556.14
20.5,1700.64
21,9551.13
21.5,5086.3
22,5459.85
22.5,8262.14
23,893.124
23.5,1841.2
24,1866.55
24.5,8144.34
25,5276.44
25.5,7873.79
26,9088.05
26.5,6230.33
27,6497.79
27.5,276.734
28,66.9884
28.5,3189.26
29,3530.04
29.5,7808.82
30,8564.87
30.5,9891.05
31,940.066
31.5,2126.65
32,5268.52
32.5,3970.72
33,9004.74
33.5,4960.23
34,8995.08
34.5,9154.25
35,121.566
35.5,725.909
36,7052.05
36.5,7866.9
37,386.594
37.5,9944.06
38,5178.47
38.5,5597.76
39,8608.25
39.5,5266.69
40,3347.76
40.5,8648.82
41,97.7606
41.5,373.97
42,9746.43
42.5,3633.43
43,974.563
43.5,7717.29
44,5919.63
44.5,7103.71
45,4877.66
45.5,2363.31
46,7234.04
46.5,566.154
47,1528.17
47.5,5601.31
48,4976.08
48.5,1647.63
49,6266.8
49.5,105.142
50,6646.18
50.5,882.035
51,368.775
51.5,8081.11
52,9382.35
52.5,8474.14
53,7207.63
53.5,5563.2
54,5774.07
54.5,8861.99
55,6755.69
55.5,5275.54
56,6769.81
56.5,8673.15
57,4676.83
57.5,4039.99
58,6789.41
58.5,4388.17
59,546.117
59.5,8064.74
60,3889.37
60.5,9987.77
61,7316.74
61.5,7973.18
62,2205.38
62.5,8539.94
63,7944.16
63.5,733.972
64,2237.76
64.5,7686.27
65,5761.13
65.5,3494.88
66,3895.29
66.5,7554.85
67,5816.93
67.5,844.458
68,4370.38
68.5,2149.47
69,7707.72
69.5,5673.03
70,5766.23
70.5,8992.7
71,7188.91
71.5,2752.68
72,6692.54
72.5,8139.95
73,3211.35
73.5,251.729
74,9735.09
74.5,4869.15
75,3008.72
75.5,5769.01
76,1235.19
76.5,7117.27
77,5622.81
77.5,2136.82
78,3138.51
78.5,6721.42
79,8361.87
79.5,586.982
80,261.843
80.5,208.59
81,8819.1
81.5,2584.13
82,7217.69
82.5,6322.26
83,6009.26
83.5,186.687
84,1077.16
84.5,1823.06
85,5546.71
85.5,5663.88
86,4383.81
86.5,2583.27
87,6646.77
87.5,161.451
88,7971.06
88.5,1611.61
89,7677.94
89.5,2661.69
90,9744.34
90.5,4045.38
91,9837.5
91.5,1447.87
92,3391.32
92.5,1412.6
93,9717
93.5,8918.79
94,4803.29
94.5,8272.83
95,905.039
95.5,2348.92
96,7231.19
96.5,5149.81
97,610.611
97.5,8838.12
98,2498.24
98.5,2554.41
99,886.825
99.5,387.759
100,9882.7
100.5,7204.96
101,2296.03
101.5,7599.67
102,5423.52
102.5,6655.02
103,7671.81
103.5,7458.37
104,6693.94
