x,f(x)
0,1723.79
0.5,9642.62
1,3010.86
1.5,6374.68
2,9042.89
2.5,8663.96
3,3671.94
3.5,8809.88
4,8503.96
4.5,9372.22
5,9017.27
5.5,4599.42
6,7695.89
6.5,6366.88
7,6860.39
7.5,8279.31
8,6780.54
8.5,4234.7
9,9843.4
9.5,4848.27
10,3451.99
10.5,1211.16
11,6925.94
11.5,2309.57
12,7314.71
12.5,2210.86
13,3220.36
13.5,8575.67
14,7981.75
14.5,8782.56
15,6579.64
15.5,2040.59
16,9491.5
16.5,2244.25
17,1295.76
17.5,8652.8
18,1023.91
18.5,6525.6
19,5142.8
19.5,584.612
20,4457.98
20.5,9687.23
21,5519.88
21.5,39.99
22,5070.25
22.5,6404.8
23,8538.79
23.5,5902.8
24,5007.53
24.5,1676.32
25,9213.5
25.5,4342.21
26,3834.68
26.5,8984.13
27,7711.64
27.5,4337.49
28,1060.8
28.5,7634.84
29,4714.94
29.5,4166.36
30,1337.8
30.5,6201.15
31,1379.17
31.5,6870.55
32,5747.96
32.5,4460.49
33,8806.7
33.5,3775.87
34,1961.02
34.5,6409.94
35,3893.69
35.5,3711.34
36,9881.31
36.5,5447.77
37,1566.86
37.5,9446.84
38,5535.99
38.5,7751.24
39,3493.71
39.5,9449.33
40,5486.27
40.5,8177.2
41,5842.38
41.5,5939.58
42,1428.24
42.5,4856.57
43,7801.1
43.5,7298.97
44,9049.77
44.5,6389.11
45,2275.56
45.5,4441.53
46,1298.49
46.5,4795.08
47,6942.74
47.5,3375.63
48,7529.88
48.5,6021.54
49,860.781
49.5,8996.82
50,7628.74
50.5,8378.33
51,6934
51.5,5439.78
52,5257.89
52.5,3007.59
53,4719.6
53.5,8904.35
54,9039.02
54.5,1065.91
55,1570.47
55.5,6097.19
56,78.9249
56.5,6558.61
57,4994.69
57.5,594.829
58,2975.54
58.5,5463.72
59,8960.16
59.5,3556.09
60,2798.36
60.5,4811.11
61,4152.8
61.5,8340.71
62,8447.77
62.5,5820.2
63,9528.14
63.5,3733.36
64,9526.49
64.5,5681.86
65,6163.36
65.5,7622.86
66,4767.42
66.5,9755.4
67,5135.84
67.5,3032.38
68,2751.53
68.5,5502.66
69,9077.47
69.5,2872.34
70,8747.7
70.5,4242.29
71,1819.61
71.5,4977.88
72,1294.28
72.5,8940.08
73,9279.94
73.5,3382.84
74,4253.98
74.5,6859.81
75,6426.39
75.5,9391.1
76,1608.94
76.5,4973.83
77,153.48
77.5,944.208
78,7075.38
78.5,5634.95
79,6520.46
79.5,8465.64
80,24.9058
80.5,4129.68
81,1854.41
81.5,7995.25
82,4706.58
82.5,6723.18
83,7524.25
83.5,5528.63
84,6573.51
84.5,6642.7
85,9721.03
85.5,2975.6
86,3572.5
86.5,7707.03
87,3767.47
87.5,1812.9
88,8310.79
88.5,4294.56
89,1478.8
89.5,1635.96
90,8616.51
90.5,3977.63
91,3964.97
91.5,6454.06
92,3454.07
92.5,6025.99
93,900.781
93.5,2113.88
94,9298.43
94.5,7744.11
95,6396.81
95.5,1527.87
96,1764.43
96.5,8658.87
97,8902.04
97.5,1175.34
98,531.303
98.5,5364.5
99,3858.47
99.5,6359.64
100,5460.66
100.5,3323.75
101,6054.16
101.5,456.189
102,941.555
102.5,7104.33
103,9440.82
103.5,7504.31
104,684.517
104.5,3984.93
105,5320.64
105.5,8983.29
106,7628.73
106.5,4675.55
107,6417.03
107.5,4334.22
108,121.742
108.5,6209.65
109,6050.95
109.5,1368.72
110,7754.4
110.5,6878.88
111,9615.37
111.5,2844.28
112,3003.38
112.5,7182.6
113,7092.53
113.5,7295
114,7006.26
114.5,6453.38
115,1133.1
115.5,5987.69
116,5.05468
116.5,1644.25
117,3798.01
117.5,6934.12
118,7883.25
118.5,1834.57
119,1612.18
119.5,4728.24
120,846.622
120.5,2579.61
121,1793.51
121.5,7909.04
122,9280.43
122.5,7572.09
123,5708.72
123.5,1712.2
124,7769.1
124.5,9701.97
125,7.1656
125.5,4799.32
126,2816.54
126.5,6148.81
127,7051.82
127.5,3629.67
128,4327.55
128.5,5982.52
129,1872.04
129.5,9766.4
130,9019.36
130.5,5365.53
131,6085.24
131.5,5298.78
132,1531.04
132.5,7879.22
133,1056.66
133.5,4411.58
134,1554.03
134.5,2121.93
135,5118.51
135.5,3629.77
136,7122.29
136.5,1093.67
137,2141.59
137.5,3074.27
138,1177.21
138.5,9207.66
139,4465.07
139.5,3914.05
140,4477.95
140.5,3349.55
141,2088.93
141.5,8168.28
142,8693.74
142.5,1506.86
143,3215.18
143.5,1935.4
144,6998.81
144.5,2842.21
145,5267.5
145.5,3653.38
146,7059.29
146.5,409.959
147,7086.2
147.5,8109.43
148,3400.14
148.5,862.838
149,2706.79
149.5,4135
150,6498.42
150.5,7145.64
151,8491.38
151.5,9945.7
152,1502.92
152.5,7056.64
153,4795.13
153.5,7270.61
154,3977.76
154.5,2437.92
155,6010.01
155.5,5163.79
