x,f(x)
0,8053.29
0.5,4217.54
1,4711.75
1.5,5457.41
2,4658.86
2.5,1801.56
3,2608.32
3.5,7299.65
4,919.028
4.5,135.495
5,6367.17
5.5,3486.29
6,282.63
6.5,2126.04
7,703.486
7.5,9446.1
8,5288.62
8.5,4055.51
9,2034.6
9.5,3219.73
10,3206.38
10.5,8616.93
11,4129.36
11.5,6135.95
12,2027.92
12.5,2399.44
13,9411.57
13.5,5713.97
14,4739.23
14.5,4375.72
15,6980.87
15.5,728.611
16,2105.1
16.5,2030.1
17,2347.92
17.5,2590.47
18,2950.44
18.5,6133.69
19,323.566
19.5,4643.83
20,4775.26
20.5,1021.71
21,1936.21
21.5,3354.84
22,3410.85
22.5,7378.46
23,6363.31
23.5,9469.33
24,7076.87
24.5,7787.3
25,4799.7
25.5,2809
26,6477.77
26.5,835.776
27,1295.68
27.5,8481.63
28,2236.19
28.5,8471.48
29,6803.95
29.5,2872.43
30,8381.78
30.5,5323.77
31,6928.3
31.5,3126.56
32,4158.49
32.5,5805.95
33,7902.52
33.5,4211.64
34,9279.95
34.5,2096.88
35,1709.76
35.5,7995.59
36,6214.6
36.5,6509.56
37,9105.78
37.5,4090.77
38,3203.28
38.5,2244.14
39,8104.99
39.5,1936.85
40,7867.35
40.5,2645.76
41,9911.12
41.5,8715.95
42,2475.7
42.5,7488.41
43,1327.1
43.5,3523.75
44,6190.22
44.5,1903.24
45,7466.01
45.5,2886.89
46,4693.18
46.5,7799.03
47,5206.86
47.5,9142.01
48,1471.4
48.5,8571.63
49,3334.33
49.5,1688.49
50,9447.39
50.5,6956.58
51,3328.94
51.5,6642.15
52,9897.35
52.5,4817.5
53,4932.82
53.5,612.989
54,483.768
54.5,7443.46
55,7412.66
55.5,1898.05
56,2884.97
56.5,2547.38
57,3861.94
57.5,3510.37
58,1543.81
58.5,2714.73
59,3087.5
59.5,3111.1
60,5301.91
60.5,1981.69
61,6846.45
61.5,554.708
62,1126.54
62.5,5282.6
63,5625.93
63.5,3979.47
64,558.282
64.5,1019.78
65,5872.11
65.5,3001.81
66,7104.14
66.5,9840.77
67,1287.08
67.5,6128.97
68,1391.65
68.5,529.348
69,2676.88
69.5,8118.99
70,7617.27
70.5,9221.05
71,5486.61
71.5,6465.43
72,2829.61
72.5,6810.69
73,341.916
73.5,838.079
74,3456.48
74.5,6625.3
75,7777.07
75.5,3039.83
76,355.753
76.5,2266.62
77,8367.08
77.5,2278.27
78,2472.87
78.5,4401.92
79,2269.26
79.5,1493.78
80,3721.03
80.5,3650.58
81,7555.47
81.5,4946.53
82,4797
82.5,4311.89
83,6068.17
83.5,1128.79
84,9438.78
84.5,1547.42
85,4979.43
85.5,9209.62
86,3708.62
86.5,3407.13
87,5474.66
87.5,378.665
88,763.836
88.5,1036.2
89,8773.78
89.5,1919.54
90,1939.79
90.5,3.90865
91,7939.98
91.5,3717.84
92,3049.43
92.5,4294.51
93,7189.16
93.5,1561.37
94,344.182
94.5,1591.81
95,6804.47
95.5,8368.02
96,2189.83
96.5,9936.35
97,8965.44
97.5,5368.18
98,2575.93
98.5,5039.57
99,6211.22
99.5,2600.26
100,5644.66
100.5,8774.18
101,1115.92
101.5,5607.01
102,8583.72
102.5,8154.62
103,6964.41
103.5,557.143
104,4788.93
104.5,3143.63
105,408.383
105.5,3035.64
106,9138.22
106.5,9130.54
107,6679.11
107.5,1051.06
108,2775.05
108.5,837.8
109,3429.99
109.5,1432.1
110,3439.97
110.5,9818.41
111,8128.75
111.5,5453.49
112,2654.8
112.5,1470.19
113,789.8
113.5,4996.21
114,1403.67
114.5,4639.81
115,6760.11
115.5,6862.38
116,770.19
116.5,1731.43
117,9001.55
117.5,5611.89
118,7468.82
118.5,6404.43
119,5548.95
119.5,6838.33
120,7282.74
120.5,6437.91
121,9757.12
121.5,2364.69
122,2404.01
122.5,6115.82
123,3835.64
123.5,636.515
124,3408.69
124.5,7302.99
125,8097.19
125.5,7603.14
126,1945.19
126.5,137.849
127,3609.96
127.5,9599.04
128,8768.7
128.5,1559.68
129,5987.29
129.5,567.187
130,4118.11
130.5,20.6292
131,8975.64
131.5,6561.83
132,9965.56
132.5,1878.75
133,3248.43
133.5,8728.16
134,7339.87
134.5,1779.93
135,6962.43
135.5,4622.2
136,3591.65
