x,f(x)
0,5877.26
0.5,1345.33
1,6099.91
1.5,5124.8
2,7872.24
2.5,4792.26
3,4632.97
3.5,6499.33
4,3377.26
4.5,4000.4
5,2362.92
5.5,105.361
6,405.734
6.5,2689.21
7,5833.29
7.5,7022.17
8,144.205
8.5,9410.29
9,1043.32
9.5,3264.32
10,3929.23
10.5,1608.53
11,2735.03
11.5,9995.51
12,8302.69
12.5,680.079
13,5803.99
13.5,7976.1
14,6814.72
14.5,1178.95
15,6808.15
15.5,2180.25
16,9839.27
16.5,6592.8
17,4173.38
17.5,442.876
18,2900.86
18.5,3520.78
19,1537.99
19.5,5577.53
20,7645.61
20.5,1653.84
21,7401.43
21.5,3720.05
22,5106.92
22.5,9968.2
23,3756.08
23.5,7038.82
24,6530.78
24.5,5466.77
25,2289.25
25.5,3075.91
26,467.75
26.5,7976.15
27,1001.76
27.5,9427.55
28,776.837
28.5,7618.95
29,9107.22
29.5,1361.01
30,3699.47
30.5,351.473
31,2464.49
31.5,1615.87
32,2147.54
32.5,5351.71
33,9302.92
33.5,2463.19
34,7713.48
34.5,9990.79
35,8150.82
35.5,955.504
36,3655.89
36.5,6623.58
37,6793.22
37.5,2546.42
38,3601.26
38.5,1580.96
39,4479.81
39.5,5138.07
40,3381.62
40.5,1631.36
41,9726.61
41.5,9495.12
42,6126.52
42.5,9331.48
43,3553.87
43.5,4301.29
44,3539.12
44.5,6165.04
45,3566.33
45.5,964.645
46,2053.13
46.5,5928.12
47,8557.57
47.5,5960.3
48,3924.97
48.5,7489.91
49,3894.56
49.5,3203.07
50,1848.58
50.5,4595.84
51,9974.81
51.5,493.786
52,3794.64
52.5,34.338
53,3851.28
53.5,5842.08
54,9225.14
54.5,8613.17
55,636.119
55.5,266.185
56,9876.25
56.5,2948.6
57,7022.56
57.5,657.824
58,7047.64
58.5,2078.37
59,7753.56
59.5,9690.74
60,6862.96
60.5,7837.7
61,328.028
61.5,9999.15
62,1541.83
62.5,5101.23
63,1823.53
63.5,479.815
64,3175.55
64.5,2155.72
65,4160.82
65.5,2334.88
66,9370.44
66.5,901.23
67,7726.7
67.5,5316.52
68,9886.67
68.5,3933.15
69,8582.24
69.5,6332.3
70,3355.83
70.5,286.292
71,7146.04
71.5,2332.39
72,989.221
72.5,551.302
73,7928.24
73.5,1753.8
74,8271
74.5,1913.71
75,4920.82
75.5,2100.96
76,7581.86
76.5,4795.88
77,7497.03
77.5,8494.59
78,5203.41
78.5,9085.88
79,1546.81
79.5,5747.23
80,3431.09
80.5,9463.47
81,2541.3
81.5,4161.04
82,3295.07
82.5,3244.49
83,8868.43
