x,f(x)
0,7994.94
0.5,9340.67
1,9304.13
1.5,9350.06
2,6331.13
2.5,1299.13
3,3531.81
3.5,8687.92
4,3163.77
4.5,3177.44
5,5857.11
5.5,6529.52
6,8950.54
6.5,6686.26
7,759.341
7.5,5389.32
8,1612.02
8.5,9522.29
9,5913.58
9.5,865.665
10,6019.13
10.5,1338.8
11,6930.45
11.5,5327.27
12,2.17322
12.5,1595.75
13,1819.68
13.5,3764.23
14,4479.04
14.5,4357.64
15,5431.79
15.5,6656.95
16,9614.29
16.5,7127.12
17,48.8096
17.5,777.678
18,9903.43
18.5,5527.84
19,3640.29
19.5,8456.65
20,7763.29
20.5,4986.89
21,6003.98
21.5,7481.52
22,962.73
22.5,2883.75
23,1547.64
23.5,2108.29
24,2780.78
24.5,4573.72
25,5038.01
25.5,9227.42
26,2444.05
26.5,5983.09
27,1294.09
27.5,8168.85
28,3975.09
28.5,9429.75
29,6791.09
29.5,3984.05
30,6039.13
30.5,9449.03
31,87.214
31.5,9948.63
32,3811.52
32.5,5193.31
33,3352.45
33.5,3949.57
34,8780.27
34.5,978.233
35,1732.86
35.5,7837.42
36,2101.77
36.5,6493.9
37,55.1057
37.5,1642.09
38,8261.14
38.5,135.981
39,549.535
39.5,6776.37
40,1870.09
40.5,6196.03
41,5190.02
41.5,2809.71
42,8814.08
42.5,1902.13
43,88.0927
43.5,9647.12
44,4129.47
44.5,4315.46
45,1805.06
45.5,5525.78
46,8639.34
46.5,625.125
47,7779.69
47.5,4776.69
48,7414.5
48.5,7808.48
49,9546.85
49.5,7861.12
50,2578.14
50.5,8859.13
51,3982.3
51.5,5161.61
52,9548.85
52.5,8167.65
53,1182
53.5,4152.82
54,6476.05
54.5,4524.4
55,5522.14
55.5,4154.27
56,2633.94
56.5,17.5232
57,882.68
57.5,6797.88
58,7159.28
58.5,5598.88
59,2081.64
59.5,8419.85
60,5831.12
60.5,6738.35
61,8828.69
61.5,6203.19
62,9716.57
62.5,341.439
63,6174.3
63.5,7147.29
64,6009.52
64.5,4369.82
65,7147.78
65.5,3234.31
66,4150.64
66.5,2796.96
67,3484.96
67.5,5221.55
68,7197.21
68.5,8166.92
69,5959.66
69.5,3725.22
70,1577.02
70.5,7492.32
71,5211.47
71.5,3491.43
72,5102.31
72.5,1611.95
73,2897.49
73.5,513.325
74,5962.01
74.5,2502.35
75,2257.57
75.5,3305.11
76,9873.46
76.5,5555.96
77,8122.46
77.5,6863.54
78,6154.58
78.5,6577
79,4371.84
79.5,2498.43
80,4901.59
80.5,4432.38
81,155.989
81.5,7545.85
82,231.358
82.5,2377.83
83,2139.07
83.5,8889.73
84,678.892
84.5,3604.95
85,5106.35
85.5,5830.2
86,7577.24
86.5,901.901
87,8925.29
87.5,2789.67
88,2037.03
88.5,3113.34
89,3616.31
89.5,3479.33
90,6287.39
90.5,738.969
91,3465.61
91.5,70.3981
92,8912.27
92.5,323.533
93,3606.83
93.5,3624.43
94,8417.65
94.5,9412.08
95,1220.17
95.5,5479.18
96,2784.52
96.5,1262.64
97,5130.59
97.5,662.253
98,6088.81
98.5,3635.15
99,3675.14
99.5,7867.94
100,9648.84
100.5,6272.3
101,2265.87
101.5,2794.06
102,2686.02
102.5,3706.54
103,6741.7
103.5,8590.69
104,5704.99
104.5,9287.24
105,4476.07
105.5,3745.39
106,7143.28
106.5,4178.38
107,935.622
107.5,6776.35
108,7282.99
108.5,2890.49
109,8904.19
109.5,491.604
110,1712.45
110.5,6414.5
111,8059.45
111.5,2239
112,805.647
112.5,6941.48
113,7351.14
113.5,7193
114,7630.68
114.5,6028.71
115,7774.73
115.5,2459.02
116,3904.93
116.5,1970.99
117,306.437
117.5,3636.95
118,5466.11
118.5,7914.06
119,1175.22
119.5,7462.21
120,269.816
120.5,3433.52
121,5094.71
121.5,850.398
122,4912.01
122.5,822.645
123,5560.56
123.5,4770.74
124,5613.17
124.5,9235.94
125,3421.52
125.5,2827.67
126,6826.72
126.5,8874.23
127,8554.33
127.5,9828.89
128,485.341
128.5,1615.7
129,8005.14
129.5,8899.26
130,9683.59
130.5,4824.53
131,8678.81
131.5,5921.76
132,2562.66
132.5,7795.96
133,4618.31
133.5,3470.75
134,4648.58
134.5,4539.27
135,7319.96
135.5,6930.22
136,6222.99
136.5,2503.2
137,396.038
137.5,5780.22
138,8874.81
138.5,7175.26
139,2788.57
139.5,7237.63
140,8441.77
140.5,5147.14
141,6356.51
141.5,6049.17
142,9575.87
142.5,8324.66
143,5086.86
143.5,939.503
144,1672.33
144.5,9811.37
145,511.385
145.5,867.626
146,6352.21
146.5,7272.43
147,1714.69
147.5,3432.6
148,4765.87
148.5,7918.32
149,9869.03
149.5,2662.5
150,7083.86
150.5,5146.24
151,9799.89
151.5,4650.52
152,6085.42
152.5,699.013
153,8499.24
153.5,5505.38
154,7145.11
154.5,6182.72
155,2812.18
155.5,2642.92
156,4454.74
156.5,8824.21
157,8590.91
157.5,6189.08
158,3608.14
158.5,5313.06
159,2185.08
159.5,3814.42
160,9715.98
160.5,4563.34
161,4204.26
161.5,6646.37
162,3927.73
162.5,7531.12
163,1749.15
163.5,7336.52
164,7171.83
164.5,5199.61
165,6506.97
165.5,9877.71
166,9898.85
166.5,410.169
167,691.219
167.5,2170.72
168,1175.21
168.5,6975.78
169,8469.66
169.5,1405.91
170,5970.66
170.5,6788.54
171,8672.11
171.5,4194.62
172,2101.67
172.5,9652.29
173,8742.08
173.5,765.784
174,5126.15
174.5,5212.8
175,359.63
175.5,9883.76
176,263.826
176.5,3418.94
177,6565.68
177.5,9944.41
178,6430.93
178.5,510.989
179,9563.52
179.5,203.991
180,1830.17
180.5,2231.94
181,6267.6
181.5,8423.13
182,9498.22
182.5,5696.57
183,4277.38
183.5,8402.94
184,8806.2
184.5,3300.01
185,7955.16
185.5,6459.33
186,9931.75
186.5,2358.77
187,291.442
187.5,7982.99
188,3166.95
188.5,1125.32
189,6067.45
189.5,9847.27
190,9304.74
190.5,1319.06
191,7190.98
191.5,5859.55
192,8558.42
192.5,4500.12
193,1470.83
193.5,1276.39
194,7208.15
194.5,2023.19
195,319.06
195.5,2898.03
196,3617.78
196.5,5072.35
197,7667.67
197.5,975.295
198,1759.71
198.5,9711.32
199,9074.61
199.5,2281.45
200,5597.17
200.5,6228.86
201,7102.9
201.5,1572.81
202,5833.7
202.5,2715.37
203,8795.57
203.5,4694.87
204,7558.2
204.5,5994.04
205,1746.33
205.5,5256.04
206,2523.83
206.5,1081.51
207,3834.64
207.5,2550.16
208,264.212
208.5,3713.59
209,4221.73
209.5,5842.33
210,2480.46
210.5,8838.71
211,8113.05
211.5,9230.29
212,167.714
212.5,4882.75
213,2730.06
213.5,1351.2
214,3267.81
214.5,2622.77
215,5122.86
215.5,4084.47
216,5680.33
216.5,8306.84
217,6938.88
217.5,7290.97
218,817.312
218.5,1941.94
219,4510.37
219.5,7067.05
220,2813.59
220.5,1520.68
221,9302.43
221.5,5236.53
222,8549.04
222.5,4075.98
223,414.215
223.5,6716.58
224,6703.09
224.5,7679.09
225,6974.06
225.5,3245.94
226,2689.29
226.5,5165.18
227,776.558
227.5,3138.94
228,9175.45
228.5,9733.9
229,7834.34
229.5,124.946
230,1137.33
230.5,8963.26
231,1786.37
231.5,9896.52
232,7144.5
232.5,5078.97
233,4945.62
233.5,4834.78
234,942.323
234.5,586.832
235,6963.74
235.5,7570.52
236,7258.45
236.5,3305.94
237,9860.96
237.5,6241.48
238,626.36
238.5,1825.3
239,7103.41
239.5,3838.28
240,4595.61
240.5,1720.13
241,275.149
241.5,2551.7
242,3477.66
242.5,1719.99
243,2596.42
243.5,273.866
244,6706.44
244.5,8832.8
245,243.49
245.5,8718.11
246,6283.65
246.5,2998.69
247,6523.06
247.5,1703.99
248,5526.84
248.5,2040.43
249,8049.31
249.5,5981.26
250,6502.59
250.5,9989.79
251,5774.24
251.5,8366.62
252,3996.51
252.5,7691.22
253,1024.23
253.5,9820.08
254,287.801
254.5,8486.66
255,8236.96
255.5,3332.93
256,7521.38
256.5,8910.13
257,9827.34
257.5,5789.78
258,9646.31
258.5,4588.37
259,6455.91
259.5,4207.17
260,866.564
260.5,3126.61
261,6773.02
261.5,9896.19
262,7688.54
262.5,3086.44
263,6309.43
263.5,4687.85
264,4788.52
264.5,8367.92
265,5355.11
265.5,6787.99
266,1354.06
266.5,9505.91
267,3477.1
267.5,9884.28
268,5618.64
268.5,5810.44
269,18.6822
269.5,3698.88
270,5322.25
270.5,5332.42
271,7033.76
271.5,87.3537
272,6546.58
272.5,7197.1
273,1707.57
273.5,9922.1
274,9206.06
274.5,4468.54
275,3994.28
275.5,2978.86
276,7601.21
276.5,7446.72
277,5778.51
277.5,8220.98
278,1352.52
278.5,106.588
279,5361.94
279.5,449.362
280,8029.06
280.5,5267.3
281,9598.23
281.5,1404.78
282,7197.59
282.5,5698.81
283,574.445
283.5,7614.95
284,525.274
284.5,2768.24
285,7363.82
285.5,625.477
286,8318
286.5,360.179
287,7674.46
287.5,423.358
288,7541.25
288.5,912.283
289,5481.01
289.5,7556.94
290,9646.42
290.5,4903.45
291,6057.61
291.5,6154.51
292,9788.9
292.5,3677.42
293,6374.75
293.5,3798.01
294,1359.8
294.5,5278.25
295,7166.02
295.5,3829.44
296,1006.53
296.5,7634.4
297,3944.77
297.5,6326.97
298,6107.33
298.5,4607.75
299,9573.8
299.5,9808.62
300,5293.76
300.5,1396.45
301,702.868
301.5,2224.35
302,3631.05
302.5,4267.29
303,4612.08
303.5,9012.17
304,1709.83
304.5,9697.66
305,5487.79
305.5,257.935
306,9036.63
306.5,671.501
307,3661.24
307.5,4879.67
308,1580.31
308.5,9397.36
309,2072.3
309.5,2945.7
310,8875.32
310.5,7494.72
311,9664.93
311.5,9233.15
312,2089.63
312.5,8332.73
313,9728.59
313.5,4887.96
314,836.513
314.5,5899.29
315,8555.9
315.5,8579.77
316,1519.98
316.5,270.989
317,3698.74
317.5,7709.53
318,9988.72
318.5,9077.04
319,8962.17
319.5,1372.62
320,3645.77
320.5,6885.19
321,1351.91
321.5,2359.94
322,7628.74
322.5,2878.76
323,8811.41
323.5,3116.3
324,3995.82
324.5,5457.21
325,7098.96
325.5,6432.47
326,4733.89
326.5,6062.09
327,8123.02
327.5,9694.92
328,5295.2
328.5,4054.9
329,9947.37
329.5,4820.94
330,7546.81
330.5,4611.79
331,5607.91
331.5,1889.27
332,5328.22
332.5,6153.42
333,4471.5
333.5,1094.89
334,3388.14
334.5,2152.79
335,9002.49
335.5,5043.91
336,1296.81
336.5,2205.27
337,6796.55
337.5,9682.98
338,7396.01
338.5,8670.56
339,6159.46
339.5,5095.48
340,3059.14
340.5,1521.33
341,7187.68
341.5,317.75
342,8114.74
342.5,2754.8
343,4323.66
343.5,5774.66
344,9776.48
344.5,1368.14
345,170.75
345.5,9754.94
346,4365.96
346.5,9877.89
347,6419.89
347.5,5244.81
348,5695.93
348.5,3398.2
349,8668.54
349.5,6932.13
350,685.16
350.5,6655.59
351,9194.71
351.5,177.154
352,5247.19
352.5,5647.38
353,2563.79
353.5,6612.51
354,8764.56
354.5,322.478
355,3686.11
355.5,2653.59
356,4552.04
356.5,746.251
357,96.8555
357.5,1959.87
358,7273.99
358.5,2008.68
359,6583.33
359.5,4278.45
360,3598.95
360.5,4452.38
361,2453.85
361.5,8321.03
362,6619.06
362.5,4296.96
363,1852.26
363.5,366.288
364,1140.4
364.5,9322.52
365,5229.34
365.5,6684.82
366,1828.06
366.5,9923.02
367,447.072
367.5,7532.76
368,6176.07
368.5,8747.42
369,8102.82
369.5,1616.44
370,1659.98
370.5,3949.53
371,3399.23
371.5,5079.49
372,9407.35
372.5,6889.43
373,5684.48
373.5,2400.66
374,6559.02
374.5,7985.81
375,9673.11
375.5,3168.32
376,5517
376.5,4736.87
377,2910.58
377.5,7741.47
378,5252.71
378.5,6862.5
379,3085.1
379.5,8522.18
380,1609.6
380.5,5732.9
381,2965.33
381.5,1453.49
382,3225.75
382.5,1057.26
383,5292.92
383.5,5356.96
384,3160.47
384.5,6554.86
385,6521.18
385.5,4527.25
386,5485.84
386.5,4088.09
387,7460.18
387.5,7327.52
388,6875.61
388.5,2422.55
389,4992.59
389.5,4199.02
390,1978.96
390.5,6844.99
391,6989.4
391.5,5215.86
392,7445.3
392.5,5224.06
393,2690.24
393.5,5087.08
394,487.032
394.5,2599.85
395,3183.45
395.5,4552.57
396,1704.8
396.5,7135.64
397,3406.79
397.5,5388.06
398,1087.1
398.5,7307.99
399,9846.19
399.5,7295.66
400,2347.42
400.5,3789.72
401,4928.93
401.5,4669.39
402,9872.66
402.5,3422.27
403,680.467
403.5,1742.41
404,9253.62
404.5,7828.15
405,409.581
405.5,3948.72
406,9463.74
406.5,1250.84
407,69.0297
407.5,4075.77
408,3526.85
408.5,7004.34
409,1035.56
409.5,3792.06
410,1296.14
410.5,5541.85
411,6709.04
411.5,432.632
412,4652.93
412.5,3631.68
413,4152.66
413.5,1567.27
414,8137.41
414.5,2922.87
415,6976.64
415.5,7580.99
416,7481.34
416.5,9027.22
417,6655.94
417.5,1461.93
418,7048.51
418.5,7644.91
419,5140.23
419.5,963.657
420,8058.69
420.5,6740.74
421,5695.82
421.5,520.233
422,6211.59
422.5,9685.75
423,7433.48
423.5,7757.9
424,9761.62
424.5,5446.83
425,7326.9
425.5,2948.4
426,8046.55
426.5,8259.87
427,2945.64
427.5,4590.99
428,886.084
428.5,3290.72
429,7969.65
429.5,6009.31
430,316.537
430.5,876.894
431,287.587
431.5,249.195
432,8429.98
432.5,252.322
433,9146.52
433.5,6339.7
434,4168.22
434.5,7588.59
435,9780.68
435.5,5662.83
436,5305.81
436.5,728.096
437,9473.02
437.5,3705.68
438,3781.51
438.5,7115.79
439,8485.17
439.5,4878.71
440,457.832
440.5,8556.99
441,9888.48
441.5,7491.21
442,9506.79
442.5,6852.39
443,2759.25
443.5,4153.45
444,6458.7
444.5,9839.62
445,7052.9
445.5,1192.12
446,6725.29
446.5,5358.7
447,7431.69
447.5,1480.26
448,4167.41
448.5,2773.79
449,1944.51
449.5,4143.52
450,5096.96
450.5,923.126
451,9739.79
451.5,5726.71
452,9199.66
452.5,3980.67
453,1487
453.5,7058.26
454,4787.92
454.5,8423.14
455,4945.55
455.5,3214.36
456,4316.21
456.5,2448.47
457,826.304
457.5,2985.46
458,7426.69
458.5,3133.41
459,2363.48
459.5,2729.98
460,1195.67
460.5,193.031
461,1364.16
461.5,8815.42
462,1189
462.5,2225.91
463,805.979
463.5,7061.23
464,7452.23
464.5,4505.51
465,369.459
465.5,308.236
466,5142.96
466.5,8596.81
467,5488.81
467.5,2163.43
468,853.39
468.5,6199.96
469,4165.42
469.5,2979.66
470,3100.75
470.5,2570.35
471,4667.76
471.5,4175.4
472,5180.1
472.5,7680.77
473,7145.2
473.5,6035.77
474,3874.96
474.5,2888.74
475,1043.13
475.5,9122.22
476,2161.69
476.5,888.034
477,6431.91
477.5,9384.68
478,1821.45
478.5,5466.96
479,8398.32
479.5,5907.9
480,6891.11
480.5,5264.72
481,2180.72
481.5,1147.81
482,2152.25
482.5,4817.27
483,7041.32
483.5,5874.53
484,7170.01
484.5,1245.52
485,3977.63
485.5,6470.6
486,9923.47
486.5,3469.18
487,3352.03
487.5,1061.04
488,1527.97
488.5,5089.09
489,8626.7
489.5,9953.26
490,6065.12
490.5,3288.93
491,5794.55
491.5,1304.1
492,2167.36
492.5,6174.52
493,7690.5
493.5,9099.88
494,756.377
494.5,76.7429
495,1260.08
495.5,2658.04
496,5725.04
496.5,3360.36
497,4308.14
497.5,4859.73
498,9363.51
498.5,1899.45
499,3496.96
499.5,2148.88
500,4310.13
