x,f(x)
0,9646.46
0.5,4974.19
1,7087.88
1.5,9069.47
2,2.12477
2.5,5088.9
3,9273.45
3.5,1060.89
4,8605.25
4.5,9561.82
5,158.273
5.5,9428.85
6,4309.17
6.5,6130.84
7,5114
7.5,2076.96
8,7986.16
8.5,8588.54
9,3372.26
9.5,9575.3
10,1057.26
10.5,6304.24
11,3232.75
11.5,2970.45
12,7474.04
12.5,8526.47
13,4873.01
13.5,9142.17
14,9004.05
14.5,5966.96
15,7047.86
15.5,5170.69
16,7369.85
16.5,4846.48
17,9575.81
17.5,2561.66
18,8597.56
18.5,1155.68
19,6033.38
19.5,392.777
20,6048.63
20.5,6744.19
21,4499.13
21.5,8710.12
22,4028.43
22.5,925.977
23,9578.36
23.5,9956.93
24,9661.83
24.5,5039.4
25,8946.33
25.5,1708.7
26,7720.44
26.5,7311.86
27,8245.36
27.5,4839.9
28,3263.55
28.5,9452.91
29,1306.39
29.5,9919.98
30,2019.76
30.5,4961.09
31,968.336
31.5,6014.59
32,7857.48
32.5,1005.35
33,2874.05
33.5,2918.48
34,1410.23
34.5,4326.68
35,5098.79
35.5,1452.24
36,5818.01
36.5,9816.13
37,5632.32
37.5,4488.3
38,2244.46
38.5,5634.01
39,1839.12
39.5,7922.27
40,628.74
40.5,4122.54
41,8526.58
41.5,2209.8
42,9803.63
42.5,5438.54
43,2984.67
43.5,5025.25
44,9187.65
44.5,1453.05
45,3809.13
45.5,7394.93
46,9107.99
46.5,1887.75
47,6159.77
47.5,4965.27
48,6437.93
48.5,9004.51
49,8759.48
49.5,5953.92
50,1122.31
50.5,9466.06
51,2238.59
51.5,9741.46
52,9953.47
52.5,5739.64
53,9303.68
53.5,3796.35
54,9082.51
54.5,4706.14
55,484.727
55.5,2988.17
56,1565.7
56.5,7780.86
57,6920.35
57.5,282.022
58,3774.73
58.5,3631.19
59,8748.76
59.5,7968.39
60,5133.41
60.5,4252.68
61,2043.38
61.5,4753.89
62,4785.74
62.5,8167.16
63,973.604
63.5,1965.81
64,3415.91
64.5,1246.81
65,797.623
65.5,4099.4
66,5720.82
66.5,3081.54
67,8633.96
67.5,9801.14
68,1356.3
68.5,9627.43
69,4827.34
69.5,5440.52
70,2837.91
70.5,2638.47
71,6310.4
71.5,6371.52
72,1911.47
72.5,4924.43
73,6454.31
73.5,6389.69
74,3827.87
74.5,9202.6
75,3177.11
75.5,7431.55
76,2208.07
76.5,8552.31
77,3126.27
77.5,9339.71
78,3655.24
78.5,8672.33
79,4777.86
79.5,4166.21
80,3160.45
80.5,492.536
81,7417.31
81.5,6464.28
82,2428.65
82.5,1560.36
83,3043.3
83.5,8177.16
84,4623
84.5,9699.3
85,9176.17
85.5,9077.86
86,8946.22
86.5,7975.81
87,4517.2
87.5,8210.59
88,4388.57
88.5,2103.91
89,9702.49
89.5,9692.24
90,5609.41
90.5,9461.11
91,3781.68
91.5,8577.07
92,4543.44
92.5,8099.86
93,4788.61
93.5,6535.53
94,8186.54
94.5,3650.12
95,3522.33
95.5,5936.38
96,9000.88
96.5,1947.71
97,5500.45
97.5,1360.56
98,7864.23
98.5,269.755
99,3552.34
99.5,2003.45
100,9747.19
100.5,6561.63
101,379.572
101.5,6675.75
102,4121.57
102.5,2015.89
103,2621.11
103.5,3130.54
104,427.798
104.5,2950.67
105,7667.28
105.5,2110.81
106,2146.76
106.5,5469.67
107,5155.89
107.5,8097.73
108,664.113
108.5,7999.01
109,6549.11
109.5,9869.83
110,1515.71
110.5,8258.53
111,2640.56
111.5,6412.72
112,6652.31
112.5,2167.05
113,7003.24
113.5,7928.49
114,5516.5
114.5,9475.6
115,111.87
115.5,6162.7
116,2351.15
116.5,8447.54
117,6406.55
117.5,1852.5
118,8255.92
118.5,6495.24
119,2370.63
119.5,3941.32
120,6951.84
120.5,4702.96
121,8622
121.5,444.222
122,5270.2
122.5,1123.53
123,3880.15
123.5,3511.45
124,5992.52
124.5,8221.64
125,7689.36
125.5,9605.77
126,2172.24
126.5,8018.83
127,5085.26
127.5,4769.3
128,3274.42
128.5,2415.1
129,0.039032
129.5,6812.78
130,8640.56
130.5,5348.59
131,9229.22
131.5,5305.47
132,2674.47
132.5,8180.03
133,4767.21
133.5,5338.95
134,3384.77
134.5,2156.48
135,8491.35
135.5,2439.43
136,8026.61
136.5,807.532
137,5061.67
137.5,8950.18
138,5875.18
138.5,9891.04
139,6340.77
139.5,7190.49
140,3819.65
140.5,3257.57
141,4998.59
141.5,4368.14
142,8253.86
142.5,5440.42
143,8298.61
143.5,526.502
144,7107.58
144.5,4154.27
145,4531.46
145.5,65.5021
146,6138.58
146.5,2384.98
147,2636.27
147.5,5316.16
148,4493.51
148.5,8540.35
149,6247.15
149.5,9379.44
150,3207.9
150.5,4624.72
151,1287.83
151.5,9008.67
152,8959.1
152.5,7734.46
153,8634.18
153.5,3836.91
154,2530.62
154.5,5513
155,9211.42
155.5,1822.79
156,896.23
156.5,7588.38
157,9372.93
157.5,523.063
158,8180.72
158.5,4959.49
159,3717.36
159.5,8724.43
160,204.262
160.5,4176.47
161,1722.76
161.5,9339.35
162,2079.64
162.5,7253.1
163,3015.01
163.5,7691.67
164,4607.53
164.5,1921.92
165,9545.46
165.5,6911.93
166,5456.4
166.5,2174.67
167,8605.65
167.5,5646.02
168,1633.38
168.5,4601.15
169,1609.24
169.5,9278.05
170,8475.56
170.5,7289.42
171,5623.12
171.5,6541.77
172,3902.95
172.5,7104.61
173,6370.79
173.5,6218.35
174,8409.63
174.5,6323.19
175,2264.98
175.5,4272.04
176,4921.64
176.5,5880.05
177,4281.01
177.5,6179.11
178,9996.62
178.5,2485.22
179,4381.94
179.5,5983.36
180,8601.29
180.5,3377.31
181,5058.06
181.5,8007.74
182,2504.22
182.5,4748.04
183,2296.92
183.5,8868.81
184,516.213
184.5,9694.2
185,5202.37
185.5,8105.05
186,6177.7
186.5,1419.46
187,265.912
187.5,8716.76
188,8258.35
188.5,143.86
189,3902.33
189.5,2193.92
190,1462.56
190.5,1634.2
191,6663.52
191.5,8651.15
192,3686.57
192.5,2492.21
193,7779.11
193.5,1511.1
194,7078.53
194.5,587.614
195,2063.81
195.5,7007.03
196,1628.21
196.5,5052.03
197,2702.53
197.5,8271.82
198,657.147
198.5,1419.93
199,3127.88
199.5,8639.29
200,4656.93
200.5,7638.43
201,6385.59
201.5,7881.3
202,2604.79
202.5,8448.42
203,261.391
203.5,8362.96
204,5553.4
204.5,8994.82
205,429.072
205.5,8500.63
206,3149.71
206.5,4738.28
207,4914.29
207.5,1110.6
208,1602.4
208.5,4280.65
209,2720.06
209.5,9543.65
210,895.157
210.5,8201.3
211,2026
211.5,7970.42
212,6068.7
212.5,771.963
213,1891.07
213.5,804.752
214,6304.85
214.5,8941.11
215,9239.12
215.5,8629.16
216,3874.36
216.5,8196.72
217,1431.29
217.5,776.374
218,7519.74
218.5,2225.95
219,6970.61
219.5,3306.18
220,920.011
220.5,3174.28
221,2365.9
221.5,455.168
222,5656.43
222.5,1276.59
223,3614.39
223.5,3401.22
224,5857.1
224.5,8783.33
225,6314.03
225.5,6606.4
226,9432.44
226.5,3738.22
227,4112.9
227.5,1623.89
228,4046.17
228.5,5424
229,2684.54
229.5,9788.69
230,2282.74
230.5,6620.43
231,7189.02
231.5,1462.11
232,1326.36
232.5,2047.96
233,4021.02
233.5,5762.67
234,9363.48
234.5,4335.92
235,634.808
235.5,615.848
236,7573.35
236.5,4961.74
237,2396.51
237.5,400.953
238,8941.19
238.5,869.879
239,7502.27
239.5,6910.12
240,5243.25
240.5,9752.87
241,3160.06
241.5,2142.33
242,6948.08
242.5,6208.78
243,8060.43
243.5,3159.73
244,2076.39
244.5,2150.51
245,2547.74
245.5,8688.6
246,9154.65
246.5,7608.11
247,2900.56
247.5,1922.07
248,6871.33
248.5,5956.58
249,9195.84
249.5,5612.2
250,5998.84
250.5,1935.49
251,516.458
251.5,4831.39
252,9762.94
252.5,4042.37
253,8697.5
253.5,2371.21
254,9295.56
254.5,9973.53
255,358.301
255.5,9705.38
256,2487.86
256.5,4916.05
257,7843.69
257.5,2255.77
258,4289.1
258.5,4499.22
259,1200.81
259.5,2428.87
260,8815.92
260.5,7016.76
261,4773.15
261.5,8655.55
262,6729.83
262.5,7180.55
263,3085.39
263.5,2242.69
264,9771.49
264.5,7644.99
265,6564.21
265.5,1486.08
266,1120.37
266.5,3742.61
267,3488.13
267.5,1303.48
268,3470.38
268.5,8718.62
269,6125.13
269.5,938.276
270,1122.72
270.5,9650.93
271,5219.09
271.5,9171.99
272,447.603
272.5,1926.62
273,1912.97
273.5,4409.43
274,668.696
274.5,864.745
275,1518.31
275.5,6501.25
276,6916.64
276.5,1088.75
277,226.548
277.5,4649.25
278,2592.83
278.5,6476.39
279,715.232
279.5,2275.39
280,3060.33
280.5,3188.59
281,5817.13
281.5,254.959
282,2648.59
282.5,4893.26
283,8438.15
283.5,9495.92
284,8058.75
284.5,1888.74
285,599.023
285.5,2279.92
286,2838.87
286.5,8596.72
287,7164.8
287.5,2202.5
288,6036.17
288.5,3717.61
289,9567.96
289.5,1238.1
290,2411.34
290.5,5549.29
291,8370.74
291.5,330.363
292,8345.53
292.5,5109.35
293,2803.52
293.5,8214.39
294,1924.94
294.5,5408.3
295,1929.63
295.5,3998.29
296,4427.75
296.5,5759.94
297,1461
297.5,5703.33
298,8056
298.5,7287.98
299,2097.56
299.5,4920.36
