x,f(x)
0,6260.25
0.5,631.92
1,4822.85
1.5,9531.19
2,2638.34
2.5,6350.03
3,9386.62
3.5,3261.56
4,2937.69
4.5,4031.25
5,4606.81
5.5,5728.3
6,216.256
6.5,9324.51
7,6326.64
7.5,8484.46
8,427.781
8.5,8745.83
9,9637.2
9.5,2182.14
10,5855.16
10.5,9793.18
11,7625.57
11.5,7071.48
12,7206.67
12.5,1618.84
13,3122.96
13.5,9120.4
14,9710.66
14.5,1500.59
15,6760.51
15.5,574.83
16,2027.78
16.5,4783.28
17,9985.54
17.5,6124.78
18,9977.68
18.5,1289.58
19,5912.22
19.5,7756.21
20,1126.7
20.5,6608.42
21,3733.6
21.5,7939.15
22,7728.71
22.5,6728.21
23,644.02
23.5,9809.88
24,4183.61
24.5,6600.58
25,5405.54
25.5,1104.83
26,5797.5
26.5,9152.01
27,2715.89
27.5,5278.08
28,3117.47
28.5,1654.68
29,2160.26
29.5,2184.18
30,3810.3
30.5,7988.61
31,1694.76
31.5,3731.76
32,2984.35
32.5,4255.48
33,7307.34
33.5,1994.09
34,3023.96
34.5,6638.37
35,6659.67
35.5,3820.88
36,3407.41
36.5,4786.99
37,6242.13
37.5,4405.63
38,1935.19
38.5,512.788
39,8200.72
39.5,4385.1
40,1460.63
40.5,5535.38
41,802.257
41.5,7120.95
42,8449.7
42.5,9870.41
43,1677.88
43.5,3950.68
44,9984.5
44.5,5739.86
45,6399.38
45.5,6557.99
46,6090.94
46.5,4788.25
47,1436.09
47.5,7257.45
48,8797.24
48.5,1529.85
49,9393.57
49.5,5635.79
50,8328.84
50.5,5333.11
51,5173.98
51.5,671.909
52,8940.9
52.5,6829.67
53,6916.72
53.5,5822.92
54,3743.49
54.5,7561.93
55,7795.25
55.5,5904.99
56,9657.91
56.5,1617.37
57,2202.48
57.5,3396.96
58,1681.23
58.5,557.025
59,4237.67
59.5,3148.97
60,5161.58
60.5,7491.78
61,1592.75
61.5,5237.37
62,5950.83
62.5,3343.73
63,8659.82
63.5,6709.32
64,240.155
64.5,9864.84
65,2831.66
65.5,8934.37
66,6360.48
66.5,8245.64
67,2558.77
67.5,5789.74
68,218.415
68.5,2487.76
69,3523.64
69.5,3432.07
70,1683.94
70.5,2685.59
71,4764.15
71.5,3248.91
72,9270.32
72.5,2964.78
73,9443.87
73.5,4021.9
74,1577.59
74.5,8773.72
75,4071.34
75.5,6847.11
76,3418.07
76.5,2337.05
77,1021.86
77.5,7408.05
78,5408.04
78.5,648.456
79,7686.76
79.5,4817.44
80,6389.55
80.5,5985.85
81,1630.6
81.5,5185.86
82,6957.57
82.5,5863.79
83,5744.15
83.5,7777.47
84,1549.89
84.5,2036.81
85,2109.67
85.5,6685.74
86,6758.07
86.5,7174.88
87,7204.57
87.5,3892.01
88,1826.93
88.5,1516.57
89,8919.85
89.5,8996.73
90,3591.51
90.5,3779.47
91,6554.29
91.5,4377.97
92,6756.43
92.5,7010.34
93,7894.5
93.5,7072.45
94,40.5569
94.5,8650.51
95,383.398
95.5,1935.49
96,1499.94
96.5,5363.62
97,7614.37
97.5,4535.09
98,8981.56
98.5,4990.72
99,7376.7
99.5,9869.85
100,3291.25
100.5,2000.34
101,6266.02
101.5,8049.37
102,3084.03
102.5,839.626
103,2289.3
103.5,4991.93
104,941.196
104.5,3862.37
105,9585.53
105.5,785.731
106,5457.63
106.5,4293.35
107,8842.12
107.5,3488.52
108,6256.55
108.5,4832.06
109,1614.98
109.5,7377.09
110,4626.78
110.5,3234.15
111,8718.83
111.5,9717.95
112,3368.96
112.5,3734.75
113,7368.83
113.5,4077.43
114,1338.43
114.5,1207.26
115,5263.81
115.5,3594.57
116,5832.92
116.5,5776.89
117,8080.55
117.5,618.777
118,4714.29
118.5,9030.11
119,2968.52
119.5,2113.77
120,5256.18
120.5,4364.21
121,3017.82
121.5,679.295
122,606.63
122.5,179.553
123,39.4319
123.5,3608.05
124,7154.2
124.5,6901.93
125,482.873
125.5,2306.39
126,7125.22
126.5,6267.64
127,5145.51
127.5,7943.41
128,1904.57
128.5,4954.51
129,2720.39
129.5,3267.31
130,8454.47
130.5,2847.02
131,7925.7
131.5,7491.35
132,3892.84
132.5,1232.28
133,6740.62
133.5,8357.45
134,5160.05
134.5,8410.28
135,6517.63
135.5,4711.92
136,8776.17
136.5,1790.92
137,3157.01
137.5,3704.69
138,2129.42
138.5,6103.65
139,4418.5
139.5,9177.87
140,8913.37
140.5,8914.52
141,4292.03
141.5,972.931
142,3078.28
142.5,2692.1
143,4300.52
143.5,7293.85
144,5600.85
144.5,1491.93
145,7289.43
145.5,9680.31
146,4990.64
146.5,9407.11
147,7840.82
147.5,2872.64
148,5118.05
148.5,1372.47
149,6538.85
149.5,7821.83
150,2749.6
150.5,7362.11
151,7669.34
151.5,3294.2
152,6004.71
152.5,4881.03
153,4887.78
153.5,5092.19
154,3246.19
154.5,1428.53
155,7800.36
155.5,3781.45
156,1333.71
156.5,2200.59
157,6666.91
157.5,9151.11
158,6409.52
158.5,5286.63
159,8355.17
159.5,6531.56
160,2639.84
160.5,8698.52
161,9084.64
161.5,3782.78
162,7190.58
162.5,9106.25
163,5508.8
163.5,8753.38
164,456.59
164.5,8923.28
165,8627.42
165.5,9869.03
166,391.475
166.5,9308.71
167,7063.77
167.5,2944.97
168,6740.75
168.5,5998
169,7847.33
169.5,8325.55
170,8069.27
170.5,1607.11
171,53.7598
171.5,2188.49
172,6746.83
172.5,6124.63
173,6394.6
173.5,1736.08
174,399.939
174.5,8276.32
175,9157.2
175.5,1818.32
176,6673.91
176.5,318.864
177,7835
177.5,4169.81
178,3682.46
178.5,8997.47
179,9347.2
179.5,3146.07
180,3867.45
180.5,6628.32
181,5579.05
181.5,1778.41
182,2641.95
182.5,5078.69
183,4368.27
183.5,5606
184,7129.93
184.5,2629.78
185,8240.08
185.5,1477.83
186,3205.22
186.5,5102.22
187,1988.2
187.5,4063.01
188,302.027
188.5,8722.43
189,3374.66
189.5,7943.62
190,9132.58
190.5,6269.32
191,6256.65
191.5,8208.94
192,2187.61
192.5,712.937
193,6733.09
193.5,1522.06
194,7084.08
194.5,163.92
195,6807.72
195.5,7020.71
