x,f(x)
0,1079.31
0.5,8562.37
1,2858.37
1.5,5986.16
2,8374.45
2.5,43.2119
3,4503.39
3.5,9975.57
4,9632.26
4.5,6569.64
5,379.113
5.5,2001.35
6,880.474
6.5,7603.88
7,6969.22
7.5,5078.14
8,3166.65
8.5,9.59382
9,9118.62
9.5,621.465
10,6342.65
10.5,1427.1
11,4510.98
11.5,2553
12,5018.63
12.5,5906.21
13,2574.25
13.5,3214.28
14,6615.95
14.5,1621.91
15,7563.81
15.5,4273.47
16,2329.2
16.5,3710.44
17,1915.47
17.5,5184.92
18,5113.76
18.5,2844.11
19,701.252
19.5,1392.28
20,7445.18
20.5,8240.12
21,5261.95
21.5,1684.37
22,2918.97
22.5,9582.21
23,4432.78
23.5,2009.09
24,8346.03
24.5,4883.26
25,9110.26
25.5,2632.73
26,1959.48
26.5,3177.41
27,6092.01
27.5,6908.68
28,9782
28.5,8492.92
29,1433.67
29.5,2303.78
30,4926.03
30.5,5985.06
31,9003.3
31.5,3094.14
32,7645.08
32.5,1230.51
33,8685.27
33.5,4952.91
34,9697.07
34.5,2569.74
35,9689.19
35.5,2949.42
36,1515.8
36.5,6686.72
37,9126.18
37.5,6900.38
38,2232.19
38.5,9401.24
39,7027.4
39.5,4243.54
40,2045.79
40.5,3947.42
41,6880.17
41.5,7762.93
42,6690.2
42.5,6153.36
43,1978.65
43.5,8625.91
44,6333.72
44.5,5892.89
45,2594.43
45.5,5909.86
46,4968.81
46.5,9136.14
47,5678
47.5,4429.62
48,3822.87
48.5,3674.19
49,9101.58
49.5,3313.04
50,9413.42
50.5,1096.07
51,1243.14
51.5,274.618
52,265.574
52.5,221.759
53,2920.43
53.5,9298.66
54,4943.99
54.5,5683.14
55,4206.75
55.5,4944.07
56,2246.95
56.5,1453.92
57,4032.51
57.5,3788.51
58,6012.52
58.5,2135.5
59,5679.42
59.5,8930.21
60,3113.12
60.5,6508.41
61,9087.08
61.5,4115.91
62,2261.82
62.5,5609.72
63,696.646
63.5,2968.16
64,268.836
64.5,2634.47
65,5445.23
65.5,8372.98
66,2330.32
66.5,9948.47
67,7493.52
67.5,9942.11
68,7790.53
68.5,7794.84
69,5480.19
69.5,7517.21
70,8356.09
70.5,114.912
71,3879.3
71.5,9675.4
72,4592.43
72.5,453.314
73,9522.01
73.5,5852.36
74,164.231
74.5,6458.54
75,418.203
75.5,7157.87
76,5753.27
76.5,2414.68
77,951.609
77.5,7411.67
78,3384.09
78.5,2024.89
79,3581.12
79.5,4016.16
80,618.501
80.5,1221.21
81,3712.89
81.5,825.309
82,377.723
82.5,3225.89
83,3173.86
83.5,6596.37
84,2622.67
84.5,6659.95
85,2090.62
85.5,9969.18
86,5027.78
86.5,2159.12
87,4505.95
87.5,2627.05
88,5576.58
88.5,7313.62
89,9324.34
89.5,9624.81
90,3259.09
90.5,7141.89
91,414.185
91.5,167.82
92,5799.06
92.5,7588.51
93,4792.82
93.5,6656.36
94,2032.51
94.5,9386.8
95,5065.05
95.5,5297.24
96,6487.95
96.5,6142.6
97,6506.22
97.5,3640.9
98,2198.04
98.5,2967.52
99,439.144
99.5,366.423
100,237.1
100.5,8012.84
101,8493.78
101.5,3307.77
102,1420.47
102.5,9990.78
103,2953.74
103.5,4844.92
104,2345.2
104.5,5080.58
105,1840.31
105.5,4809.43
106,3931.3
106.5,4329.7
107,5243.11
107.5,8366.06
108,6899.3
108.5,2367.43
109,7802.44
109.5,5977.73
110,7766.16
110.5,2788.76
111,3468.39
111.5,2895.03
112,4302.11
112.5,6259.97
113,7849.55
113.5,4753.05
114,6450.83
114.5,9588.37
115,6895.56
115.5,1210.93
116,1957.05
116.5,1824.21
117,5596.7
117.5,7064.65
118,8916.3
118.5,3280.5
119,3688.51
119.5,4373.7
120,9294.77
120.5,9050.75
121,6293.21
121.5,2204.56
122,7942.46
122.5,4453.59
123,3205.21
123.5,8051.1
124,8886.16
124.5,6250.49
125,5629.79
125.5,4830.45
126,6268.41
126.5,8299.56
127,5494.38
127.5,9265.09
128,8868.88
128.5,890.708
129,2750.27
129.5,1598.11
130,2852.2
130.5,6506.98
131,1578.79
131.5,3843.15
132,589.378
132.5,7142.74
133,854.961
133.5,1843.98
134,6473.9
134.5,125.556
135,7002.1
135.5,2361.43
136,896.58
136.5,5558.49
137,8635.21
137.5,3585.88
138,5343.93
138.5,3526.83
139,6867.31
139.5,8386.25
140,3163.77
140.5,7985.38
141,8527.57
141.5,8218.13
142,7194.31
142.5,4389.69
143,5504.42
143.5,7756.86
144,96.1609
144.5,4664.23
145,5188.73
145.5,6571.86
146,6646.76
146.5,9171.08
147,9274.18
147.5,495.247
148,9912.49
148.5,6553.27
149,2090.22
149.5,9664.2
150,5124.73
150.5,1363.81
151,7547.32
151.5,562.813
152,4475.13
152.5,3837.27
153,3762.13
153.5,1247.33
154,1473.07
154.5,3606.37
155,3481.75
155.5,8479.87
156,6267.62
156.5,8369.03
157,9509.8
157.5,3146.29
158,9574.89
158.5,9704.66
159,8318.46
159.5,6037.15
160,1243.06
160.5,1114.77
161,9353.64
161.5,1977.62
162,5500.75
162.5,3591.78
163,9213.54
163.5,4976
164,531.141
164.5,6537.42
165,1055.54
165.5,9150.15
166,8343.54
166.5,1951.24
167,5661.74
167.5,3138.75
168,9928.24
168.5,6749.85
169,6310.56
169.5,6981.32
170,1305.78
170.5,7923.15
171,3816.35
171.5,8442.11
172,5515.27
172.5,8481.17
173,1824.17
173.5,7331.22
174,6503.37
174.5,1851
175,2616.33
175.5,3597.99
176,426.369
176.5,7155.66
177,2969.43
177.5,5780.63
178,8526.34
178.5,1216.75
179,9804.96
179.5,2513.5
180,6116.8
180.5,3651.2
181,9753.77
181.5,8034.68
182,9391.96
182.5,8687.3
183,3050.68
183.5,8692.67
184,8064.16
184.5,2118.1
185,5245.41
185.5,300.996
186,6897
186.5,9506.26
187,6658.35
187.5,6271.39
188,5420.83
188.5,397.649
189,3611.47
189.5,2242.84
190,7629.14
190.5,929.937
191,1350.97
191.5,3991.48
192,2281.35
192.5,9172.55
193,5699.53
193.5,7807.23
194,2163.51
194.5,9881.23
195,3243.63
195.5,4780.55
196,6875.35
196.5,4449.7
197,2291.96
197.5,4174.08
198,3323.16
198.5,9838.13
199,8523.55
199.5,166.385
200,8143.12
200.5,7734.54
201,8695.87
201.5,2633.98
202,3016.18
202.5,9632
203,3206.7
203.5,9546.54
204,7221.5
204.5,5182.46
205,6763.53
