x,f(x)
0,1262.58
0.5,4121.72
1,1539.9
1.5,4342.12
2,2873.02
2.5,1685.53
3,5250.31
3.5,1005.12
4,1945.13
4.5,470.327
5,7034.05
5.5,1734.85
6,7735.71
6.5,7470.22
7,3737.52
7.5,3581.84
8,1026.53
8.5,1103.43
9,3807.57
9.5,2112.21
10,2896.07
10.5,2405.39
11,5131.2
11.5,702.451
12,5474.78
12.5,9348.67
13,9051.85
13.5,8569.75
14,2995.07
14.5,8234.19
15,6068.55
15.5,3722.3
16,2213.56
16.5,7486.37
17,8310.34
17.5,7168.33
18,71.8171
18.5,860.302
19,9005.53
19.5,6039.41
20,189.675
20.5,4610.16
21,4981.04
21.5,9355.37
22,7908.31
22.5,697.546
23,2928.8
23.5,8939.69
24,6748.99
24.5,3459.87
25,5497.07
25.5,1654.53
26,7734.47
26.5,3515.01
27,1606.16
27.5,6298.66
28,2791.49
28.5,9918.17
29,9606.91
29.5,5164.22
30,8152.88
30.5,8540.29
31,3521.56
31.5,599.838
32,4486.49
32.5,5379.66
33,5797.28
33.5,3100.49
34,3954.66
34.5,3037.47
35,4167.77
35.5,7086.18
36,8445.06
36.5,6221.66
37,5732.29
37.5,3974.62
38,9533.87
38.5,4178.17
39,7935.28
39.5,2054.15
40,2634.67
40.5,4880.13
41,9912.43
41.5,5400.2
42,7468.99
42.5,5125.47
43,2443.57
43.5,8111.73
44,3816.37
44.5,2005.7
45,9314.41
45.5,9793.97
46,4828.06
46.5,5523.03
47,6540.77
47.5,1510.73
48,8802.78
48.5,9915.9
49,5254.57
49.5,7823.94
50,975.062
50.5,2088.92
51,2463.82
51.5,1604.1
52,9474.95
52.5,9394.4
53,7023.75
53.5,330.282
54,7269.08
54.5,4354.16
55,875.512
55.5,9539.85
56,8012.19
56.5,9821.49
57,3798.01
57.5,9080.02
58,9954.81
58.5,5552.97
59,2215.84
59.5,4104.41
60,9959.81
60.5,530.516
61,2255.79
61.5,8747.64
62,8018.83
62.5,1490.1
63,4859.36
63.5,9471.78
64,4012.85
64.5,3750.99
65,3944.03
65.5,4880.59
66,5980.41
66.5,1792.54
67,8048.13
67.5,7723.04
68,3926.4
68.5,3675.94
69,1416.16
69.5,9420.99
70,6254.19
70.5,9266.25
71,870.202
71.5,7642.97
72,6190.11
72.5,1249.38
73,5645.37
73.5,3336.46
74,2202.19
74.5,2361.01
75,7995.86
75.5,6675.58
76,7583.03
76.5,2084.68
77,555.241
77.5,2385.71
78,4949.76
78.5,7819.99
79,4326.65
79.5,9066.17
80,9075.55
80.5,9979.24
81,4671.34
81.5,7993.83
82,350.208
82.5,2931.81
83,7482.09
83.5,7462.16
84,7033.11
84.5,4907.62
85,5120.78
85.5,4355.66
86,3126.72
86.5,877.835
87,6127.89
87.5,8249.57
88,2060.65
88.5,6734.03
89,3654.29
89.5,1101.53
90,790.915
90.5,7030.97
91,3650.35
91.5,835.137
92,9295.7
92.5,880.791
93,2983.57
93.5,717.595
94,9782.19
94.5,6909.6
95,6932.67
95.5,2298.75
96,4254.65
96.5,5787.37
97,6124.39
97.5,3458.98
98,3934.21
98.5,2098.13
99,7213.09
99.5,1024.08
100,7354.37
100.5,4518.41
101,8720.46
101.5,259.729
102,9173.44
102.5,3912.18
103,5394.94
103.5,5712.28
104,5350.12
104.5,7233.39
105,5570.66
105.5,4575.43
106,2673.51
106.5,7135.75
107,2491.58
107.5,7132.67
108,8087.33
108.5,6871.45
109,957.92
109.5,9846.73
110,6516.54
110.5,550.051
111,9568.31
111.5,1406.34
112,4349.99
112.5,4615.14
113,3354.15
113.5,3804.16
114,8543.86
114.5,5722.42
115,3856.36
115.5,5433.98
116,544.383
116.5,3703.12
117,8768.61
117.5,3200.95
118,518.127
118.5,526.487
119,3936.58
119.5,7877.59
120,4473.21
120.5,3997.21
121,3108.42
121.5,2856.8
122,8428.97
122.5,305.042
123,845.912
123.5,2983.54
124,9890.81
124.5,1064.38
125,5912.09
125.5,8089.57
126,8605.52
126.5,5440.71
127,6707.24
127.5,9121.2
128,8242.3
128.5,867.977
129,4814.07
129.5,1800.82
130,8703.23
130.5,842.173
131,8475.24
131.5,7378.02
132,8571.43
132.5,570.17
133,7359.25
133.5,8098.52
134,5567.74
134.5,1331.84
135,5842.18
135.5,2480.35
136,7564.53
136.5,1240.36
137,9757.61
137.5,7542.74
138,7856.93
138.5,717.763
139,6793.4
139.5,2311.64
140,4496.28
140.5,7622.18
141,2145.84
141.5,7088.72
142,3492.97
142.5,329.645
143,7821.65
143.5,7361.57
144,2024.53
144.5,5206.22
145,5600.79
145.5,1138.09
146,8727.35
146.5,3079.37
147,2061.67
147.5,6550.88
148,2785.34
148.5,8195.51
149,7694.75
149.5,3941.4
150,6474.86
150.5,1095.07
151,4795.31
151.5,8222.63
152,9673.35
152.5,4672.19
153,577.062
153.5,15.5961
154,5692.58
154.5,6986.42
155,1135.44
155.5,4334.06
156,3572.58
156.5,9346.54
157,188.861
157.5,8379.24
158,116.003
158.5,1608.49
159,1449.65
159.5,6821.1
160,7236.12
160.5,3139.38
161,9770.13
161.5,648.518
162,6681.74
162.5,5736.5
163,2046.84
163.5,9668.32
164,8601.98
164.5,4699.15
165,8851.2
165.5,4256.53
166,449.716
166.5,5147.7
167,7865.63
167.5,2438.62
168,1599.26
168.5,9838.81
169,2238.09
169.5,3355.94
170,5205.99
