x,f(x)
0,4294.8
0.5,4689.07
1,4106.27
1.5,5972.55
2,4333.47
2.5,2974.34
3,3075.42
3.5,2836.3
4,9658.64
4.5,8669.35
5,6360.3
5.5,4471.73
6,5052.45
6.5,5997.71
7,4060.81
7.5,3229.53
8,7342.68
8.5,6246.23
9,2842.19
9.5,6289.45
10,8461.07
10.5,665.503
11,3573.77
11.5,1251.85
12,8594.89
12.5,1881.56
13,8757.33
13.5,3909.61
14,2408.12
14.5,1631.35
15,8635.51
15.5,8355.87
16,972.168
16.5,2104.85
17,2720.91
17.5,5881.88
18,1682.32
18.5,4352.27
19,3883.02
19.5,3971.91
20,9973.5
20.5,9972.89
21,5032.49
21.5,3397.07
22,6588.73
22.5,6930.22
23,4368.95
23.5,5511.74
24,3894.2
24.5,2650.99
25,9935.75
25.5,7806.01
26,2814.48
26.5,850.69
27,674.246
27.5,4531.39
28,5520.6
28.5,5875.75
29,2385.22
29.5,7961.15
30,8432.13
30.5,1976.93
31,5437.04
31.5,4999.29
32,9870.43
32.5,6815.84
33,1291.79
33.5,5745.62
34,2793.6
34.5,9997.67
35,1325.17
35.5,6460.53
36,9592.02
36.5,949.587
37,7404.19
37.5,2709.9
38,6111.53
38.5,7170.08
39,9338.66
39.5,7011.55
40,9886.48
40.5,6906.6
41,2152.17
41.5,872.009
42,7336.54
42.5,6002.24
43,810.703
43.5,8476.25
44,1158.5
44.5,6558.56
45,1294.08
45.5,4146.39
46,1034.45
46.5,9149.07
47,3754.06
47.5,5027.77
48,9900.29
48.5,8361.41
49,9707.62
49.5,7116.71
50,6308.38
50.5,4341.39
51,5485.7
51.5,9391.1
52,8204.91
52.5,7701.62
53,9529.41
53.5,555.215
54,6538.9
54.5,1744.86
55,3261.68
55.5,6072.79
56,6060.06
56.5,3846.26
57,8755.23
57.5,2005.49
58,5740.67
58.5,7158.57
59,644.008
59.5,3472.91
60,411.302
60.5,9483.37
61,3055.74
61.5,7700.85
62,9223.21
62.5,2774.92
63,8429.05
63.5,2361.53
64,8051
64.5,1130.51
65,5421.71
65.5,7349.02
66,6601.1
66.5,6152.31
67,1011.88
67.5,4271.05
68,7434.65
68.5,8608.71
69,1920.25
69.5,9283.92
70,3926.73
70.5,5130.15
71,5899.03
71.5,7351.06
72,1449.38
72.5,5621.57
73,3571.68
73.5,9139.09
74,4193.14
74.5,7169.05
75,3235.21
75.5,5329.37
76,7694.28
76.5,7383.55
77,4200.03
77.5,6855.86
78,9437.32
78.5,4765.78
79,351.936
79.5,2294.36
80,7294.66
80.5,9381.81
81,7574.7
81.5,8938.31
82,9665.85
82.5,2149.27
83,1138.19
83.5,9000.83
84,9008.17
84.5,5520.59
85,501.311
85.5,9966.23
86,1.75659
86.5,3421.32
87,2960.15
87.5,8790.63
88,7428.21
88.5,5276.71
89,8409.53
89.5,4643.94
90,1554.31
90.5,9482.94
91,5630.48
91.5,8364.2
92,9067.24
92.5,7081.25
93,5805.53
93.5,6219.89
94,1555.2
94.5,8011.83
95,1559.52
95.5,9455.63
96,8800.64
96.5,5317.17
97,6548.52
97.5,9321.95
98,6465.77
98.5,2924.97
99,3650.54
99.5,7328.33
100,6786.77
100.5,3926.95
101,3784.59
101.5,6489.7
102,2012.3
102.5,3549.93
103,7162.71
103.5,9948.97
104,217.875
104.5,7845.52
105,5763.17
105.5,9307.56
106,4101.49
106.5,9538.11
107,5509.92
107.5,5158.14
108,5411.14
108.5,6532.96
109,2527.36
109.5,6723.28
110,3940.13
110.5,8509.67
111,2338.6
111.5,1293.32
112,6681.16
112.5,4860.18
113,7024.95
113.5,1629.06
114,6952.4
114.5,4464.08
115,3928.31
115.5,1901.87
116,4238.61
116.5,5140.43
117,7762.49
117.5,6959.19
118,3533.32
118.5,8516.72
119,8378.14
119.5,8254.87
120,6902.96
120.5,1371.73
121,2781.41
121.5,945.575
122,4730.33
122.5,160.031
123,9048.24
123.5,9008.7
124,1144.74
124.5,4095.29
125,575.352
125.5,1926.52
126,2108.71
126.5,9869.12
127,1075.04
127.5,7856.54
128,8838.4
128.5,3348.36
129,7068.01
129.5,3487.8
130,151.463
130.5,6314.6
131,2902.51
131.5,9313.45
132,8756.58
132.5,717.101
133,581.679
133.5,8516.05
134,2050.06
134.5,6303.97
135,3623.24
135.5,8560.94
136,4717.57
136.5,9030.74
137,1616.71
137.5,3047.2
138,6169.37
138.5,8945.64
139,5033.37
139.5,687.222
140,1797.3
140.5,8442.78
141,1320.34
141.5,3740.06
142,7587.16
142.5,5832.83
143,9791.78
143.5,2212.52
144,2964.18
144.5,8334.81
145,2689.39
