x,f(x)
78.0556,1.41482e+006
71.1312,1.06985e+006
40.2086,191937
96.5675,2.68328e+006
59.2892,618439
6.46202,742.85
56.4707,534083
89.2522,2.11735e+006
57.8261,573623
13.6131,7243.06
18.5254,18451.9
40.7302,199544
29.7296,77171.5
47.0474,308165
42.8277,232159
50.6872,385730
96.5345,2.68053e+006
0.0829697,-8.68018
90.094,2.17798e+006
91.7706,2.30215e+006
93.8791,2.46489e+006
67.6792,921109
34.8964,125182
83.4512,1.72989e+006
23.8226,39510.2
14.6177,8992.53
32.7962,103797
89.1963,2.11337e+006
83.4748,1.73136e+006
45.9283,286600
14.5681,8900.1
30.4185,82699.1
5.47482,445.253
74.1388,1.21182e+006
41.9408,217967
94.2984,2.49814e+006
70.3859,1.03648e+006
19.5291,21650.6
78.0515,1.4146e+006
4.58968,257.275
87.1488,1.97082e+006
65.8118,846721
82.2544,1.65634e+006
82.7347,1.68559e+006
28.6686,69149
3.59195,118.595
96.2786,2.65922e+006
15.6816,11130.7
21.7462,29983.4
45.2278,273628
39.2212,178073
33.3514,109192
22.6,33689.2
49.7801,365309
27.9244,63866.8
45.7511,283281
68.8904,971614
42.343,224328
13.6994,7383.43
80.5907,1.5576e+006
90.9807,2.24308e+006
80.7763,1.56841e+006
31.5972,92758.9
29.2097,73167.4
6.49805,755.678
95.0523,2.55868e+006
83.8461,1.75462e+006
92.5642,2.36253e+006
91.8415,2.3075e+006
34.8085,124232
24.7411,44299.2
89.0455,2.10264e+006
43.5387,243972
66.1978,861759
30.5533,83811.4
34.2033,117827
35.1838,128318
20.8546,26414.5
45.2762,274512
57.9111,576165
86.7605,1.94452e+006
71.5433,1.08861e+006
56.2169,526888
73.6369,1.1873e+006
11.1179,3911.07
88.4398,2.05993e+006
55.151,497375
73.2582,1.16903e+006
18.6024,18685.3
67.5532,915960
55.2802,500892
43.821,248772
17.1922,14713.3
83.9101,1.75866e+006
58.7292,601020
24.1434,41141.7
51.7776,411271
14.4212,8630.4
60.5867,660087
51.9593,415632
67.5222,914694
53.6205,456957
76.4539,1.32927e+006
72.7398,1.14432e+006
5.42208,432.101
83.3328,1.72251e+006
60.3188,651338
76.1855,1.31528e+006
80.1863,1.53421e+006
11.1176,3910.66
17.6187,15848.2
56.7206,541232
48.2111,331708
44.6073,262470
16.5379,13079.6
7.66002,1252.66
13.8789,7681.54
64.0705,781069
42.0679,219964
25.1449,46521.6
32.7377,103239
62.5188,725508
80.4202,1.54771e+006
61.199,680375
95.6698,2.60898e+006
60.2026,647569
35.3154,129772
10.0535,2877.46
8.44516,1689.08
90.0224,2.17278e+006
85.2533,1.84469e+006
52.156,420392
52.6386,432217
57.2611,556912
22.0533,31283.3
51.6778,408887
14.6766,9103.07
14.9858,9698.03
85.8267,1.88226e+006
36.3086,141098
22.9017,35068.6
47.1138,309476
4.38046,222.307
16.7815,13672.8
11.9187,4833.93
82.5882,1.67664e+006
80.0834,1.52829e+006
32.1538,97780.5
50.9215,391126
88.5051,2.0645e+006
54.4563,478746
35.9194,136584
8.12139,1498.56
83.6849,1.74449e+006
32.794,103776
55.145,497213
44.722,264510
35.2691,129259
81.158,1.59082e+006
19.839,22708.2
98.4238,2.84138e+006
90.054,2.17507e+006
54.2401,473045
26.445,54180.3
8.14501,1511.95
51.6114,407308
77.9894,1.41121e+006
85.6327,1.86949e+006
86.3138,1.91457e+006
70.386,1.03648e+006
7.22619,1047.48
99.4806,2.9341e+006
55.1185,496494
93.56,2.43979e+006
71.4209,1.08302e+006
11.7479,4626.03
85.4077,1.85476e+006
59.5593,626960
28.0677,64862.5
55.0822,495509
69.039,977935
71.4948,1.08639e+006
79.2999,1.48376e+006
73.942,1.20217e+006
30.8641,86412.1
54.01,467027
33.2295,107992
81.81,1.62956e+006
57.3141,558465
96.6621,2.69119e+006
73.4786,1.17964e+006
98.1093,2.81417e+006
65.2488,825107
43.1142,236872
20.4378,24848.3
96.6692,2.69179e+006
71.7323,1.09729e+006
39.4192,180799
34.0406,116145
70.2856,1.03204e+006
26.9662,57472.3
60.2695,649739
39.7114,184870
42.2341,222594
87.5715,1.9997e+006
85.1627,1.8388e+006
36.0459,138040
72.7012,1.14249e+006
98.1979,2.82182e+006
24.0908,40871.1
47.4863,316909
78.839,1.45797e+006
82.0112,1.64165e+006
78.3855,1.43288e+006
37.6273,157130
