x,f(x)
84.998,1.82812e+006
24.4462,42721.8
6.40682,723.483
0.826054,-5.3695
1.90044,11.9697
22.5339,33392.3
89.701,2.14953e+006
10.7931,3573.11
85.6237,1.8689e+006
28.5837,68532
59.8616,636590
83.7445,1.74823e+006
0.432119,-7.40291
45.0339,270108
99.7557,2.95856e+006
96.3226,2.66287e+006
65.6964,842262
3.79113,140.885
20.0135,23318.7
8.80474,1918.89
76.0388,1.30768e+006
69.6922,1.00604e+006
50.7814,387894
31.6665,93374.3
0.0959382,-8.63201
91.1862,2.25834e+006
6.21465,658.678
63.4265,757679
14.271,8360.19
45.1098,271483
25.53,48709.7
50.1863,374362
59.0621,611334
25.7425,49945.6
32.1428,97679
66.1595,860258
16.2191,12329.6
75.6381,1.28706e+006
42.7347,230643
23.292,36908
37.1044,150635
19.1547,20417.5
51.8492,412988
51.1376,396148
28.4411,67504.3
7.01252,955.231
13.9228,7755.59
74.4518,1.22728e+006
82.4012,1.66524e+006
52.6195,431745
16.8437,13827.1
29.1897,73015.7
95.8221,2.62149e+006
44.3278,257545
20.0909,23592.8
83.4603,1.73045e+006
48.8326,344759
91.1026,2.25213e+006
26.3273,53454.4
19.5948,21872.1
31.7741,94335.7
60.9201,671082
69.0868,979972
97.82,2.78929e+006
84.9292,1.82368e+006
14.3367,8477.66
23.0378,35703.1
49.2603,353937
59.8506,636238
90.033,2.17355e+006
30.9414,87067.3
76.4508,1.32911e+006
12.3051,5326.92
86.8527,1.95074e+006
49.5291,359786
96.9707,2.71711e+006
25.6974,49681.5
96.8919,2.71048e+006
29.4942,75341.1
15.158,10040.4
66.8672,888249
91.2618,2.26398e+006
69.0038,976436
22.3219,32450.6
94.0124,2.47543e+006
70.274,1.03153e+006
42.4354,225808
20.4579,24922.1
39.4742,181560
68.8017,967852
77.6293,1.3917e+006
66.902,889642
61.5336,691635
19.7865,22526.9
86.2591,1.91092e+006
63.3372,754473
58.9289,607193
25.9443,51138.5
59.0986,612473
49.6881,363277
91.3614,2.27141e+006
56.78,542941
44.2962,256992
38.2287,164827
36.7419,146239
91.0158,2.24568e+006
33.1304,107022
94.1342,2.48508e+006
10.9607,3744.93
12.4314,5495.14
2.74618,49.0328
2.65574,43.7093
2.21759,22.7514
29.2043,73126.2
92.9866,2.3951e+006
49.4399,357839
56.8314,544422
42.0675,219958
49.4407,357857
22.4695,33104.3
14.5392,8846.63
40.3251,193620
37.8851,160399
60.1252,645067
21.355,28380.1
56.7942,543350
89.3021,2.12091e+006
31.1312,88689.8
65.0841,818856
90.8708,2.23493e+006
41.1591,205947
22.6182,33771.5
56.0972,523518
6.96646,936.084
29.6816,76795.8
2.68836,45.5876
26.3447,53561.5
54.4523,478641
83.7298,1.74731e+006
23.3032,36961.6
99.4847,2.93446e+006
74.9352,1.25141e+006
99.4211,2.92882e+006
77.9053,1.40664e+006
77.9484,1.40899e+006
54.8019,487956
75.1721,1.26335e+006
83.5609,1.73673e+006
1.14912,-2.49234
38.793,172275
96.754,2.6989e+006
45.9243,286526
4.53314,247.493
95.2201,2.57228e+006
58.5236,594708
1.64231,5.4637
64.5854,800119
4.18203,192.172
71.5787,1.09023e+006
57.5327,564904
24.1468,41159.3
9.51609,2433.17
74.1167,1.21074e+006
33.8409,114100
20.2489,24159.2
35.8112,135347
40.1616,191262
6.18501,649.041
12.2121,5205.31
37.1289,150936
8.25309,1574.23
3.77723,139.249
32.2589,98748.3
31.7386,94018.2
65.9637,852618
26.2267,52839.8
66.5995,877593
20.9062,26612.8
99.6918,2.95286e+006
50.2778,376422
21.5912,29341.2
45.0595,270571
26.2705,53106.8
55.7658,514260
73.1362,1.16318e+006
93.2434,2.41504e+006
96.2481,2.65669e+006
32.5909,101848
71.4189,1.08293e+006
4.14185,186.417
1.6782,6.25933
57.9906,578548
75.8851,1.29974e+006
47.9282,325879
66.5636,876168
20.3251,24435.5
93.868,2.46401e+006
50.6505,384891
52.9724,440524
64.8795,811133
61.426,687998
65.0622,818028
36.409,142278
21.9804,30971.5
29.6752,76745.9
4.39144,224.06
3.66423,126.398
2.371,29.2275
80.1284,1.53088e+006
84.9378,1.82424e+006
33.0777,106510
14.2047,8242.74
99.9078,2.97214e+006
29.5374,75674.5
48.4492,336668
23.452,37680.5
50.8058,388456
18.4031,18085.1
48.0943,329293
39.313,179333
43.297,239913
52.4311,427105
83.6606,1.74297e+006
68.993,975972
23.6743,38771.3
78.0244,1.41312e+006
59.7773,633894
77.6616,1.39345e+006
27.8876,63613.1
34.6839,122895
28.9503,71221.8
43.0211,235334
62.5997,728336
78.4955,1.43894e+006
47.5305,317798
64.5083,797246
95.8837,2.62656e+006
68.9556,974384
12.1093,5073.14
19.5705,21790.2
18.2421,17609.8
55.967,519866
70.6465,1.04806e+006
89.163,2.11099e+006
32.805,103881
36.8851,147965
43.737,247337
92.9477,2.39209e+006
90.5075,2.20818e+006
62.9321,740039
22.0456,31250.2
79.4246,1.49079e+006
44.5359,261205
32.0521,96849.5
80.511,1.55297e+006
88.8616,2.08961e+006
62.5049,725020
56.2979,529178
48.3045,333649
62.6841,731297
82.9956,1.70164e+006
54.9438,491771
92.6509,2.36919e+006
88.6888,2.07742e+006
8.90708,1987.91
27.5027,60997.2
15.9811,11788.6
28.522,68086.2
65.0698,818314
15.7879,11361.4
38.4315,167478
5.89378,559.294
71.4274,1.08331e+006
8.54961,1753.83
18.4398,18194.9
64.739,805858
1.25556,-1.19272
70.021,1.02039e+006
23.6143,38474.8
8.9658,2028.26
55.5849,509253
86.3521,1.91713e+006
35.8588,135890
53.4393,452322
35.2683,129250
68.6731,962419
83.8625,1.75566e+006
31.6377,93118.4
79.8538,1.51515e+006
85.2757,1.84615e+006
82.1813,1.65191e+006
71.9431,1.10702e+006
43.8969,250072
55.0442,494480
77.5686,1.38843e+006
0.961609,-4.33537
46.6423,300238
51.8873,413900
65.7186,843120
66.4676,872373
91.7108,2.29764e+006
92.7418,2.37618e+006
4.95247,326.164
99.1249,2.90267e+006
65.5327,835963
20.9022,26597.5
96.642,2.68951e+006
51.2473,398715
13.6381,7283.45
75.4732,1.27863e+006
5.62813,484.987
44.7513,265032
38.3727,166706
37.6213,157054
12.4733,5551.66
14.7307,9205.36
36.0637,138247
34.8175,124329
84.7987,1.81526e+006
62.6762,731019
83.6903,1.74483e+006
95.098,2.56238e+006
31.4629,91573.5
95.7489,2.61547e+006
97.0466,2.72351e+006
83.1846,1.71332e+006
60.3715,653053
12.4306,5494.05
11.1477,3943.08
93.5364,2.43793e+006
19.7762,22491.4
55.0075,493490
35.9178,136565
92.1354,2.32978e+006
49.76,364864
5.31141,405.345
65.3742,829891
10.5554,3338.5
91.5015,2.28191e+006
83.4354,1.7289e+006
19.5124,21594.7
56.6174,538272
31.3875,90912.3
99.2824,2.91655e+006
67.4985,913729
63.1056,746200
69.8132,1.01131e+006
13.0578,6381.57
79.2315,1.47991e+006
38.1635,163981
84.4211,1.79106e+006
55.1527,497422
84.8117,1.8161e+006
