x,f(x)
56.0154,521221
38.129,163534
73.2774,1.16995e+006
5.76041,521.11
54.6026,482631
49.0753,349948
86.5081,1.92756e+006
13.8619,7652.98
48.1134,329687
15.2472,10220.9
4.69489,276.15
58.7726,602357
13.4533,6987.57
60.9991,673706
51.248,398729
78.7224,1.45149e+006
47.9226,325763
46.3297,294215
64.9933,815423
33.7726,113406
40.004,189009
23.6292,38548.2
1.05361,-3.4969
4.05734,174.681
26.8921,56996.1
58.3329,588892
70.2217,1.02922e+006
1.44205,1.60548
94.1029,2.4826e+006
10.4332,3222.05
32.6432,102342
39.2923,179049
16.0853,12023.4
27.3503,59981.3
99.9551,2.97637e+006
83.0269,1.70357e+006
6.80079,869.325
58.0399,580030
79.761,1.50986e+006
68.1472,940409
11.7895,4676.11
68.0815,937683
21.8025,30219
98.3927,2.83867e+006
65.928,851229
41.7338,214738
4.42876,230.083
29.0086,71656.5
35.2078,128583
15.3799,10493.4
55.7753,514523
76.4561,1.32939e+006
16.5384,13080.8
74.0143,1.20571e+006
37.2005,151815
51.0692,394555
99.682,2.95199e+006
37.5608,156293
70.3882,1.03658e+006
65.3078,827358
54.6677,484364
22.8925,35025.9
30.7591,85527.6
4.6775,272.97
79.7615,1.50989e+006
10.0176,2846.23
94.2755,2.49632e+006
7.76837,1307.79
76.1895,1.31549e+006
91.0722,2.24986e+006
13.6101,7238.14
36.9947,149295
3.51473,110.608
24.6449,43780.7
16.1587,12190.8
21.4754,28867.3
53.5171,454308
93.0292,2.3984e+006
24.6319,43710.9
77.1348,1.3652e+006
99.9079,2.97215e+006
81.5082,1.61155e+006
9.55504,2463.71
36.5589,144053
66.2358,863248
67.9322,931509
25.4642,48331.2
36.0126,137656
15.8096,11408.8
44.7981,265868
51.3807,401849
33.8162,113849
16.3136,12548.8
97.2661,2.74207e+006
94.9512,2.55051e+006
61.2652,682592
93.3148,2.42061e+006
35.5387,132263
43.0129,235199
35.3912,130614
61.6504,695593
35.6633,133667
9.64645,2536.4
20.5313,25194
59.2812,618189
85.5757,1.86575e+006
59.603,628348
39.2497,178464
74.8991,1.2496e+006
38.9456,174327
32.0307,96654.3
18.4858,18332.5
45.9584,287166
99.7481,2.95787e+006
4.93786,323.178
37.9464,161183
0.34338,-7.74083
38.5128,168549
58.4208,591568
92.2514,2.33861e+006
86.1317,1.90244e+006
6.36119,707.728
2.66185,44.0576
98.7625,2.87088e+006
29.486,75278
70.2256,1.02939e+006
6.57824,784.753
70.4764,1.04049e+006
20.7837,26143.4
77.5356,1.38666e+006
96.9074,2.71178e+006
68.6296,960586
78.377,1.43242e+006
3.28028,88.49
99.9915,2.97963e+006
15.4183,10573.2
51.0123,393231
18.2353,17590.1
4.79815,295.54
31.7555,94169.2
21.5572,29201.4
41.6082,212796
23.3488,37181
93.7044,2.45112e+006
9.0123,2060.58
77.267,1.37226e+006
53.1652,445370
98.8667,2.87999e+006
39.3315,179589
85.8224,1.88198e+006
63.323,753963
33.5583,111249
2.86292,56.4549
71.4604,1.08482e+006
23.3239,37061.4
9.89221,2738.89
5.51302,454.944
79.2824,1.48278e+006
17.538,15629
82.71,1.68408e+006
19.1371,20360.9
49.2082,352811
21.0096,27013.2
75.8186,1.29632e+006
47.9588,326505
74.9703,1.25317e+006
84.9459,1.82476e+006
52.0341,417438
90.8588,2.23405e+006
15.4681,10677.1
57.4723,563119
34.3109,118950
94.6347,2.52503e+006
25.413,48037.9
41.6104,212831
32.9507,105280
32.4449,100477
88.6843,2.07709e+006
43.8135,248643
