x,f(x)
9.47867,2404.06
13.1522,6522.94
9.99986,2830.88
85.5376,1.86325e+006
96.439,2.67256e+006
62.3067,718124
53.1249,444356
80.3832,1.54557e+006
0.872992,-5.0363
0.484809,-7.18899
21.9916,31019.2
25.3481,47668
88.0699,2.03412e+006
34.0259,115994
67.8219,926967
73.2874,1.17043e+006
15.7124,11197.2
65.2851,826492
35.6281,133270
90.3253,2.19484e+006
6.29276,684.531
43.391,241486
88.9205,2.09378e+006
10.0286,2855.77
51.6882,409135
23.0773,35888.6
54.5113,480205
17.5085,15549.6
85.1337,1.83692e+006
96.8659,2.70829e+006
53.9832,466331
26.9185,57165.1
26.4555,54245.2
85.7024,1.87407e+006
42.6515,229291
95.1817,2.56916e+006
9.57668,2480.79
76.4966,1.3315e+006
13.0564,6379.43
32.6963,102846
76.1759,1.31479e+006
75.7027,1.29037e+006
6.26937,676.721
31.5176,92055
37.1851,151626
73.1483,1.16376e+006
15.1964,10117.9
37.2731,152711
37.1231,150865
57.7169,570365
99.8442,2.96645e+006
83.1769,1.71284e+006
43.2359,238894
39.8219,186426
3.07918,71.9386
84.7918,1.81482e+006
16.8783,13913.4
21.8618,30468.5
56.9464,547747
42.1678,221543
30.6922,84967.1
39.1172,176653
56.658,539435
24.7586,44394.5
21.5383,29124.2
44.7157,264396
6.5981,792.064
81.3806,1.60397e+006
57.1334,553181
30.8835,86576.3
12.4082,5463.93
2.28737,25.5885
74.5247,1.2309e+006
37.0708,150224
62.2847,717359
39.1347,176892
70.0723,1.02264e+006
2.98588,64.9745
60.4056,654166
30.5811,84041.4
37.3932,154200
54.3882,476946
80.0679,1.5274e+006
14.4431,8670.11
67.5947,917652
72.9513,1.15436e+006
15.3996,10534.2
4.14487,186.845
95.3898,2.58609e+006
57.4708,563074
78.8105,1.45638e+006
88.4553,2.06101e+006
13.2615,6689.17
36.957,148837
7.57446,1210.25
32.1538,97780.5
56.4645,533908
69.6842,1.00569e+006
65.5338,836005
19.6393,22022.9
52.2097,421696
51.6535,408310
97.7037,2.77933e+006
53.1837,445838
92.3743,2.34799e+006
80.7419,1.56641e+006
11.1036,3895.72
92.8708,2.38614e+006
15.3081,10345.4
43.405,241721
86.144,1.90327e+006
43.4984,243292
85.3863,1.85336e+006
19.6187,21952.9
34.3981,119864
1.32974,-0.163614
4.9719,330.162
