x,f(x)
57.3295,558916
29.857,78174.4
12.6258,5760.68
41.2172,206824
15.399,10533
43.4212,241993
28.7302,69599
16.8553,13856.1
52.5031,428874
10.0512,2875.51
19.4513,21390.6
4.70327,277.692
70.3405,1.03447e+006
17.3485,15122.7
77.3571,1.37708e+006
74.7022,1.23974e+006
37.3752,153976
35.8184,135429
10.2653,3066.49
11.0343,3822.05
38.0757,162845
21.1221,27453.7
28.9607,71299.5
24.0539,40682
51.312,400232
7.02451,960.255
54.7478,486505
93.4867,2.43404e+006
90.5185,2.20898e+006
85.6975,1.87375e+006
29.9507,78917.7
82.3419,1.66164e+006
60.6855,663335
37.223,152092
22.1356,31637.8
74.8637,1.24782e+006
83.1034,1.70829e+006
71.6833,1.09504e+006
0.718171,-6.04762
8.60302,1787.56
90.0553,2.17517e+006
60.3941,653791
1.89675,11.8632
46.1016,289871
49.8104,365979
93.5537,2.43929e+006
79.0831,1.47159e+006
6.97546,939.804
29.288,73761.5
89.3969,2.12769e+006
67.4899,913377
34.5987,121986
54.9707,492496
16.5453,13097.4
77.3447,1.37641e+006
35.1501,127948
16.0616,11969.8
62.9866,741970
27.9149,63801.6
99.1817,2.90767e+006
96.0691,2.64186e+006
51.6422,408039
81.5288,1.61278e+006
85.4029,1.85444e+006
35.2156,128669
5.99838,590.508
44.8649,267066
53.7966,461492
57.9728,578015
31.0049,87607.5
39.5466,182566
30.3747,82340.4
41.6777,213869
70.8618,1.05771e+006
84.4506,1.79294e+006
62.2166,715002
57.3229,558723
39.7462,185359
95.3387,2.58193e+006
41.7817,215484
79.3528,1.48673e+006
20.5415,25231.8
26.3467,53573.4
48.8013,344093
99.1243,2.90261e+006
54.002,466818
74.6899,1.23912e+006
51.2547,398886
24.4357,42666.4
81.1173,1.58841e+006
38.1637,163984
20.057,23472.3
93.1441,2.40731e+006
97.9397,2.79956e+006
48.2806,333151
55.2303,499532
65.4077,831172
15.1073,9938.91
88.0278,2.0312e+006
99.159,2.90567e+006
52.5457,429924
78.2394,1.42487e+006
9.75062,2620.96
20.8892,26547.4
24.6382,43744.6
16.041,11923.2
94.7495,2.53425e+006
93.944,2.47002e+006
70.2375,1.02992e+006
3.30282,90.4821
72.6908,1.142e+006
43.5416,244021
8.75512,1886.01
95.3985,2.5868e+006
80.1219,1.5305e+006
98.2149,2.82328e+006
37.9801,161616
90.8002,2.22972e+006
99.5481,2.94008e+006
55.5297,507732
22.1584,31736.5
41.0441,204217
99.5981,2.94453e+006
5.30516,403.869
22.5579,33499.8
87.4764,1.99317e+006
80.1883,1.53433e+006
14.901,9532.36
48.5936,339700
94.7178,2.5317e+006
40.1285,190788
37.5099,155655
39.4403,181091
48.8059,344191
59.8041,634750
17.9254,16699.5
80.4813,1.55125e+006
77.2304,1.3703e+006
39.264,178660
36.7594,146449
14.1616,8166.92
94.2099,2.49109e+006
62.5419,726312
92.6625,2.37008e+006
8.70202,1851.24
76.4297,1.328e+006
61.9011,704143
12.4938,5579.41
56.4537,533599
33.3646,109322
22.0219,31148.7
23.6101,38454.1
79.9586,1.52114e+006
66.7558,883805
75.8303,1.29692e+006
20.8468,26384.6
5.55241,465.082
23.8571,39683.5
49.4976,359099
78.1999,1.4227e+006
43.2665,239403
90.6617,2.21951e+006
90.7555,2.22642e+006
99.7924,2.96183e+006
46.7134,301620
79.9383,1.51998e+006
3.50208,109.333
29.3181,73990.2
74.8209,1.24567e+006
74.6216,1.23572e+006
70.3311,1.03405e+006
49.0762,349966
51.2078,397789
43.5566,244275
31.2672,89864.9
8.77835,1901.36
61.2789,683053
82.4957,1.67099e+006
20.6065,25474.3
67.3403,907300
36.5429,143862
11.0153,3802.04
7.90915,1381.79
70.3097,1.0331e+006
36.5035,143396
8.35137,1632.33
92.957,2.3928e+006
8.80791,1921.01
29.8357,78006.2
7.17595,1025.28
97.8219,2.78946e+006
69.096,980366
69.3267,990248
22.9875,35467.5
42.5465,227594
57.8737,575044
61.2439,681877
34.5898,121892
39.3421,179734
20.9813,26903.2
72.1309,1.11573e+006
10.2408,3044.16
73.5437,1.18279e+006
45.1841,272832
87.2046,1.97461e+006
2.59729,40.4607
91.7344,2.29942e+006
39.1218,176716
53.9494,465451
57.1228,552872
53.5012,453902
72.3339,1.12521e+006
55.7066,512618
45.7543,283341
26.7351,55996.5
71.3575,1.08013e+006
24.9158,45252.2
71.3267,1.07872e+006
80.8733,1.57409e+006
68.7145,964167
9.5792,2482.79
98.4673,2.84516e+006
65.1654,821939
5.50051,451.755
95.6831,2.61007e+006
14.0634,7996.08
43.4999,243318
46.1514,290816
33.5415,111081
38.0416,162406
85.4386,1.85677e+006
57.2242,555833
38.5636,169220
54.3398,475669
5.44383,437.493
37.0312,149740
87.6861,2.00758e+006
32.0095,96461
5.18127,375.316
5.26487,394.43
39.3658,180061
78.7759,1.45446e+006
44.7321,264690
39.9721,188554
31.0842,88286.2
28.568,68418.6
84.2897,1.78269e+006
3.05042,69.7448
8.45912,1697.64
29.8354,78003.9
98.9081,2.88362e+006
10.6438,3424.5
59.1209,613169
80.8957,1.5754e+006
86.0552,1.89737e+006
54.4071,477446
67.0724,896480
91.212,2.26027e+006
82.423,1.66657e+006
8.67977,1836.8
48.1407,330250
18.0082,16934.5
87.0323,1.9629e+006
8.42173,1674.78
84.7524,1.81229e+006
73.7802,1.19427e+006
85.7143,1.87485e+006
5.7017,504.863
73.5925,1.18515e+006
80.9852,1.58065e+006
55.6774,511810
13.3184,6776.76
58.4218,591599
24.8035,44638
75.6453,1.28743e+006
12.4036,5457.82
97.5761,2.76843e+006
75.4274,1.2763e+006
78.5693,1.44301e+006
7.17763,1026.01
67.934,931583
23.1164,36072.7
44.9628,268825
76.2218,1.31717e+006
21.4584,28798.3
70.8872,1.05885e+006
34.9297,125543
3.29645,89.9161
78.2165,1.42361e+006
73.6157,1.18628e+006
20.2453,24146.3
52.0622,418118
56.0079,521013
11.3809,4199.84
87.2735,1.97931e+006
30.7937,85818.2
20.6167,25512.5
65.5088,835044
27.8534,63377.9
81.9551,1.63827e+006
76.9475,1.35526e+006
39.414,180727
64.7486,806219
10.9507,3734.54
47.9531,326388
82.2263,1.65464e+006
96.7335,2.69718e+006
46.7219,301785
5.77062,523.968
0.155961,-8.41342
56.9258,547151
69.8642,1.01353e+006
11.3544,4170.08
43.3406,240642
35.7258,134375
93.4654,2.43237e+006
1.88861,11.6299
83.7924,1.75125e+006
1.16003,-2.36813
16.0849,12022.5
14.4965,8767.86
68.211,943064
72.3612,1.12649e+006
31.3938,90968
97.7013,2.77913e+006
6.48518,751.08
66.8174,886261
57.365,559960
20.4684,24961
96.6832,2.69296e+006
86.0198,1.89502e+006
46.9915,307062
88.512,2.06498e+006
42.5653,227897
4.49716,241.398
51.477,404121
78.6563,1.44783e+006
24.3862,42405.6
15.9926,11814.3
98.3881,2.83828e+006
22.3809,32711
33.5594,111260
52.0599,418061
51.4985,404630
76.2672,1.31953e+006
17.4703,15446.8
61.8845,703574
81.9193,1.63612e+006
88.0939,2.03579e+006
71.4535,1.08451e+006
72.765,1.14551e+006
52.5321,429589
