x,f(x)
37.6928,157956
7.95767,1407.93
28.7551,69781.3
47.9304,325923
56.2362,527432
68.8217,968702
99.5822,2.94311e+006
77.9375,1.40839e+006
31.7237,93884.3
53.0081,441419
44.7334,264713
44.3713,258307
37.2881,152896
2.69388,45.91
22.6703,34007.3
9.6561,2544.15
38.3408,166290
14.111,8078.61
75.196,1.26456e+006
28.8431,70428.7
3.39046,98.4935
32.117,97442.9
29.1685,72856
75.9486,1.30302e+006
4.19537,194.109
5.59479,476.156
4.10711,181.533
32.6045,101976
29.5843,76038.5
36.6075,144632
29.8928,78458.4
52.4429,427395
45.8599,285317
80.1096,1.5298e+006
22.6581,33952.2
82.9076,1.69621e+006
60.9609,672435
21.952,30850.4
70.3849,1.03643e+006
50.7657,387534
9.83896,2694.13
43.5918,244869
78.8072,1.4562e+006
41.1242,205421
52.7467,434896
95.0564,2.55901e+006
14.2452,8314.26
48.5717,339239
0.291028,-7.93134
71.143,1.07039e+006
58.6892,599788
86.7693,1.94511e+006
41.473,210719
22.8421,34793.5
97.6157,2.77182e+006
94.6644,2.52741e+006
55.5501,508295
93.9426,2.46991e+006
1.18298,-2.10042
61.5166,691057
67.4274,910835
82.7867,1.68879e+006
3.65203,125.058
14.8586,9450.16
1.56733,3.90679
57.8622,574700
38.8846,173505
10.1248,2940.16
85.6173,1.86848e+006
19.7574,22426.6
21.6942,29767.1
48.6791,341505
37.9199,160845
52.9164,439124
51.9364,415082
17.2764,14932.8
70.4984,1.04147e+006
71.595,1.09098e+006
48.0763,328921
7.9022,1378.07
41.8885,217147
63.0366,743743
26.8832,56939.2
20.0285,23371.5
37.7294,158420
31.7281,93924.3
37.008,149457
67.9393,931804
89.1396,2.10933e+006
51.5653,406212
41.8462,216487
34.4101,119991
49.7999,365745
29.516,75509.2
82.8266,1.69124e+006
66.5704,876436
25.0819,46170.2
99.8193,2.96423e+006
29.8952,78477.5
73.9631,1.2032e+006
20.4166,24770.3
51.705,409536
56.0825,523106
8.44737,1690.44
45.0635,270644
73.3332,1.17263e+006
96.1339,2.64722e+006
31.143,88791.3
17.1013,14478.7
41.5829,212406
9.39369,2338.83
45.5824,280145
78.9844,1.46607e+006
97.4532,2.75796e+006
72.6153,1.13843e+006
21.4463,28749.1
50.6546,384983
22.3292,32482.6
46.2702,293078
15.3733,10479.7
7.75032,1298.49
27.1423,58613.6
21.7027,29802
50.6031,383806
34.4458,120367
75.0399,1.25667e+006
27.1411,58606.1
0.377317,-7.61431
33.59,111566
4.84533,304.691
6.37548,712.637
39.3782,180232
63.8016,771247
56.2083,526647
93.4345,2.42996e+006
61.7562,699193
9.41773,2357.16
28.7433,69694.5
53.6896,458733
74.2575,1.21767e+006
30.6889,84939
18.5284,18461
18.4384,18190.4
14.1905,8217.59
88.5606,2.06839e+006
13.4513,6984.53
57.7882,572489
14.1316,8114.41
93.5644,2.44013e+006
26.0383,51700.4
35.2933,129527
46.2635,292950
43.0052,235071
27.7433,62623.8
39.2816,178901
53.8743,463501
28.8373,70385.5
45.0182,269825
24.7219,44195.6
68.6637,962022
10.238,3041.64
22.2621,32188.4
21.9103,30673.5
52.1254,419650
38.3416,166300
56.3789,531474
0.574814,-6.79179
50.7577,387350
32.6369,102283
26.8157,56507.8
29.28,73700
10.3367,3131.98
58.996,609277
72.2668,1.12207e+006
55.2738,500718
76.4707,1.33015e+006
65.4672,833449
95.2923,2.57815e+006
89.0999,2.10651e+006
6.92474,918.963
75.0889,1.25915e+006
95.2592,2.57546e+006
66.2987,865717
14.0575,7985.84
38.6124,169867
83.3467,1.72338e+006
35.7016,134101
93.034,2.39877e+006
8.14099,1509.66
88.2669,2.04784e+006
49.1663,351905
46.6282,299964
88.2879,2.0493e+006
68.242,944352
54.126,470055
49.3403,355672
84.5207,1.79742e+006
82.0774,1.64564e+006
30.1221,80289.6
92.2356,2.3374e+006
2.81132,53.0963
97.6879,2.77798e+006
34.5718,121701
53.943,465284
62.7705,734334
99.8815,2.96978e+006
35.4545,131320
96.3208,2.66273e+006
90.6856,2.22127e+006
90.9459,2.24049e+006
7.77672,1312.1
27.9664,64157.6
77.3866,1.37866e+006
19.1066,20262.7
29.3151,73967.4
4.28867,208.01
24.2815,41857.4
52.0957,418929
38.0405,162392
28.1086,65148.2
6.45222,739.385
51.9555,415543
90.4298,2.20248e+006
44.3886,258611
71.0695,1.06706e+006
48.5793,339399
12.0242,4965.32
72.715,1.14314e+006
9.9671,2802.67
70.604,1.04617e+006
1.00803,-3.92727
64.5894,800265
41.4285,210038
0.460821,-7.28785
39.6816,184452
17.9371,16732.5
83.6903,1.74483e+006
50.25,375795
69.8182,1.01153e+006
86.9387,1.95656e+006
29.9813,79161.9
6.85542,890.978
62.7957,735221
5.77533,525.292
41.3382,208661
14.3215,8450.28
0.250284,-8.07711
9.29386,2263.72
48.0963,329334
14.8431,9420.39
15.3412,10413.5
98.526,2.85026e+006
23.3089,36989.2
38.7096,171160
77.7339,1.39735e+006
25.7437,49952.4
5.92682,569.03
9.50315,2423.07
65.4482,832722
95.5343,2.59789e+006
56.2078,526631
41.4164,209854
59.689,631079
55.3063,501605
28.8009,70117.7
61.8355,701898
47.9448,326218
17.3645,15165
46.2007,291753
51.9788,416103
18.291,17753.3
64.1562,784219
55.6938,512262
93.4704,2.43276e+006
89.9836,2.16996e+006
39.4905,181786
51.1089,395478
68.1808,941806
16.6356,13315.4
85.0306,1.83024e+006
70.7799,1.05403e+006
97.1946,2.73602e+006
52.204,421557
47.007,307368
20.6622,25683.6
69.6164,1.00275e+006
1.91225,12.3133
57.2965,557947
68.3578,949183
73.9748,1.20377e+006
76.1719,1.31457e+006
26.5379,54757.6
41.5711,212226
57.4453,562323
76.5169,1.33257e+006
43.3991,241622
47.2162,311509
7.97155,1415.46
81.3057,1.59954e+006
70.7212,1.05141e+006
51.7357,410269
93.4714,2.43285e+006
82.9868,1.70109e+006
15.9262,11666.2
56.1578,525222
11.8488,4748.07
22.969,35381.5
2.41729,31.3572
91.7347,2.29944e+006
60.6654,662672
3.29872,90.1175
40.6243,197984
93.7691,2.45622e+006
71.7807,1.09952e+006
46.8323,303938
27.1386,58589.6
12.7941,5997.5
9.28543,2257.45
90.5167,2.20885e+006
67.7501,924016
81.8381,1.63125e+006
93.0807,2.40239e+006
92.9145,2.38951e+006
19.3673,21111.9
63.7608,769761
51.754,410706
55.6695,511590
51.3723,401649
11.8409,4738.44
13.2377,6652.62
49.5545,360344
96.5366,2.6807e+006
17.9055,16643.3
75.0513,1.25725e+006
40.4131,194897
64.3443,791162
32.2513,98677.6
66.3487,867681
15.6847,11137.5
30.6606,84703.4
80.2436,1.53751e+006
61.1269,677963
67.3521,907777
36.3798,141934
8.83251,1937.46
76.1007,1.31088e+006
46.3066,293773
50.8928,390464
94.5518,2.51838e+006
46.4396,296323
53.0213,441751
77.5514,1.3875e+006
68.5692,958045
21.0862,27312.5
71.4727,1.08538e+006
10.6269,3407.93
96.6643,2.69138e+006
45.6525,281445
41.9383,217927
62.6492,730070
70.0842,1.02317e+006
36.1657,139429
73.9312,1.20164e+006
11.5553,4398.96
49.941,368878
38.9925,174960
74.0741,1.20864e+006
59.2588,617485
81.4764,1.60966e+006
36.123,138933
27.8463,63329.3
64.3258,790476
45.4159,277073
46.8472,304231
93.4914,2.43441e+006
63.3949,756543
58.8728,605455
47.251,312201
79.4602,1.4928e+006
48.3011,333577
61.9745,706661
47.2095,311375
88.3405,2.05298e+006
1.06493,-3.38529
22.0746,31374.8
39.4036,180583
14.6281,9011.88
52.3705,425620
66.5629,876142
72.6175,1.13854e+006
9.78005,2645.19
66.6324,878896
49.0969,350412
63.4578,758803
18.8651,19496.4
10.265,3066.19
55.8163,515663
64.9227,812761
86.2713,1.91173e+006
36.6542,145188
26.378,53766.2
74.4195,1.22568e+006
54.4299,478047
33.9316,115026
70.8843,1.05872e+006
6.84635,887.356
22.9989,35521.1
30.4838,83236.5
13.711,7402.49
40.1685,191361
18.5683,18581.7
29.8364,78012.1
40.8602,201471
74.9145,1.25037e+006
56.137,524638
56.1585,525243
0.181407,-8.32228
26.2051,52708.3
60.4582,655881
14.1954,8226.25
37.9074,160685
35.5552,132448
49.1754,352102
91.4112,2.27514e+006
97.8872,2.79506e+006
67.7757,925068
3.46985,106.13
40.6861,198894
77.4218,1.38054e+006
42.7196,230397
67.6967,921828
87.6157,2.00273e+006
42.144,221165
60.4225,654717
83.8285,1.75351e+006
95.8322,2.62232e+006
91.8111,2.3052e+006
48.1549,330544
1.2586,-1.15261
1.31713,-0.34613
75.1356,1.2615e+006
62.1178,711590
56.0025,520862
35.454,131314
93.7022,2.45095e+006
54.0056,466914
