x,f(x)
93.6351,2.44568e+006
18.9945,19904.5
34.9696,125975
21.4888,28921.9
43.1013,236658
14.6879,9124.3
9.16354,2168.12
79.8568,1.51532e+006
19.7687,22465.5
57.9391,577004
16.8462,13833.5
23.3233,37058.1
25.7294,49868.7
10.1139,2930.53
37.0479,149944
32.3342,99445.2
95.1751,2.56863e+006
94.0624,2.47939e+006
69.4332,994832
61.235,681580
46.398,295524
76.2379,1.318e+006
51.5695,406313
61.5566,692413
70.9521,1.06177e+006
18.322,17844.8
73.2702,1.16961e+006
30.6173,84342.3
80.7861,1.56899e+006
32.3242,99352.3
16.1009,12058.8
72.6887,1.1419e+006
13.6945,7375.51
18.6626,18869.1
16.8703,13893.6
20.3324,24462.1
56.4642,533900
13.2839,6723.45
16.9916,14198.6
73.797,1.19509e+006
70.1178,1.02464e+006
26.8851,56951.5
61.4151,687631
14.5816,8925.15
22.6084,33727.4
63.6755,766666
94.9259,2.54846e+006
78.779,1.45463e+006
22.1963,31901.1
91.8207,2.30593e+006
69.3365,990669
31.2907,90069.2
53.3002,448785
18.5581,18550.7
27.689,62254.1
39.6655,184227
72.4481,1.13056e+006
6.51951,763.387
24.6358,43731.7
66.1455,859710
44.9559,268702
78.816,1.45669e+006
0.593535,-6.70315
85.5318,1.86287e+006
68.7006,963578
11.6081,4460.43
20.1734,23887.3
8.01645,1440.03
43.7524,247600
54.0831,468933
74.3264,1.22107e+006
62.032,708636
83.8368,1.75404e+006
6.58367,786.749
69.2355,986335
8.41278,1669.34
86.7789,1.94576e+006
40.0133,189140
56.7694,542635
1.42338,1.29277
42.265,223084
0.267083,-8.01718
27.0776,58192.4
72.6605,1.14057e+006
20.7614,26058.5
35.2075,128579
99.0321,2.8945e+006
32.5227,101206
51.7973,411743
82.9986,1.70182e+006
43.2,238296
86.4349,1.92266e+006
15.8425,11481
13.3011,6749.97
20.0358,23397.6
40.516,196396
82.9444,1.69848e+006
87.5093,1.99543e+006
70.8635,1.05778e+006
8.27252,1585.6
99.6035,2.945e+006
96.2283,2.65505e+006
6.72491,839.843
85.2968,1.84752e+006
46.0863,289581
47.2493,312167
11.103,3895.12
63.5286,761354
50.1691,373976
53.7937,461416
18.3873,18038.1
51.6202,407516
84.7747,1.81372e+006
53.3111,449062
39.725,185062
23.4757,37795.8
46.7072,301500
49.0934,350335
50.8987,390600
28.9094,70918.7
84.3876,1.78893e+006
70.0796,1.02296e+006
0.976976,-4.20354
75.267,1.26815e+006
93.4556,2.43161e+006
21.8042,30226
91.146,2.25536e+006
16.0532,11950.9
65.5453,836444
53.485,453488
28.7748,69925.8
98.7493,2.86973e+006
54.5823,482091
78.0545,1.41476e+006
18.1805,17430.3
89.0625,2.10385e+006
12.702,5867.19
64.1733,784848
94.0827,2.481e+006
24.607,43577.1
71.6728,1.09455e+006
77.7403,1.3977e+006
62.0599,709593
11.2135,4014.45
99.3517,2.92268e+006
53.5187,454349
1.68277,6.36302
67.3065,905929
13.3845,6879.6
9.77673,2642.45
83.5061,1.73331e+006
46.6122,299654
51.4858,404329
61.8274,701623
12.3593,5398.72
97.1731,2.7342e+006
97.4078,2.7541e+006
72.8841,1.15116e+006
0.164321,-8.38341
89.0675,2.1042e+006
86.3576,1.91749e+006
76.147,1.31328e+006
62.1702,713398
9.94015,2779.6
15.8849,11574.7
57.7029,569948
26.5133,54604
2.84799,55.4703
1.35393,0.19522
1.61511,4.88268
29.3826,74483.3
61.2409,681776
11.5645,4409.59
21.8481,30410.4
66.7926,885273
73.4997,1.18066e+006
82.3096,1.65968e+006
79.7174,1.50738e+006
39.1694,177365
20.033,23387.5
67.619,918647
81.8256,1.6305e+006
47.291,312998
80.2571,1.53829e+006
30.9883,87465.9
43.7069,246823
44.9017,267725
90.4769,2.20593e+006
79.4784,1.49383e+006
69.6488,1.00416e+006
72.4356,1.12998e+006
68.497,955013
33.7938,113622
56.5399,536058
29.3827,74483.5
69.5117,998219
45.5917,280318
20.8115,26249.4
68.5791,958462
94.6704,2.52789e+006
46.3268,294160
74.2691,1.21824e+006
66.74,883174
41.8936,217228
30.5737,83979.8
16.9703,14144.7
35.2109,128617
55.9541,519507
65.7474,844231
68.9514,974205
13.3542,6832.34
91.5323,2.28421e+006
66.714,882139
20.9435,26756.8
92.9948,2.39573e+006
12.2527,5258.19
17.6936,16053.3
39.7263,185079
11.3333,4146.52
84.8567,1.819e+006
25.2924,47352
85.7063,1.87433e+006
93.1737,2.40962e+006
86.2349,1.90931e+006
65.2519,825229
22.1237,31586.6
49.7451,364536
11.816,4708.14
2.73629,48.4328
58.4196,591530
86.2007,1.90703e+006
33.1499,107213
17.3786,15202.3
13.5537,7147.42
20.5634,25313.4
61.5548,692353
94.0645,2.47955e+006
19.9228,22999.9
45.5723,279958
6.01001,594.047
4.12995,184.733
67.1252,898604
71.1228,1.06947e+006
99.6397,2.94823e+006
88.9174,2.09356e+006
27.5781,61504
65.5319,835930
12.9186,6176.83
76.5977,1.33681e+006
38.8343,172828
56.1824,525916
24.2299,41589.2
46.5071,297622
17.2026,14740.2
33.6146,111813
80.5804,1.557e+006
20.6494,25635.5
11.6674,4530.23
67.6755,920957
62.7214,732608
26.8805,56921.7
57.6953,569723
92.9208,2.39e+006
90.8186,2.23108e+006
41.6761,213845
23.5289,38055.3
89.8284,2.15873e+006
0.0545366,-8.78732
45.3651,276139
98.1754,2.81987e+006
33.5456,111122
59.6131,628667
60.5475,658801
27.5393,61242.8
64.5826,800012
32.6927,102812
84.6254,1.80413e+006
28.9103,70925.5
16.3672,12674.2
65.7348,843744
54.1802,471473
0.148074,-8.44182
88.2543,2.04696e+006
66.7148,882173
77.7196,1.39658e+006
43.7446,247466
48.6779,341480
86.43,1.92233e+006
50.5954,383630
98.6479,2.86087e+006
16.2104,12309.4
2.4238,31.6637
76.3899,1.32593e+006
72.2562,1.12158e+006
26.9624,57447.5
40.5375,196710
62.4841,724296
82.0672,1.64502e+006
55.6023,509733
21.4536,28778.9
20.4268,24807.7
19.0832,20187.6
33.5671,111337
83.8788,1.75668e+006
0.4439,-7.35609
69.4579,995898
60.8785,669705
60.8,667107
54.0114,467064
75.282,1.26891e+006
21.7016,29797.5
14.316,8440.43
67.6604,920339
40.7317,199566
19.5486,21716.4
99.3846,2.92559e+006
80.8054,1.57011e+006
63.495,760145
44.4879,260358
16.5375,13078.6
10.6533,3433.86
40.0247,189303
46.8619,304518
16.2503,12401.7
56.2362,527434
32.279,98933.9
12.7881,5989.03
84.4154,1.7907e+006
2.80852,52.9174
76.9713,1.35652e+006
86.3479,1.91684e+006
13.7678,7496.15
19.1314,20342.5
31.0951,88380
83.8441,1.7545e+006
34.4452,120361
48.9821,347949
61.7216,698015
37.8229,159606
92.4288,2.35216e+006
24.474,42869.2
56.3374,530296
14.2162,8262.93
99.0532,2.89636e+006
64.0391,779918
1.15931,-2.3764
58.8208,603847
98.522,2.84991e+006
25.2641,47191.6
67.823,927013
44.3437,257823
6.20786,656.463
26.6283,55323
37.4578,155004
26.716,55875.7
28.3687,66986.9
36.3336,141391
95.5402,2.59837e+006
12.772,5966.08
44.9042,267771
37.382,154060
49.9753,369639
90.9737,2.24255e+006
81.2526,1.5964e+006
39.4151,180741
14.1207,8095.39
41.9545,218181
71.5079,1.08699e+006
84.978,1.82684e+006
32.952,105292
1.10203,-3.00566
87.5778,2.00013e+006
66.8492,887531
9.02527,2069.66
94.2064,2.49082e+006
25.499,48531
61.8712,703121
35.5128,131972
87.4658,1.99245e+006
78.2189,1.42374e+006
11.5211,4359.41
5.72699,511.82
53.6293,457183
72.6913,1.14202e+006
31.0951,88379.7
73.1928,1.16589e+006
2.65218,43.5071
14.3677,8533.33
18.8603,19481.6
15.0255,9776.34
59.9718,640124
19.0325,20025.5
97.5956,2.7701e+006
45.3966,276719
28.3609,66931.4
39.5809,183044
37.5768,156494
68.8583,970249
74.8572,1.24749e+006
22.7569,34401.8
49.9624,369354
53.7548,460413
16.7435,13579.1
61.2297,681402
88.3327,2.05243e+006
89.4036,2.12817e+006
48.9983,348297
9.76329,2631.37
16.8761,13908
35.3174,129794
51.0397,393869
95.5554,2.59962e+006
9.68675,2568.9
23.7058,38927.5
92.8851,2.38725e+006
13.9708,7837.08
85.0145,1.8292e+006
58.7744,602413
45.8746,285592
93.6594,2.44758e+006
38.6952,170968
49.6198,361776
2.82703,54.1059
16.7346,13557.2
3.56837,116.118
59.455,623661
98.5712,2.85419e+006
22.6771,34038.3
57.9221,576493
