x,f(x)
3.18145,80.0865
59.1409,613795
91.8844,2.31074e+006
51.0387,393844
54.0725,468658
16.8045,13729.9
30.5549,83824.7
78.5645,1.44275e+006
44.3455,257855
91.8699,2.30965e+006
71.2666,1.07599e+006
84.309,1.78392e+006
50.4156,379539
49.8183,366152
19.3761,21141.1
22.4481,33008.7
98.8916,2.88217e+006
89.5382,2.13782e+006
47.1648,310487
42.6076,228581
89.8742,2.16203e+006
79.034,1.46884e+006
56.2341,527376
51.7281,410088
65.6128,839042
50.0893,372187
51.6057,407171
18.4692,18282.8
43.6716,246223
31.1423,88784.9
51.2537,398863
77.3222,1.37521e+006
31.5731,92545.7
98.6296,2.85927e+006
74.4296,1.22618e+006
89.507,2.13558e+006
60.9548,672233
90.2375,2.18843e+006
56.6512,539240
75.2759,1.2686e+006
70.2485,1.0304e+006
8.29121,1596.6
2.49252,35.0001
18.5595,18555.1
20.3233,24429.1
20.3337,24466.9
33.6174,111841
84.9807,1.82701e+006
39.5951,183242
54.5202,480439
0.782925,-5.65451
95.5769,2.60137e+006
27.0204,57821.9
62.0939,710765
14.7868,9312.22
18.5796,18616.1
67.2106,902048
49.7571,364800
52.3281,424583
7.51216,1179.97
30.6267,84420.5
78.6505,1.44751e+006
49.9229,368475
18.0953,17183.8
41.1652,206040
39.1801,177511
22.1057,31508.9
93.4689,2.43265e+006
73.6662,1.18873e+006
97.4704,2.75943e+006
85.0596,1.83211e+006
62.9223,739692
54.4549,478710
63.3019,753208
93.18,2.41011e+006
31.779,94379.8
41.1791,206248
21.3228,28250.8
36.3461,141538
59.8172,635168
60.6844,663298
79.3205,1.48492e+006
77.5051,1.38501e+006
35.4164,130895
49.1602,351775
28.7619,69831.4
30.5839,84064.6
19.1177,20298.3
36.4056,142238
58.4205,591559
15.3649,10462.4
0.474161,-7.2332
47.3901,314979
72.7814,1.14629e+006
48.3561,334724
34.5453,121419
45.3704,276237
79.1073,1.47294e+006
55.2609,500367
10.9641,3748.48
1.20406,-1.84649
8.87999,1969.48
74.6792,1.23859e+006
52.0661,418212
8.56345,1762.53
45.1177,271626
26.365,53686.2
40.5038,196219
83.4764,1.73145e+006
85.4596,1.85815e+006
46.5515,298480
97.4824,2.76045e+006
76.5884,1.33632e+006
39.0399,175602
18.3701,17987.2
87.7933,2.01497e+006
23.0384,35705.9
2.91131,59.7203
14.8595,9451.9
56.3447,530503
6.75178,850.204
8.21832,1554
51.1418,396247
49.4372,357779
41.4139,209814
42.4104,225406
17.0823,14429.7
94.6495,2.52621e+006
51.7506,410626
54.594,482401
66.6676,880294
90.3463,2.19637e+006
69.8003,1.01075e+006
75.8045,1.29559e+006
73.899,1.20007e+006
43.6535,245916
22.2696,32220.9
23.4801,37816.9
87.1291,1.96947e+006
61.5268,691404
33.1541,107253
13.4935,7051.27
64.2267,786818
19.5114,21591.3
26.0986,52063.1
84.5573,1.79977e+006
76.6561,1.33988e+006
36.6673,145345
12.6117,5741.25
61.5612,692568
68.2435,944416
50.6862,385708
5.2331,387.092
58.2355,585936
29.8946,78472.6
96.6979,2.69419e+006
85.7025,1.87408e+006
13.1627,6538.71
26.2021,52690.2
87.7019,2.00867e+006
23.2189,36558.9
51.9761,416039
3.7588,137.097
72.6165,1.13849e+006
12.0847,5041.82
76.3116,1.32184e+006
5.39525,425.509
10.3675,3160.54
67.5218,914676
6.34473,702.101
76.0821,1.30992e+006
87.274,1.97934e+006
12.7698,5962.91
63.0519,744289
45.3603,276051
42.0156,219140
79.3905,1.48886e+006
10.8511,3631.99
62.1758,713591
62.1122,711396
19.6087,21919.2
7.9734,1416.47
4.23946,200.599
53.1416,444775
12.9034,6154.75
36.4334,142567
10.5063,3291.42
87.7447,2.01162e+006
32.6735,102629
36.9287,148493
79.456,1.49256e+006
88.2598,2.04734e+006
26.7071,55819.5
37.9183,160824
91.7697,2.30208e+006
42.1079,220595
45.0734,270823
73.0342,1.1583e+006
64.7652,806840
54.2973,474550
66.2723,864678
97.4739,2.75972e+006
0.521454,-7.03264
56.6918,540404
38.8297,172767
62.2788,717156
14.0552,7981.85
90.5751,2.21314e+006
25.2709,47230.3
33.3782,109457
92.2994,2.34227e+006
36.6938,145663
73.3646,1.17415e+006
98.1193,2.81503e+006
12.9071,6160.21
22.1439,31673.7
8.84773,1947.69
44.3274,257537
35.6123,133092
26.953,57387.2
81.6996,1.62296e+006
51.9152,414572
58.2199,585465
66.2066,862101
10.9967,3782.52
69.3283,990316
28.4785,67773.4
1.80777,9.41857
18.697,18974.7
28.4675,67694.2
94.1261,2.48444e+006
76.8704,1.35118e+006
81.8884,1.63427e+006
0.85494,-5.1674
53.9745,466104
7.51742,1182.51
65.9473,851979
46.9099,305459
55.3447,502656
64.9758,814762
37.0218,149626
46.1374,290552
34.3192,119037
2.71161,46.9548
84.6489,1.80564e+006
32.9635,105404
11.6276,4483.32
4.86045,307.663
74.9681,1.25306e+006
77.6025,1.39026e+006
94.7531,2.53454e+006
95.2075,2.57126e+006
6.04594,605.075
20.0889,23585.8
59.4504,623515
60.3419,652092
56.9057,546569
16.0263,11890.1
86.5864,1.93281e+006
1.95659,13.6407
46.6477,300344
24.8425,44850.7
73.8295,1.19667e+006
52.109,419250
96.3495,2.66512e+006
17.5657,15704
77.942,1.40864e+006
18.5733,18596.9
45.3683,276198
29.0181,71726.8
60.6655,662674
22.5681,33545.5
61.5269,691408
79.5818,1.49968e+006
93.4202,2.42884e+006
66.2561,864042
51.2215,398109
31.5394,92247.5
93.9585,2.47117e+006
8.44614,1689.69
11.1412,3936.02
57.3264,558826
83.8086,1.75226e+006
3.12118,75.2184
70.2936,1.03239e+006
7.59053,1218.14
40.0584,189784
81.5942,1.61667e+006
45.0718,270793
9.31607,2280.28
59.2181,616209
62.1635,713168
71.0555,1.06643e+006
61.7287,698255
36.9117,148288
54.0458,467960
52.0225,417158
96.3023,2.66119e+006
72.3814,1.12743e+006
94.441,2.50951e+006
99.2735,2.91577e+006
54.5632,481582
79.5664,1.49881e+006
36.1606,139370
69.8514,1.01297e+006
34.6742,122791
41.2364,207116
91.8526,2.30834e+006
64.018,779148
68.9298,973287
5.45798,441.024
15.5736,10899.8
41.0989,205040
46.4023,295608
11.6203,4474.75
95.0357,2.55733e+006
52.9243,439322
69.1221,981480
77.6956,1.39528e+006
8.55977,1760.21
78.2074,1.42311e+006
77.5377,1.38677e+006
65.8686,848923
41.2349,207092
70.3581,1.03524e+006
89.7374,2.15216e+006
46.6943,301248
68.3309,948059
16.4404,12847.2
4.53571,247.932
65.2702,825924
37.3372,153504
91.3325,2.26926e+006
66.5302,874847
19.577,21812
56.26,528107
95.842,2.62312e+006
5.34461,413.252
25.8287,50452.8
37.1103,150708
10.854,3634.91
27.9656,64152.5
10.7569,3536.7
69.1985,984747
11.7191,4591.57
55.7655,514250
78.8917,1.4609e+006
13.0606,6385.66
83.2501,1.71738e+006
61.2035,680524
58.7144,600563
74.9047,1.24988e+006
63.0897,745632
15.5999,10955.8
77.4585,1.38251e+006
64.4568,795330
33.2661,108351
24.2084,41477.4
10.9645,3748.85
16.9951,14207.6
85.2612,1.8452e+006
60.167,646416
77.0769,1.36212e+006
4.95322,326.316
41.3583,208967
50.0882,372162
26.4922,54472.7
89.5248,2.13686e+006
66.8242,886534
38.5764,169390
28.3611,66932.9
36.3466,141543
25.6678,49508.4
71.7942,1.10014e+006
46.1293,290398
37.8134,159485
24.2096,41483.7
32.9843,105604
44.1728,254841
19.3314,20993.4
82.8149,1.69052e+006
15.7512,11281.5
96.7462,2.69824e+006
56.2443,527662
58.2205,585481
25.6101,49173.1
38.9737,174706
33.6537,112206
19.5461,21707.7
36.6324,144929
52.4187,426801
48.7131,342223
86.0815,1.89911e+006
54.1895,471717
57.5094,564215
3.01105,66.8098
46.317,293972
11.5614,4406.01
62.4551,723283
13.4702,7014.39
96.4006,2.66936e+006
49.937,368787
55.5966,509575
38.7009,171044
94.6661,2.52754e+006
60.2405,648798
73.7202,1.19135e+006
19.5743,21802.9
52.3103,424147
54.4486,478543
63.7007,767579
78.804,1.45602e+006
17.0758,14413.3
63.8419,772715
86.8197,1.94851e+006
59.4982,625028
25.9534,51192.7
49.1643,351863
51.4972,404599
87.2459,1.97742e+006
97.7677,2.78481e+006
77.3504,1.37672e+006
32.1859,98075.1
28.4171,67333
35.7355,134486
34.2104,117902
73.2461,1.16845e+006
54.8419,489028
31.9907,96290.2
65.7337,843704
49.1525,351608
18.5771,18608.5
53.3197,449282
33.7225,112900
94.2076,2.49092e+006
33.1138,106861
86.148,1.90353e+006
4.04629,173.183
79.7146,1.50722e+006
38.088,163005
41.6302,213136
68.1479,940439
11.6774,4542.06
5.06425,349.607
5.86376,550.54
49.2354,353398
75.8476,1.29781e+006
