x,f(x)
2967.65,6316.06
6257.6,2791.12
4987.33,7437.94
3429.47,4869.52
7069,1478.74
4319.53,7764.13
8439.11,7429.9
7525.88,6953.16
467.854,633.579
8778.7,169.979
9438.41,4338.68
6870.64,6127.47
6297.61,8201.73
8309.79,4946.64
9051.33,9508.43
1319.35,3144.34
2206.03,1697.03
3618.38,3955.44
8980.26,2719.95
8147.79,2401.2
5997,6786.13
323.171,599.487
9463.39,3631.71
4656.3,3779.09
8327.34,228.732
599.361,1407.43
4859.45,4527.22
4652.17,7205.61
3197.74,1211.69
7358.03,8574.01
9612.43,2379.39
9611.17,229.724
2633.71,7695.03
5283.27,6254.57
7621.77,4805.38
9796.57,1680.65
730.191,6682.13
1775.65,5766.72
4719.74,7293.78
6564.26,6899.97
3143.73,1025.95
4649.34,2098.35
7771.94,9827.39
536.437,9478.77
1562.93,1388.91
8964.13,2501.5
1556.21,7974.75
5573.08,9607.3
5109.47,6658.08
3038.89,3757.82
1879.99,5287.04
1016.26,939.181
8760.11,9941.83
8966.49,3115.16
4131.65,3228.22
3846.94,2626.18
2324.54,758.629
4887.96,7741.85
8803.74,2209.55
5182.57,9405.32
1299.16,9541.9
7186.99,8942.1
9018.09,2854.56
3011.22,5100.56
1307.82,910.499
8129.49,1235.14
9981.35,476.258
5980.65,2372.05
1345.44,699.908
704.944,3991.45
7649.19,8111.78
9292.82,6880.85
3779.78,9080.81
4889.72,311.702
5099.93,777.747
5642.04,8755.91
3098.03,7305.51
3372.83,9240.71
2702.25,6723.19
2526.76,4919.15
3073.15,6536.09
1049.2,4216.64
4591.26,5574.73
956.789,9836.49
9405.05,4240.34
6357.03,4566.52
5380.67,7204.15
1486.48,2292.47
6022.56,1301.38
7262.25,6277.44
9052.51,3344.41
582.883,5759.22
7983.22,2276.55
2090.24,9165.28
7009.05,5274.33
8692.69,1172.59
5542.97,8121.62
8243.65,660.362
8547.32,3415.26
6426.81,769.669
7554.67,3862.34
4821.37,5856.7
1421.92,9842.98
6100.45,6679.27
6701.83,5835.35
6090.94,3356.5
8694.27,4234.36
516.01,2641.68
812.342,951.849
7217.91,8582.19
8756.87,3547.97
2489.04,3349.76
7344.66,4952.69
4629.03,4340.73
5300.01,4492.44
7231.36,5591.01
1244.81,8718.7
1151.16,9535.31
1251.97,2327.77
5084.79,7858.6
7766.4,5144.11
5192.41,8396.18
4052.85,1431.04
342.939,9104.94
2306.78,9597.05
7421.15,8352.85
8659.42,9241.86
7860.79,3422.79
9494.99,6093.26
7247.78,2824.52
3279.84,8112.74
1343.11,3566.31
9897.94,4175.11
1099.86,8121.03
8936.4,5714.51
3058.27,4693.21
518.029,506.705
3497.31,4779.28
6661.66,1795.69
767.937,5081.81
1241.27,9759.86
9886.49,459.858
3704.3,7287.41
9431.33,457.529
8296.18,3685.93
120.299,7149.8
798.729,4207.23
5877.24,695.605
9005.59,1877.17
1161.39,6739.06
7140.67,4945.29
7962.66,983.95
5943.3,4299.88
5660.48,7562.52
1800.95,3530.65
9267,4363.33
2097.79,52.5452
67.9412,7126.74
8016.49,4285.48
8337.18,7841.66
5914.76,3924.93
3101.12,6076.33
2259.58,6151.99
7454.96,6088.23
5641.41,3932.17
4302.84,229.489
6542.44,4644.52
4819.89,9818.91
2851.35,5847.23
9921.33,8031.18
9612.63,7499.67
8444.99,6903.54
8307.23,7509.75
4314.17,7136.28
3434.49,8458.5
2738.74,2954.11
5219.64,7949.62
