x,f(x)
6919.92,118.097
9973.14,2894.29
1408.34,7678.28
5215.75,2914.75
660.382,7018
7628.51,2099.37
5328.09,3430.29
4445.34,436.781
4300.12,6677.93
822.428,5052.08
7188.61,4450.09
4006.16,2941.32
7081.13,5773.84
8834.91,2192.67
3140.79,877.307
9598.46,2688.12
7577.64,4473.59
8766.33,4681.94
4738.34,275.941
2529.16,6601.1
8225.32,7984.64
5910.01,9003.59
4981.56,7994.4
5334.38,2308.65
1943.32,914.077
4556.14,1700.64
9551.13,5086.3
5459.85,8262.14
893.124,1841.2
1866.55,8144.34
5276.44,7873.79
9088.05,6230.33
6497.79,276.734
66.9884,3189.26
3530.04,7808.82
8564.87,9891.05
940.066,2126.65
5268.52,3970.72
9004.74,4960.23
8995.08,9154.25
121.566,725.909
7052.05,7866.9
386.594,9944.06
5178.47,5597.76
8608.25,5266.69
3347.76,8648.82
97.7606,373.97
9746.43,3633.43
974.563,7717.29
5919.63,7103.71
4877.66,2363.31
7234.04,566.154
1528.17,5601.31
4976.08,1647.63
6266.8,105.142
6646.18,882.035
368.775,8081.11
9382.35,8474.14
7207.63,5563.2
5774.07,8861.99
6755.69,5275.54
6769.81,8673.15
4676.83,4039.99
6789.41,4388.17
546.117,8064.74
3889.37,9987.77
7316.74,7973.18
2205.38,8539.94
7944.16,733.972
2237.76,7686.27
5761.13,3494.88
3895.29,7554.85
5816.93,844.458
4370.38,2149.47
7707.72,5673.03
5766.23,8992.7
7188.91,2752.68
6692.54,8139.95
3211.35,251.729
9735.09,4869.15
3008.72,5769.01
1235.19,7117.27
5622.81,2136.82
3138.51,6721.42
8361.87,586.982
261.843,208.59
8819.1,2584.13
7217.69,6322.26
6009.26,186.687
1077.16,1823.06
5546.71,5663.88
4383.81,2583.27
6646.77,161.451
7971.06,1611.61
7677.94,2661.69
9744.34,4045.38
9837.5,1447.87
3391.32,1412.6
9717,8918.79
4803.29,8272.83
905.039,2348.92
7231.19,5149.81
610.611,8838.12
2498.24,2554.41
886.825,387.759
9882.7,7204.96
2296.03,7599.67
5423.52,6655.02
7671.81,7458.37
6693.94,9587.78
3763.86,4126.84
2630.83,5351.12
2268.56,4676.11
572.544,5609.62
3319.82,3332.51
6712.75,6795.26
8842.09,1525.29
3959.35,9660.48
5601.44,3144.97
4492.86,5596.92
7088.28,9396.98
3782.79,5944.65
5536.21,3766.17
7363.09,6200.81
9250.85,2032.12
4244.17,5764.36
589.123,3373.15
1485.7,380.897
7959.3,4051.02
1101.81,4450.73
1724.67,8646.05
3794.35,3229.5
840.844,2481.05
3138.14,202.428
6321.59,7874.06
8383.18,1682.13
1977.26,2993.9
2245.13,1883.9
5225.27,7224.44
3282.49,8102.88
7332.52,1010.43
3346.83,2943.96
47.9823,6004.77
425.065,1395.78
9738.89,445.437
3413.33,5558.21
1828.51,1191.82
1717.24,9953.88
5288.56,1519.18
6509.11,7411.25
4488.62,5670.95
4647.28,7370.17
5225.23,8632.38
2132.89,8597.54
1494.75,2937.23
6894.69,952.824
55.2438,9696.19
7649.77,9999.42
2190.5,4730.09
6348.54,1321.17
158.367,6322.69
6227,9291.79
5465.52,2530.42
6111.25,8481.49
2609.58,4924.48
2757.84,4667.57
8189.59,8668.09
5355.83,8621.94
222.396,576.383
2151.59,4475.17
5013.16,6945.89
4745.33,4793.92
5923.33,2456.88
574.654,712.583
