x,f(x)
4953.83,5633.09
4231.44,4358.56
9105.53,8091.77
9731.76,1186.99
7707.37,1322.47
9675.12,58.6172
5218.03,4243.44
6620.28,9663.26
2231.44,877.763
5838.49,1922.91
2907.38,9416.65
3232.86,9085.71
7826.7,3544.42
7290.52,6672.82
3557.52,880.032
2997.06,5360.97
847.456,5427.16
3880.33,4826.65
7168.29,8385.09
2615.15,3153.84
6804.43,1.80748
9186.19,8833.07
8840.1,553.113
7863.31,5424.84
3029.9,2488.44
817.706,818.618
5753.94,6471.75
5127.35,2608.92
9339.96,2178.96
5408.54,4278.09
7557.64,6663.97
8237.95,807.723
3162.1,6107.85
8327.49,4955.14
1896.91,4358.7
8782.51,2859.95
5796.86,9122.44
261.828,3360.79
9985.4,3113.23
8953.75,5047.38
2986.14,9756.41
720.005,6789.79
7958.29,5688.45
8590.19,440.276
2406.2,1264.83
7207.46,816.14
9982.53,6115.92
1014.45,9469.77
521.271,7856.21
3163.42,437.558
3514.92,8634.06
4879.1,5873.23
3142.49,3385.18
2412.67,1871.93
2582.57,1405.06
5253.67,5745.24
7576.22,6214.56
4271.98,6825.06
8763.79,9232.68
5559.61,3401.46
7447.93,9956.43
9100.88,4304.12
1753.24,317.001
6460.02,9578.49
167.553,8053.92
2417.47,3435.59
1198.95,1451.79
5213,6654.52
1887.52,7967.65
7598.44,2377.03
573.464,5894.98
3195.38,9621.42
2415.04,8734.04
8118.56,4900.79
4811.21,4348.07
5704.76,7929.15
9613.6,2625.53
2430.71,940.069
1130.97,3105.68
956.244,116.976
7771.64,1271.11
2360.52,3919.53
9293.82,1931.66
8598.18,1873.43
9857.24,1312.47
8562.63,7220.43
3063.9,7801.24
8265.35,444.501
2950.9,4059.16
7789.71,3357.28
4138.44,9355.77
4386.98,9078.74
9621.31,661.318
8225.86,9883.2
424.502,9547.88
1130.49,818.964
8330.53,3519.76
1802.79,9093.55
6161.64,8543.41
2486.66,1521.74
7309.99,446.445
363.235,5123.31
1243.85,7896.84
2939.16,8098.62
8030.6,2388.72
1773.57,9492.3
659.522,2507.83
5872.86,757.324
3659.8,7814.63
4736.1,9897.29
1607.05,9051.78
1230.8,8265.07
2635.23,229.343
4153.07,8056.26
8765.59,4512.77
9607.36,2794.38
6456.6,8404.7
1773.95,584.616
9676.02,4976.72
5524.18,4736.72
5920.04,6833.43
7483.9,3357.25
2666.94,2324.68
3141.12,3311.56
531.221,6837.16
9629.19,3200.81
6570.01,6109.19
229.476,553.007
639.443,8836.35
5796.44,3326.94
4469.39,2671.41
7858.93,914.803
5406.61,36.7559
2770.17,3268.07
9766.68,5037.15
3947.43,6671.53
28.631,6450.47
8622.75,8281.38
4472.94,4707.4
1122.58,9275.45
6834.12,9207.08
2221.13,3700.86
1964.46,7694.78
6976.65,116.035
2993.02,2367.7
558.836,8087.59
9153.62,2898.24
4369.63,5897.02
4293.97,1434.87
3482.75,2371.7
3629.02,6927.15
8002.74,2967.12
4061.21,4427.6
7582.58,5752.39
1741.46,7649.72
3968.67,9197.43
9156.96,8689.7
6850.68,8572.83
1272.56,7156.12
7687.3,2078.24
1692.41,9326.5
4395.29,122.683
1495.65,5933.42
3891.63,5864.12
6977.82,7580.32
2976.01,2641.88
6287.04,7717.56
8290.33,9855.77
8275.5,2809.91
