x,f(x)
2108.66,2008.72
4351.75,6107.66
4840.42,3747.87
6322.16,5888.75
7305.05,3940.86
4550.34,8620.64
2558.11,9133.2
8295.57,6502.35
8053.29,4217.54
4711.75,5457.41
4658.86,1801.56
2608.32,7299.65
919.028,135.495
6367.17,3486.29
282.63,2126.04
703.486,9446.1
5288.62,4055.51
2034.6,3219.73
3206.38,8616.93
4129.36,6135.95
2027.92,2399.44
9411.57,5713.97
4739.23,4375.72
6980.87,728.611
2105.1,2030.1
2347.92,2590.47
2950.44,6133.69
323.566,4643.83
4775.26,1021.71
1936.21,3354.84
3410.85,7378.46
6363.31,9469.33
7076.87,7787.3
4799.7,2809
6477.77,835.776
1295.68,8481.63
2236.19,8471.48
6803.95,2872.43
8381.78,5323.77
6928.3,3126.56
4158.49,5805.95
7902.52,4211.64
9279.95,2096.88
1709.76,7995.59
6214.6,6509.56
9105.78,4090.77
3203.28,2244.14
8104.99,1936.85
7867.35,2645.76
9911.12,8715.95
2475.7,7488.41
1327.1,3523.75
6190.22,1903.24
7466.01,2886.89
4693.18,7799.03
5206.86,9142.01
1471.4,8571.63
3334.33,1688.49
9447.39,6956.58
3328.94,6642.15
9897.35,4817.5
4932.82,612.989
483.768,7443.46
7412.66,1898.05
2884.97,2547.38
3861.94,3510.37
1543.81,2714.73
3087.5,3111.1
5301.91,1981.69
6846.45,554.708
1126.54,5282.6
5625.93,3979.47
558.282,1019.78
5872.11,3001.81
7104.14,9840.77
1287.08,6128.97
1391.65,529.348
2676.88,8118.99
7617.27,9221.05
5486.61,6465.43
2829.61,6810.69
341.916,838.079
3456.48,6625.3
7777.07,3039.83
355.753,2266.62
8367.08,2278.27
2472.87,4401.92
2269.26,1493.78
3721.03,3650.58
7555.47,4946.53
4797,4311.89
6068.17,1128.79
9438.78,1547.42
4979.43,9209.62
3708.62,3407.13
5474.66,378.665
763.836,1036.2
8773.78,1919.54
1939.79,3.90865
7939.98,3717.84
3049.43,4294.51
7189.16,1561.37
344.182,1591.81
6804.47,8368.02
2189.83,9936.35
8965.44,5368.18
2575.93,5039.57
6211.22,2600.26
5644.66,8774.18
1115.92,5607.01
8583.72,8154.62
6964.41,557.143
4788.93,3143.63
408.383,3035.64
9138.22,9130.54
6679.11,1051.06
2775.05,837.8
3429.99,1432.1
3439.97,9818.41
8128.75,5453.49
2654.8,1470.19
789.8,4996.21
1403.67,4639.81
6760.11,6862.38
770.19,1731.43
9001.55,5611.89
7468.82,6404.43
5548.95,6838.33
7282.74,6437.91
9757.12,2364.69
2404.01,6115.82
3835.64,636.515
3408.69,7302.99
8097.19,7603.14
1945.19,137.849
3609.96,9599.04
8768.7,1559.68
5987.29,567.187
4118.11,20.6292
8975.64,6561.83
9965.56,1878.75
3248.43,8728.16
7339.87,1779.93
6962.43,4622.2
3591.65,631.113
5429.41,1252.85
9464.96,7246.2
3048.54,8040.08
3117.61,184.882
1102.06,9177.83
3666.21,6267.66
9861.18,1034.88
4186.94,7160.25
6267.78,7246.47
3533.91,2374.78
6422.59,3439.44
4093.53,2092.4
806.378,1268.87
8058.26,3115.54
5236.17,3875.34
1478.87,672.549
3208.46,8123.34
2619.34,6795.36
762.838,6094.87
3946.03,6695.49
1192.12,2720.04
2829.73,5313.34
6625.05,4772
4221.49,1606.97
5805.03,5142.81
2292.58,6566.94
3131.37,9244.12
4548.57,773.636
2202.97,5011.13
8650.1,4947.34
2855.99,8208.44
8623.98,7776.19
3701.07,1435.65
9441.18,6636.84
1486.14,2914.71
2594.79,6642.74
7272.36,4207.14
9942.49,6048.77
3369.99,5228.28
7182.94,1024.53
7903.7,2992.89
8548.16,5927.47
377.017,1716.66
5510.24,7700.3
1635.83,6883.74
2648.35,4423.23
5131.49,4087.62
5500.05,5290.13
2718.44,1627.31
797.72,504.942
6454.86,3949.24
2375.49,3024.74
688.955,8629.83
1524.71,2898.79
165.53,7648.54
754.86,4369.57
6729.99,532.457
1026.98,7454.8
2416.63,5276.17
9544.94,3756.82
439.973,6091.53
8821.79,6405.32
8825.09,1969.65
3146.38,3775.41
9597.68,9918.19
4685.75,3735.87
8364.43,1104.76
5765.23,2397.22
5555.71,7735.94
5587.58,6621.94
5297.66,2936.9
7796.6,974.525
7450.12,8785.68
9112.06,5528.87
4159.09,5286.83
389.538,5818.12
6497.89,5733.52
5777.05,1429.01
4478.03,8293.93
8038.88,2687.52
7577.18,9376.89
1275.59,6791.19
4238.44,2172.65
4479.98,8369.88
4400.65,5478.68
5907.27,1249.05
615.084,8738.93
8897.45,4431.34
8120.35,1244.44
7339.55,5835.61
2849.15,3912.99
567.609,5562.69
2900.49,6678.66
2991.72,2057.02
4229.7,3056.87
5572.09,2427.81
8631.17,8309.39
5649.53,2941.74
6890.63,1643.54
5173.22,3933.03
3726.98,563.911
5509.19,5140.07
3943.7,5108.37
5646.55,5613.71
3636.69,7323.08
1754.6,6665.32
3946.88,3447.26
8680.64,8819.18
4776.08,2373.37
3730.7,8700.51
8741.44,5292.32
9236.64,4889.15
6818.4,7234.37
4889.17,4960.62
1475.67,7856.04
6859.48,6200.6
3381.69,8360.33
1651.56,69.2294
2740.83,1049.43
5461.8,5380.74
7493.56,7813.13
1445.73,3339.95
1722.81,9278.07
9241.65,2539.06
9704.25,4745.2
1497.39,7983.98
2263.05,7446.87
8100.02,8491.49
8326.67,6164.78
8258.95,2945.25
1630.86,8548.8
7790.14,643.641
1442.16,8617.82
9283.94,1519.96
4719.49,9656.26
2000.24,2845.66
4420.22,994.119
6275.45,7463.47
6278.66,8057.45
6690.05,3651.06
1317.41,3370.58
3171.36,1019.82
3671.82,6256.92
1936.63,3199.07
4788.78,8940.25
5802.84,7601.1
9524.34,5573.24
7087.72,1900
8086.97,9304.55
6150,1834.69
8533.56,9304.72
7067.3,2022.05
5544.35,6172.6
4373.53,6075.17
9662.34,7608.93
4418.95,3093.07
5069.49,2510.34
9013.22,7255.24
4494.69,6040.94
6437.09,6243.92
2785.69,6544.43
8150.17,1728.91
6028.22,3175.38
8385.25,736.829
4175.31,6849.2
9555.18,9063.05
6280.69,3453.14
6112.56,4053.68
7284.71,8713.56
3493.96,2525.71
4704.7,7638.59
5188.27,7423
9488.2,8775.45
7824.85,8546.45
5445.68,7396.72
3785.28,5980.03
2691.59,3357.32
1283.11,2050.61
4073.72,4603.87
3989.64,5910.45
8670.46,51.087
2907.48,1306.11
6376.54,5481.37
798.893,9501.71
1622.03,1284.5
5846.09,6267.43
9172.18,7746.93
3641.51,6161.85
2235.38,2660.99
6804.94,8338.65
9285.16,8330.21
9471.1,8353.87
3374.6,1238.74
5783.96,7122.47
5096.88,1876.21
2900.83,6683.61
9636.2,9902.85
1626.31,2539.32
4518.01,8114.86
7728.3,7630.99
4720.44,3901.24
7279.73,3334.38
3698.35,4198.53
3615.85,4101.16
6900.53,308.815
2667.48,6951.28
5188.64,640.555
6082.26,5167.94
6261.65,4428.97
1715.27,5466.32
2546.04,8825.26
1842.77,9333.34
6018.38,5333.16
841.56,8184.8
6584.85,4129.77
2690.94,9590.24
2803.84,3804.28
8106.33,1718.91
9353.61,9362.8
6725.61,4906.93
9003.2,9522.68
352.38,3083.61
4929.33,3040.26
4835.87,3472.56
6866.87,7616.08
5324.37,2754.9
6934.17,6412.75
132.379,3935.49
2440.38,9653.03
8544.63,6334.25
3046.07,7290.26
1947.59,999.602
3524.06,4416.18
723.588,53.9094
5010.49,9831.73
555.08,7457.84
8767.48,6792.74
1481.25,1284.35
6400.28,3111.16
3407.25,6646.23
5425.37,5932.89
6714.05,7907.05
614.001,4759.44
4779.03,3694.76
2567.91,8875.1
9955.77,3474.75
52.3488,4005.79
1433.6,1979.65
3091.14,1608.31
3986.74,5127.14
2868.39,6391.09
5362.65,5868.14
4560.34,5243.01
5765.88,8508.2
6908.93,6144.18
7444.62,419.994
3060.14,4236.68
1995.51,7580.22
615.758,3410.99
4659.28,7652.73
3087.89,1906.13
3898.4,5776.38
5366.81,9647.28
537.869,9762.02
6507.57,232.585
2927.44,2299.51
4182.03,2374.53
9509.55,452.158
5631.92,6600.41
4999.07,5978.86
1140.4,8198.27
3280.57,7673.8
3052.67,6288.66
4231.56,7688.23
7854.41,2142.27
4408.31,6600.96
619.485,805.605
1218.23,5151.12
5631.94,9477.68
6812.03,8554.9
2248.31,7623.31
512.26,9641.75
4907.4,4092.72
4163.85,6079.38
4975.24,8784.44
8467.03,6392.02
6726.92,5252.33
840.565,9776.88
1633.09,1099.61
3428.66,2503.09
3316.38,4690.62
4433.4,9932.8
7702.72,203.742
460.169,423.76
8883.52,6651.07
7779.22,8375.24
2269.17,1524.36
4502.94,2571.26
9474.51,5107.28
7839.16,5274.71
7430.47,383.231
4053.73,9638.67
9149.6,9654.43
7988.9,930.468
5729.19,4015.42
1147.84,9707.02
131.134,5043.77
7852.63,4684.7
2178.2,999.799
5608.8,4923.92
6600.63,6819.49
4065.16,2860.6
6580.34,5195.52
1097.2,6301.25
9216.76,2094.64
3270.24,794.355
2409.59,74.0381
8233.12,8328.75
5016.15,6188.66
8458.92,2532.6
3110.86,4762.44
7658.57,991.184
2597.66,9436.78
1880.29,1222.89
2266.17,7016.63
8361.01,4441.74
1496.03,7501.84
2461.28,5463.21
4844.09,1885.05
8924.22,3838.66
5269.08,569.308
897.754,991.382
5318.34,709.509
4475.1,153.871
7725.35,7468.57
3340.24,7961.14
2539.98,6331.89
1859.02,6801.63
7158.39,8685.97
3367.48,265.155
5119.46,7278.83
610.971,1986.23
8075.83,8499.94
3925.27,1179.14
630.552,1524.14
1384.65,4995.03
2625.87,9453.93
4561.99,1831.48
4961.29,9953.1
5960.83,5490.06
3251.41,8733.88
6905.67,866.104
52.5635,5033.86
1625.41,9027
8993.73,8951.77
3769.28,795.767
2875.51,4793.04
5623.62,6882.17
9958.22,7793.75
3172.37,5300.81
4473.34,4437.13
3728.81,269.388
2267.03,965.61
3834.08,1411.1
7519.6,2884.31
339.046,3211.7
2916.85,7594.86
419.537,559.479
410.711,3260.45
2958.43,3660.75
2989.28,5244.29
4585.99,8010.96
2265.81,8290.76
6096.09,2195.2
7038.49,5076.57
983.896,4359.18
7880.72,4112.42
5274.67,9505.64
1424.52,4857.17
29.1028,7114.3
5868.92,8676.93
4147.3,2284.21
9761.57,9466.44
5555.01,9394.26
118.298,6151.66
6742.74,8278.67
