x,f(x)
2551.15,8302.07
5020.51,6057.79
7473.15,5047
5473.34,4936.91
5258.25,3509.31
5411.24,3675.18
6468.76,8346.73
9308.22,2862.32
9859.61,6725.32
6260.25,631.92
4822.85,9531.19
2638.34,6350.03
9386.62,3261.56
2937.69,4031.25
4606.81,5728.3
216.256,9324.51
6326.64,8484.46
427.781,8745.83
9637.2,2182.14
5855.16,9793.18
7625.57,7071.48
7206.67,1618.84
3122.96,9120.4
9710.66,1500.59
6760.51,574.83
2027.78,4783.28
9985.54,6124.78
9977.68,1289.58
5912.22,7756.21
1126.7,6608.42
3733.6,7939.15
7728.71,6728.21
644.02,9809.88
4183.61,6600.58
5405.54,1104.83
5797.5,9152.01
2715.89,5278.08
3117.47,1654.68
2160.26,2184.18
3810.3,7988.61
1694.76,3731.76
2984.35,4255.48
7307.34,1994.09
3023.96,6638.37
6659.67,3820.88
3407.41,4786.99
6242.13,4405.63
1935.19,512.788
8200.72,4385.1
1460.63,5535.38
802.257,7120.95
8449.7,9870.41
1677.88,3950.68
9984.5,5739.86
6399.38,6557.99
6090.94,4788.25
1436.09,7257.45
8797.24,1529.85
9393.57,5635.79
8328.84,5333.11
5173.98,671.909
8940.9,6829.67
6916.72,5822.92
3743.49,7561.93
7795.25,5904.99
9657.91,1617.37
2202.48,3396.96
1681.23,557.025
4237.67,3148.97
5161.58,7491.78
1592.75,5237.37
5950.83,3343.73
8659.82,6709.32
240.155,9864.84
2831.66,8934.37
6360.48,8245.64
2558.77,5789.74
218.415,2487.76
3523.64,3432.07
1683.94,2685.59
4764.15,3248.91
9270.32,2964.78
9443.87,4021.9
1577.59,8773.72
4071.34,6847.11
3418.07,2337.05
1021.86,7408.05
5408.04,648.456
7686.76,4817.44
6389.55,5985.85
1630.6,5185.86
6957.57,5863.79
5744.15,7777.47
1549.89,2036.81
2109.67,6685.74
6758.07,7174.88
7204.57,3892.01
1826.93,1516.57
8919.85,8996.73
3591.51,3779.47
6554.29,4377.97
6756.43,7010.34
7894.5,7072.45
40.5569,8650.51
383.398,1935.49
1499.94,5363.62
7614.37,4535.09
8981.56,4990.72
7376.7,9869.85
3291.25,2000.34
6266.02,8049.37
3084.03,839.626
2289.3,4991.93
941.196,3862.37
9585.53,785.731
5457.63,4293.35
8842.12,3488.52
6256.55,4832.06
1614.98,7377.09
4626.78,3234.15
8718.83,9717.95
3368.96,3734.75
7368.83,4077.43
1338.43,1207.26
5263.81,3594.57
5832.92,5776.89
8080.55,618.777
4714.29,9030.11
2968.52,2113.77
5256.18,4364.21
3017.82,679.295
606.63,179.553
39.4319,3608.05
7154.2,6901.93
482.873,2306.39
7125.22,6267.64
5145.51,7943.41
1904.57,4954.51
2720.39,3267.31
8454.47,2847.02
7925.7,7491.35
3892.84,1232.28
6740.62,8357.45
5160.05,8410.28
6517.63,4711.92
8776.17,1790.92
3157.01,3704.69
2129.42,6103.65
4418.5,9177.87
8913.37,8914.52
4292.03,972.931
3078.28,2692.1
4300.52,7293.85
5600.85,1491.93
7289.43,9680.31
4990.64,9407.11
7840.82,2872.64
5118.05,1372.47
6538.85,7821.83
2749.6,7362.11
7669.34,3294.2
6004.71,4881.03
4887.78,5092.19
3246.19,1428.53
7800.36,3781.45
1333.71,2200.59
6666.91,9151.11
6409.52,5286.63
8355.17,6531.56
2639.84,8698.52
9084.64,3782.78
7190.58,9106.25
5508.8,8753.38
456.59,8923.28
8627.42,9869.03
391.475,9308.71
7063.77,2944.97
6740.75,5998
7847.33,8325.55
8069.27,1607.11
53.7598,2188.49
6746.83,6124.63
6394.6,1736.08
399.939,8276.32
9157.2,1818.32
6673.91,318.864
7835,4169.81
3682.46,8997.47
9347.2,3146.07
3867.45,6628.32
5579.05,1778.41
2641.95,5078.69
4368.27,5606
7129.93,2629.78
8240.08,1477.83
3205.22,5102.22
1988.2,4063.01
302.027,8722.43
3374.66,7943.62
9132.58,6269.32
6256.65,8208.94
2187.61,712.937
6733.09,1522.06
7084.08,163.92
6807.72,7020.71
4811.82,2621.18
4212.3,4648.95
6776.79,7464.13
7103.74,7803.43
6013.83,1563.42
3918.69,147.472
5663.1,1419.31
2971.31,1098.01
8109.93,769.14
6142.54,1148.01
6304.68,8831.81
2659.21,3086.74
1517.36,278.689
3640.8,1100.93
7718.33,8716.34
9873.7,8851.31
7322.18,1462.06
3940.19,5494.21
9136.7,2493.69
6920.31,4725.5
951.202,4922.63
1818.92,655.225
4683.29,7118
125.685,9768.72
5444.11,308.747
7104.37,648.001
2113.97,7773.54
1368.59,7271
3201.97,3448.72
6548.37,5804.89
3846.4,6227.19
5932.64,2537.81
1.09153,2467.67
3428.24,3470.3
9628.22,6229.66
3141.11,9101.4
9035.19,5010.37
2215.28,6444.14
8969.83,2670.39
5282.77,2824.81
7936.91,9668
720.102,1563.7
5764.5,6823.9
1278.55,70.7846
6591.81,4519.53
1921.08,8128.08
2868.21,195.058
6417.63,1936.65
2356.06,988.201
3349.57,2257.24
2243.49,2913.05
8880.43,9862.86
5669.86,3962.33
533.312,7544.14
9249.08,6583.14
6751.4,4354.48
1535.79,1429.51
9902.59,6386.8
837.678,3175.89
9983.49,7307.84
2871.29,2100.57
1374.11,2315.88
9327.47,1093.67
8266.77,9714.85
5321.05,1726.03
4683.43,6405.83
1453.74,6211.74
80.323,5613.73
6150.78,3655.86
6401.47,7414.49
4675.66,2860.74
4658.83,7845.39
1286.72,4732.3
979.54,6782.03
5820.54,8374.12
2920.84,3137.82
6603.89,4465.88
7592.41,8734.73
694.797,5127.34
7434.37,7106.99
928.717,3169.67
9966.23,7477.04
156.637,4517.06
5796.82,4539.07
5723.53,7606.26
2639.2,2347.61
8571.22,1543.8
3740.11,1977.53
8349.78,2102.09
4059.52,4849.23
7186.14,1429.25
5060.98,5673.57
2648.21,3102.43
5804.87,3127.23
8116.4,2238.04
428.603,6856.75
9453.65,8123.77
8383.56,1161.9
7861.2,4158.53
6511.06,4999.07
2477.55,5508.16
5168.69,7066.77
324.948,5914.59
3704.28,7146.94
2699.69,8196.77
1349.06,8759.48
4112.08,5761.46
8127.26,7504.41
7706.93,5688.68
4478.13,9222.44
4527.96,1292.19
9360.78,5691.16
643.995,6484.35
161.054,8852.89
6509.13,3075.68
2604.08,581.264
9646.56,3656.06
9063.03,9917.75
1720.89,7302.45
8763.38,5327.52
6965.58,5804.22
2300.28,8986.8
2648.62,5030.29
1087.46,124.211
1369.51,8903.02
9089.94,5518.24
3102.12,6723.99
3560.6,3673.61
9509.35,1451.75
9972.74,2172.32
721.602,5302.33
4531.44,1879.8
8840.76,664.042
8279.55,4053.31
8619.82,4601.72
7062.63,43.3883
6802.07,1683.56
7647.14,1988.15
4211.24,9253.06
944.595,1601.14
3965.94,2938.78
5082.81,1006.18
2971.02,3594.66
1482.7,3508.3
9764.52,7065.97
4079.97,35.3164
528.704,4807.27
8750.72,4847.07
2573.64,6393.86
29.1263,6618.82
1835.57,4219.92
8929.03,806.17
8346.73,1900.81
2444.76,7382.84
8967.07,9496.36
742.075,5489.06
7880.9,1491.82
4937.93,7997.71
6893.46,4100.97
1630.73,2510.17
1303.51,8236.41
3031.27,426.489
2874.6,7032.39
9012.74,9036.34
7249.74,8744.12
3449.08,2728.58
5626.22,8956.24
4537.2,9571.89
1770.38,1026.71
7223.12,3571.46
2331.8,2429.27
5744.71,6991.17
6902.95,5651.63
9978.82,2118.16
8878.15,431.687
9757.94,6572.96
1517.47,4242.74
8455.96,502.377
8409.86,5790.65
5244.13,3400.94
1319.84,9465.72
9403,3737.96
1019.3,1993.8
6422.45,7896.28
1640.25,4142.18
7613.76,4555.59
3063.77,6193.6
2639.68,5266.83
7879.6,3226.31
8237.99,2647.41
4454.42,8282.17
4240.18,5397.83
6021.36,982.641
4028.83,2386.49
2856.08,3354.28
9458.66,371.401
1506.85,8754.78
9032.17,6443.87
2925.78,1443.64
4104.74,3818.92
6040.42,6162.98
1807.69,9809.88
2840.39,4670.52
1257.4,3889.73
4729.34,6231.6
6794.99,4961.44
7466.67,3560.88
775.613,1065.84
3927.46,4656.48
2100.36,4849.92
8083.82,1589.12
7565.37,1285.11
9828.98,5330.57
9822.01,9853.21
4471.93,7573.25
7084.42,9946.46
9388.57,8096.94
132.353,6757.66
8936.02,6109.61
1470.73,9164.52
0.837626,8857.93
5270.8,1594.78
5064.06,6234.29
975.912,7966.7
9410.77,7420.37
5148.43,9887.27
9862.35,4215.83
2890.19,4629.38
4211.81,8692.61
4443.62,3618.02
7547.51,1629.34
8942.41,6639.39
2335.81,2472.37
9121.57,9675.27
1487.04,5151.69
2506.75,737.837
3264.23,321.18
9423.98,9099
1054.44,5676.46
505.464,569.063
6236.66,5983.97
6511.23,6404.67
3848.68,4812.2
8646.56,1602.86
3170.51,923.14
7680.55,5083.28
4090.55,6957.18
6762.84,1053.33
1337.53,9674.1
2434.59,5297.38
1254.39,6414.33
6579.09,6385.45
9156.53,6942.94
6643.73,8755.85
6459.16,891.023
3040.49,9842.93
3548.48,5440.83
4097.84,5086.18
8328.25,1252.64
3065.9,8717.74
9674.26,763.041
4669.54,1273.24
6012.36,6985.22
5433.51,1133.36
8191.65,3380.62
2189.6,3021.45
6594.54,6640.92
9597.99,6064.26
8368.67,1419.87
1646.35,4046.11
7412.51,2297.7
1982.83,9093
9933.12,295.242
7649.62,2829.95
275.345,8945.75
3225.08,2094.98
86.6863,6065.59
3136.02,1884.99
6700.71,2572.17
5370.78,2479.7
4285.76,3944.87
3804.53,8185.34
2201.82,4874.18
1136.3,2906.73
7243.04,8090.86
3715.67,1576.93
8794.81,7523.36
5847.64,1352.13
4581.71,785.782
9384.09,8887.75
9185.27,5515.61
4720.79,5099.89
6889.45,638.197
5268.71,2406.49
4299.02,3383.17
3991.47,1685.43
7381.74,6103.36
4463.33,4384.76
5288.88,8577.41
324.173,2234.07
5378.96,637.217
839.783,7338.84
2795.48,4700.05
9322.67,7988.78
6917.92,9076.47
2860.63,8211.67
3438.45,1930.61
6018.87,4386.02
9653.89,8642.9
7024.23,5586.53
1286.74,2933.64
3990.3,5298.47
2208.67,4453.67
1416.3,3939.05
4502.34,876.616
8598.19,702.263
769.617,1914.93
3693.02,9135.97
8983.05,7368.92
3801.91,2615.28
5456.55,1964.57
7446.81,912.157
7425.05,8784.69
9517.33,5776.54
4935.88,9123.52
401.228,9628.03
89.3071,8883.22
9087.02,7683.81
4198.01,5251.47
1343.53,4343.66
586.908,1569.34
1301.53,4174.59
8620.73,2843.78
6692.62,6917.54
8847.82,2138.71
1128.26,9150.9
781.863,5473.76
960.126,8580.27
2866.4,736.094
2299.75,4307.97
9996.29,5416.65
8319.88,6263.14
6801.86,4674.52
6313.63,3589.02
7709.31,2953.71
9783.58,8870.12
1930.19,8793.2
550.476,7308.24
4385.61,681.8
8422.92,5479.67
4933.92,6554.14
2200.68,1984.8
2828.24,3755.33
5437.9,8657.99
4962.12,7935.46
5991.35,5435.15
5892.18,3656.83
8649.77,4902.35
7237.32,3241.02
2405.88,9667.99
1924.42,1460.84
9018.71,3242.29
2164.42,1947.74
5011.85,5491.87
6672.15,2324.21
7898.64,5623.22
8481.6,8267.82
5519.27,9073.56
4537.9,8123.79
9672.67,3103.55
9459.06,6671.13
8880.93,7431.75
1135.58,9112.7
5474.93,4582.45
1328.46,2242.25
9195.89,6525.66
6144.78,1542.3
2939.74,3176.64
1685.14,7623.01
7413.93,5915.53
3183.22,8113.77
8887.06,5538.59
8643.8,6738.08
6932.52,8305.58
2082.12,1959.38
191.535,8343.12
3460.56,8460.87
622.496,8612.9
3422.76,9335.43
9566.33,6559.05
209.623,5624.5
1965.44,4942.15
9772.7,7544.88
9630.33,3530.75
6105.16,1594.02
1341.63,9551.17
7078.95,9799.34
6759.08,3483.53
2538.71,4691.47
5244.24,5253.81
9571.67,372.248
7190.06,8981.66
37.4012,467.733
9793.9,7786.28
9339.08,56.4813
4268.27,750.842
5572.39,6923.16
9590.98,7833.18
2210.53,9561.13
3251.78,783.711
8494.44,9493.52
7256.11,744.099
1331.45,4814.29
5699.27,2543.33
7200.63,8213.02
8322.16,551.046
1906.71,4404.66
7153.42,2211.96
3665.39,6252.33
1832.09,6572.43
8798.72,4490.19
1280.25,1447.52
9292.58,1427.4
877.885,5600.84
8105.41,5113.79
6117.4,4119
6855.33,9125.05
738.984,520.176
7254.78,8357.26
8632.13,5410.98
8247.99,6211.72
5458.5,6799.95
4641.47,3638.57
1754.26,9166
771.802,5616.54
8610.07,9497
5244.25,2476.98
5516.17,2935.37
4207.78,5857.33
5983.21,5600.36
9285.29,2612.09
7326.3,6664.78
4481.06,7303.38
6072.03,961.564
9108.46,5752.29
6409.8,7643.27
92.992,4500.71
7205.45,189.92
8955,1647.12
619.833,7948.64
7077.79,8317.6
2616.5,5927.95
3560.26,8761.56
2450.76,9246.16
1021.6,5006.07
1230.07,3659.6
3177.34,3620.11
3618.61,1421.21
5386.74,922.494
5861.36,7873.18
3119.12,6307.47
1717.13,1517.23
5939.56,6399.76
7506.1,9608.55
4465.09,9168.38
9974.38,9944.16
635.25,1307.81
6848,6214.67
3832.87,8122.83
2894.23,7011.09
6996.67,9640.51
3795.03,2950.99
3132.05,2588.61
4093.29,6642.39
1986.81,9421.37
4910.32,5829.8
3770.95,5366.61
5100.39,9617.25
2623.94,4873.82
7555.57,832.497
2921.37,9295.32
9136.88,7489.13
4735.43,5934.07
1709.01,4627.58
7463.38,7011.2
6538.48,1143
9497.49,5061.63
1840.23,8688.57
5427.77,8514.81
367.735,1331.38
4688.18,4666.78
4610.09,7470.04
1782.93,7558.75
2512.85,375.877
5942.83,2539.64
3809.11,114.514
3777.65,4040.7
2138.73,9902.99
74.862,8834.03
5901.65,4177.38
4011.69,5171.21
9560.56,9125.97
6235.49,7520.56
283.069,1483.55
5596.35,81.4606
4268.56,9701.58
654.387,4002.6
6281.64,5620.09
5638.24,9904.16
5207.14,2888.78
2278.14,1075.44
1209.26,8698.15
103.499,1329.61
3216.61,2359.41
3360,2845.47
7513.48,6801.69
3281.12,6573.12
9448.02,2626.48
5322.14,2042.49
2574.16,4259.63
9355.98,1985.05
4038.39,4351.68
3234.42,6479.61
601.947,1521.7
1223.56,2766.24
873,6611.57
3330.91,858.8
6738.68,8988.48
5278.46,4150.67
1901.71,9079.58
7346.24,6435.07
7279.04,1413.18
4032.08,6721.12
8690.1,8010.58
9222.17,3922.77
4719.84,3589.84
7307.66,199.105
2665.4,532.652
5629.54,3062.56
3471.82,7762.83
5664.4,1304.26
968.467,1017.51
3207.09,3276.5
3575.67,5295.47
7264.88,7732.77
3278.16,6567.11
5197.32,4641.48
896.467,3206.99
6952.61,5488.7
37.7822,7316.75
6504.84,4571.71
27.7184,4477.8
1132.22,8343.12
6864.58,5733.09
1246.56,9001.89
3959.24,3225.53
2825.11,8951.9
4174.47,5907.92
5064.62,931.914
8738.61,7109.48
6510.57,5586.48
2267.37,8753.35
8006.93,4825.92
1428.24,4731.44
2097.5,2934.9
2798.51,7855.52
1301.33,9540.75
1587.08,8197.57
143.146,1164.68
6056.83,7885.02
8774.43,616.231
4710.78,2670.45
4766.04,4927.65
5887.45,9960.46
4921.34,9869.43
8548.69,7756.58
3875.04,1813.98
6260.81,5433.72
9110.25,4344.43
2835.68,7152.84
4788.16,7753.28
590.487,2816.13
6068.11,596.02
9869.59,6930.94
2432.25,7545.35
4778.96,6941.39
7381.73,7974.91
6551.36,7947.75
7935.47,5501.18
4867.75,3333.29
9560.88,8251.9
3557.36,2084.24
1620.03,1742.49
7793.15,3688.05
8731.46,1234.4
3582.83,2180
8684.79,683.586
293.964,3474.16
703.485,5387.04
7456.13,8285.7
3812.44,3549.87
1754.13,1391.57
4832.65,7806.62
6048.49,5075.86
5405.27,6616.07
8317.45,3994.33
2092.08,6059.2
4203.15,8439.51
7901.61,6805.42
600.97,8649.65
4601.33,8649.86
6722.37,9364.54
9189.71,9979.71
534.127,734.206
2322.09,1635.13
3179.82,6390.7
1156.59,9960.82
7317.13,6526.72
6942.95,7137.05
8720.68,1751.7
7287.79,2926.69
1117.44,6476.55
3716.16,6367.41
5506.31,3870.04
1656.57,521.94
7642.14,7690.04
7992.8,81.6562
7508.83,3583.99
9133.46,3606.39
8604.08,108.034
5233.22,3391.36
8291.38,5291.7
3081.88,5794.5
757.271,1583.93
6129.35,9262.32
7363.08,4169.7
635.891,7780.4
8982.68,1185.26
9898.24,5872.98
3510.17,413.149
696.934,1736.52
261.383,65.9087
8881.32,9439.67
4366.55,352.872
6371.03,8498.94
5651.23,9479.26
5495.04,3271.79
1823.44,4068.96
8975.55,9389.91
9296.97,8031.1
9967.93,9486.28
9540.07,6510.23
3282.66,504.162
866.493,3328.95
5712.47,4668.64
617.521,7807.05
603.369,764.214
6250.14,8474.56
7340.27,7938.9
2919.96,2139.58
7412.39,9949.64
4382.55,2628.29
8263.34,1997.33
4804.46,7165.43
9547.51,4013.72
7604.25,5755.79
811.246,2329.58
5106.82,7642.67
33.4187,634.551
4165.14,7809.9
7100.48,574.024
3270.28,7269.93
3529.92,9186.36
44.0927,3491.17
5046.11,9691.57
6336.18,9379.5
8845.77,5410.42
6707.58,8396.36
9844.1,1222.99
7856.83,5978.58
4495.41,6399.67
9507.09,5537.24
721.098,5709.23
8615.43,5742.64
5910.38,4870.98
543.9,7194.05
3016.25,9613.91
8740.32,4687.74
5033.05,350.082
6413.63,7359.96
6292.26,6770.91
8478.79,7506.16
9540.1,8777.52
2290.58,8055.34
2749.51,4902.71
694.798,8995.28
2629.12,9698.22
1137.62,7126.96
2439.83,4201.21
2478.01,9374.56
4802.34,10.4069
1465.96,4578.8
4702.8,5645.46
9613.44,3150.31
7232.17,1849.76
3453.41,8424.14
8036.28,5132.98
4670.9,3703.26
7083.29,6243.77
4007.11,5579.06
2694.02,6856.42
3849.98,5613.05
5543.09,9192.47
847.992,1791.43
4764,7823.99
4355.98,6113.7
5229.79,17.8679
2522.71,452.531
6369.82,7685.01
3069.36,30.1283
5415.89,227.458
6872.16,1490.56
5142.8,826.106
8316.9,4884.8
3263.72,8114.83
9431.54,5643.81
4064.13,9174.25
7555.81,4143.49
7834.05,689.353
8953.9,1223.04
2122.08,2791.93
2441.65,1995.4
2858.54,3414.34
4560.18,9187.46
3552.5,6837.48
1651.77,6815.83
1036.53,5557.37
1066.17,7708.37
1601.64,2030
7752.94,5791.37
9830.52,3063.54
9501.1,4332.4
3309.17,6977.73
9596.96,4617.65
5693.41,4859.3
1175.31,6710.59
1993.5,552.596
3580.51,4377.3
6303.27,292.824
30.4687,4277.51
5127.89,7279
4444,8262.02
3417.43,9146.81
4538.12,329.909
7116.77,2813.37
7504,7923.39
7778.93,9832.73
422.581,2494.99
6779.28,4762.71
9177.8,7079.29
5773.07,2914.65
7518.1,2139.61
6225.29,464.166
9290.67,4391.72
6938.34,7706.92
7134.5,8234.18
7674.22,8690.19
252.892,5599.03
3350.21,7141.68
4506.87,6905.47
6350.5,557.842
1486.79,4054.47
5983.38,2142.35
3298.83,6310.42
1707.5,54.9871
7129.05,8794.03
1524.9,2608.32
6373.41,9772.65
7567.99,2877.76
1388.85,8080.38
9082.74,4173.6
3463.88,2117.06
7963.9,1366.53
2042.33,7840.87
4797.41,3139.78
789.263,9881.31
8172.37,5017.56
4599.08,1301.73
5345.29,9612.71
1316.36,8363.84
779.296,4778.92
3833.25,8641.76
3997.53,9944.25
2608.23,6482.2
9119.31,466.212
