x,f(x)
2798.31,3471.92
5674.88,3622.68
7540.12,9511.9
9300.61,6712.55
3125.82,2545.38
6302.54,2234.83
1462.81,5290.86
1959.81,913.207
4344.95,6937.68
7809.64,3233.6
2844.73,9401.68
2930.52,643.011
38.0863,2807.78
9627.49,7109.98
5476.48,8285.78
5217.34,4277.01
6387.83,2725.66
9896.08,8450.79
8294.66,2986.58
8446.68,3421.98
7116.36,710.021
5296.62,4543.35
8543.98,2271.88
5404.38,194.9
4869.4,9765.35
1626.79,1741.71
2295.18,3263.12
1209.04,1430.39
4499.42,9570.58
789.02,8424.35
251.156,125.358
7911.3,6506.88
7327.9,2728.94
6970.66,8763.55
5999.88,9211.69
5984.97,7787.95
306.016,4823.13
1759.26,4590.23
8322.63,4064.6
8307.19,4316.52
8844.79,5916.42
9397.62,3211.14
3141.96,5959.22
2432.03,7045.61
4745.12,9308.89
6910.63,6487.07
8391.99,7457.44
1793.64,9063.11
9230.56,5679.99
1869.21,2860.77
1289.23,1396.5
6987.31,706.942
9564.79,8065.01
4061.94,63.4729
4711.54,599.583
8862.86,9018.93
7832.36,1456.65
8941.06,7767.93
6282.97,1527.33
3765.09,765.041
4540,9298.12
1297.43,85.5051
3096.72,6249.4
6288.06,9923.66
2735.47,6131.36
1012.79,339.371
7649.51,9805.9
2935.89,8641.67
568.409,8766.81
6987.74,7159.34
5301.13,4165.78
1507.52,4563.28
8373.39,3839.32
5063.75,2644.22
1983.58,2316.8
3185.46,7001.56
8297.89,4515.25
2867.83,6214.85
8656.27,3095.5
9352.2,5423.41
3717.93,6445.4
4662.42,8952.99
9335.46,1360.96
96.1405,2263.06
2928.93,1126.03
3753.81,71.3749
5730.46,705.269
4291.99,8141.01
3705.46,9135.77
3136.43,7574.74
1269.74,6224.28
8249.3,7297.24
4585.55,9442.37
1185.11,695.791
5959.25,3208.45
4542.25,3723.64
8421.41,8241.59
9918.36,8734.3
5910.62,7210.69
6554.97,5899.7
735.578,9968.28
8611.93,2177.03
2175.08,3284.08
2339.27,5475.51
6560.5,4421.5
9232.09,316.729
9754.04,9626.79
578.857,3942.14
5563.26,7333.8
2019.92,7977.66
773.306,5256.08
570.338,1661.49
5762.81,4774.62
2920.94,956.021
284.474,9928.69
3947.39,8117.63
8469.59,3801.07
4120.52,5665.92
8298.97,2741.49
3374.13,4267.35
6807.76,2935.09
9649.57,7360.81
378.56,9578.19
4975.26,8176.04
360.696,2733.98
3652.43,2145.22
3555.96,6023.05
5117.13,989.818
8303.26,9127.4
1222.51,8610.97
5144.89,593.089
461.074,9169.76
5410.24,2613.98
8466.38,876.948
7164.5,6440.27
2327.43,3757.58
8462.95,4466.05
3686.13,538.679
9221.48,1720.04
2220.47,3793.25
5816.57,7407.93
7795.02,619.845
831.217,2356.71
2791.75,4846.73
6433.17,861.803
3142.06,5794.76
8398.23,230.284
1816.14,1622.19
5307.08,60.8972
3420.79,1681.9
9328.18,6806.17
9261.77,7172.78
6449.08,2434.57
6691.26,9090.55
1480.3,4860.32
8239.72,5047.37
1976.69,1264.24
1175.67,3356.57
9121,7895.24
9196.39,4605.37
6671.89,9046.36
3795.49,8085.85
213.355,7335.31
5928.73,203.428
314.159,7677.82
979.284,9636.25
6522.63,8245.52
4443.69,8248.02
4539.76,8871.57
1047.29,3431.27
2995.89,6188.71
8755.51,1708.84
4427.88,688.094
2328.19,5629.4
2236.94,3493.64
