x,f(x)
2895.21,9347.92
5296.27,1077.11
5241.44,8518.06
615.464,1989.35
1616.12,5781.67
6770.38,1504.53
3817.45,1517.9
2364.93,6710.69
3191.34,8244.15
9341.3,4331.19
2413.61,1748.77
4537.81,745.089
653.401,9281.81
6133.9,6899.98
9480.7,4798.25
1766.55,4448.15
1175.91,6401.67
6913.53,3765.62
4479.47,6455.38
9488.3,9240.05
6391.38,5183.95
7409.37,290.179
4570.18,2207.79
8685.67,9144.9
4590.16,4384.26
2524.49,1699.82
5229.94,1899.86
8131.91,5785.6
9398.19,970.273
7190.68,7591.69
1380.27,4524.98
3039.78,4344.08
9068.84,1221.92
287.201,731.257
2955.47,2231.75
3545.05,7766.78
6637.77,9279.64
5650.2,5398.46
9564.44,699.566
4138.74,127.405
5650.91,8803.34
7892.43,4585.89
3226.72,2212.6
2257.91,2498.63
8828.17,300.955
7371.82,9045.62
1320.57,9671.48
9425.84,6708.65
2276.99,903.773
8187.23,1434.05
6791.37,3666.45
5547.44,4284.93
8617.67,6208.25
2945.53,9928.43
2454.14,9989.48
6987.09,3263.7
7035.93,9922.91
5652.5,5232.55
5245.82,4240.88
999.27,2326.99
9505.18,4786.59
4633.96,1546.7
4113.32,5160.56
3694.07,3193.95
6351.13,981.873
846.933,7491.95
3537.01,9013.46
9567.11,3162.19
2788.04,3729.97
4877.07,4931.05
8458.55,272.559
9089.08,4528.47
6774,6839.5
3773.88,8135.68
7077.27,8509.26
5486.44,5184.96
7162.08,1870.72
3115.3,4835.59
1585.14,6517.54
3512.21,1701
5764.49,5717.16
4426.35,8120.92
7333.78,8869.87
879.891,9408.68
2341.52,3437.06
4824.95,830.652
9966.7,7696.06
9275.55,1373.42
1319.05,1423.95
5918.11,9344.47
2553.71,7292.38
4120.76,4184.62
6254.14,9242.44
6978.78,5114.53
2071.11,4288
611.999,6661.38
1098.53,9301.51
8803.46,8155.28
3582.78,2889.42
3918.4,7278.44
4165.17,9729.65
6341.17,6991.54
6825.97,4964.12
3315.81,4385.82
7941.09,1163.62
2606.95,3938.37
9920.68,5310.15
4517.38,4286.81
1095.95,3569.44
6777.83,6493.64
7121.35,3223.84
224.972,6558.7
5584.42,4864.96
3977.12,3678.67
387.215,5315.22
3926.91,516.603
6537.9,8447.36
2992.37,5744.02
4760.6,7060.01
3896.49,8061.27
7605.76,6281.52
4943.7,9939.99
293.289,3412.02
6809.72,7410.74
5446.38,3790.52
7985.4,9175.42
5928.83,176.288
3614.58,389.606
2696.61,7387.67
997.782,5432.71
5489.61,7569.13
1699.33,4316.14
7931.4,7907.04
4944.26,3178.03
7970.6,7573.16
5201.84,4967.45
6257.84,2397.48
9999.42,7460.77
624.383,8637.48
3234.44,6538.44
4686.51,8172.44
4377.29,5697.03
6255.02,5536.9
24.5187,3612.62
134.73,5327.73
6580.98,3049.49
4752.52,2275.94
3832.77,6370.69
7084.76,142.546
8670.79,9121.35
5542.21,1952.68
6860.6,2297.86
7543.2,1957.94
6045.67,1669.67
3923.77,5410.98
7947.37,3583.34
4711.36,4566.85
5212,6307.47
3214.88,1193.18
7777.15,6442.98
3573.24,6194.21
4749.44,7543.23
3599.61,6535.59
7400.48,4550.48
4316.75,8058.55
3406.05,8165.9
3470.45,1748.27
1615.44,2039.29
6237.25,2483.12
5975.68,865.825
5525.64,7963.24
9611.78,7067.65
4317.11,9759.28
528.874,4292.82
6196.26,8834.78
1160.29,4811.92
5501.01,6052.87
2160.97,7514.43
9529.83,9089.38
6796.28,3015.17
7034.88,5937.81
3383.22,3699.02
7235.52,2367.52
5957.85,7178.54
9465.24,6561.98
2994.33,3314.34
7652.96,9836.06
4900.54,9773.16
7531.15,2438.61
8720.12,8642.23
9396.41,4762.08
2612.94,5365.61
1396.24,811.248
5611.92,757.762
5535.13,7807.51
549.61,4598.31
4317.91,2190.13
6516.91,8528.63
1693.97,9100.91
4936.34,3751
6503.47,3653.5
9646.98,2485.53
8482.84,37.0936
6604.89,5516.75
3347.79,1307.12
1929.42,7812.88
2414.63,5624.68
1501.35,3608.87
5779.4,5862.11
410.657,4385.29
4277.02,469.422
4435.76,5726.33
5977.08,8605.57
2095.22,8834.68
6249.05,9671.49
4838.44,8718.2
7092.34,7250.12
2661.76,8358.64
4387.69,504.458
5254.23,3681.73
7933.34,4495.74
6688.02,8368.29
5967.88,2168.99
5060.28,7305.92
9218.98,939.238
4309.45,9915.78
5511.3,1436.73
7196.63,1055.94
4306.55,3973.56
3189.22,3321.99
9444.34,6122.8
5031.53,4090.47
3149.25,4392.27
708.156,9624.53
2342.95,5694.17
8998.7,8642.12
2188.18,3886.55
2174.99,8235.52
9864.62,5285.82
4579.52,3914.75
2889.08,9835.3
3006.19,2121.56
8443.12,4459.98
6454.27,8900.93
5448.14,14.6445
2961,7095.83
9279.81,7130.55
1252.01,1213.56
698.114,4846.15
8564.55,6822.43
3941.03,2626.67
7201.98,3583.16
8742.76,8466.5
1049.4,5966.03
6962.38,5481.14
7790.09,1916.13
2341.96,9851
6285.81,1176.64
4741.2,8314.28
5071.43,4212.89
9521.77,6779.36
4091.16,8849.85
8441.56,1901.86
3693.06,4570.81
185.31,3345.88
8116.85,9307.02
2449.74,2348.48
2061.31,7875.37
1741.6,7967.96
2967.79,3878.41
380.12,8728.85
6381.93,249.627
1598.17,954.093
7089.18,8525.24
5584.97,8264.72
2249.88,7693.02
215.733,2119.1
1026.01,162.088
7180.44,8827.62
2963.82,2887.84
1993.07,5884.79
3819.17,4331.4
6588.56,9640.93
216.146,7261.43
5641.8,5971.38
8959.7,5060.68
1501.36,8194.4
4386.22,781.116
6578.36,6742.75
4799.89,8610.57
8516.71,3247.07
9078.41,4406.78
1590.72,5007.47
1213,660.775
172.702,6685.85
2411,4303.71
1622.18,2640.02
680.95,2451.3
4255.02,8344.58
8692.22,2807.62
3415.53,7767.1
5850.66,2714.54
7721.99,1651.14
2899.24,3592.43
2620.88,2057.42
2480.76,5782.44
3156.41,3485.27
7051.43,3475.78
8088.04,1244.18
4105.18,4788.98
4065.84,8102.61
6173.03,6320.18
6468.13,6188.47
5194.26,5388.96
4305.7,8368.56
1527.08,6294.3
5577.52,3338.17
1797.78,3169.12
481.325,1537.88
9120.05,991.671
7400.33,7778.9
3390.01,5426.87
8340.51,5181.53
3977.85,9356.16
1189.07,8650.83
6020.22,5255.73
8197.07,8881.82
7428.98,4698.29
8716.35,8674.7
2420.13,5966.09
6166,4134.5
3687.11,3129.2
3010.61,3517.26
9805.76,4339.69
2765.75,4760.26
7148.9,1529.71
988.498,2397.6
5699.27,1728.45
5428.52,3479.72
6538.56,5338.5
609.467,3662.07
702.065,8525.03
195.359,8228.42
8419.94,3849.21
604.951,1000.66
5330.11,3804.39
4682.05,5911.78
4706.26,7963.86
9764.9,526.597
9231.65,2992.2
2859.75,3508.8
4346.36,6043.17
186.912,8313.63
6001.24,3714.72
4028.66,8685.47
448.555,5641.69
2335.78,4116.49
8364.93,3469.38
2270.79,4073.15
346.051,5573.15
7307.57,5936.02
9920.58,1750.89
8855.31,1302.96
5735.05,8561.31
7021.1,6109.04
604.735,6389.63
6858.98,8117.45
8772.25,9223.81
7159.45,7247.84
6695.31,3187.11
4538.78,2517.29
8588.1,4713.27
8299.23,4321.7
7615.32,3257.98
2260.85,3095.53
6088.64,4882.84
5354.62,3003.53
9052.4,1071.11
7465.03,1639.58
2834.11,149.958
4836.67,9663.73
7442.63,7140.2
4297.09,6429.43
7383.91,8300.34
1539.77,9643.26
4234.13,1793.98
418.163,5969.78
938.899,3753.64
9235.72,8190.19
9304.49,1217.52
2830.45,278.544
7480.78,7677.95
1478.32,9026.11
9484.79,6572.84
6458.88,4206
2267.7,8947.85
2590.43,4483.5
687.69,5182.29
5057.32,5235.66
5543.8,4845.85
3073.52,3699.78
1402.76,7177.9
3394,9498.04
2808.86,8943.25
4056.82,7316.51
7513.48,1145.72
8029.03,6294.55
7871.88,6909.1
1483.72,944.639
1129.77,8508.91
9909.03,5319.09
4913.35,4177.33
3079.15,5229.98
1525.77,1034.92
5161.38,5459.28
1689.81,1644.97
6401.79,9819.33
3566.14,3684.4
133.521,107.217
6399.39,6696.88
8123.87,5682.18
2232.8,7439.74
9840.7,9030.7
8737.86,6535.53
2226.51,1687.32
864.163,8490.77
5941.86,3260.87
7713.2,9535.12
543.307,9874.72
8313.74,8521.34
4157.44,5243.97
2700.73,1730.16
7326.41,3488.88
697.516,1118.53
9689.65,7900.04
4124.04,1519.78
221.095,573.2
6615.5,3456.53
937.469,1729.27
1372.59,2045.71
68.1659,4109.52
6705.14,2092.88
563.065,7163.95
4314.28,4968.26
3444.4,451.174
