x,f(x)
3907.32,2130.79
2521.42,2921.83
3493.62,2824.82
4770.93,2172.37
3661.14,5282.18
5390.69,9777.8
9108.76,795.059
7322.86,5009.88
7753.25,9704.58
5328.85,9521.02
7263.65,4821.74
5147.21,4051.75
8094.68,9839.08
7249.88,7528.01
7880.4,82.8393
1621.03,2214.66
2169.39,4826.6
4804.01,5702.06
1557.28,6781.56
6842.15,9359.29
5908.99,7883.56
2894.62,3873.88
36.9414,2955.81
9029.12,9021
65.2334,2780.95
5018.36,9754.53
740.47,4733.33
876.163,9176.54
8258.89,1585.4
8658.94,4035.98
5064.31,6862.3
6110.78,2696.91
8433.95,6930.15
4211.55,3053.34
2369.94,8857.59
3872.27,1799.04
1051.09,1892
8063.03,717.713
9065,9456.61
376.405,7148.18
6903.29,2351.71
7094.74,2011.09
9196.52,9358.03
614.299,2589.37
1994.59,3395.64
4119.54,939.829
4685.28,2123.27
6094.27,8081.26
3297.31,2081.91
7058.07,1339.02
6806.43,6226.74
6079.95,8296.5
3807.55,9605
4727.96,1023.46
1654.76,5798.02
1095.92,9670.52
4842.08,9210.22
4185.18,8056.99
95.6044,6484.37
1589.07,2827.47
9000.93,6385
5156.24,4057.4
5805.44,6604.9
269.009,1331.11
9078.61,9320.29
2073.86,1707.2
6841.86,9946.22
7603.17,203.781
2534.46,7410.32
2990.48,3034.87
472.402,1826.36
1832.08,7479.58
149.814,8629.72
9101.89,816.095
1355.74,9458.08
6285.62,5932.82
4902.5,8643.21
9297.06,608.746
4481.41,4884.35
1894.19,4402.29
2972.43,7070.15
6567.83,2.66977
4285.38,4214.86
6513.38,8292.57
5433.37,4691.81
1935.57,4821.45
5934.02,5931.94
7124.05,2250.86
5491.25,7047.36
9023.22,2398.95
7821.79,2006.33
675,2547.48
5730.45,7475.15
9245.85,2533.19
3147.91,4750.98
638.443,4067.07
3811.13,2853.49
6067.21,8371.24
1588.25,7998.89
4835.42,8335.83
401.942,2603.73
6002.98,6025.86
6054.27,3893.77
4982.37,7356.57
2186.82,1891.01
6984.33,7618.76
4534.06,7795.53
5969.64,4441.67
2810.42,6759.44
1081.71,8772.54
6294.53,7290.03
6132.53,7316.24
3481.74,3423.55
1573.58,8217.93
6249.46,1543.67
5433.9,1798.08
9492.54,472.648
5870.6,5869.77
7996.9,7957.03
5580.51,7159.59
5953.53,2561.88
6563.82,376.55
1692.21,3111.39
5654.99,7763.22
3623.6,8949.73
1336.23,4600.54
1190.23,8698.95
8037.36,9522.57
1408.35,2755.55
9088.69,1759.47
7074.44,4517.49
4461.13,9281.1
4357.2,7417.5
3694.15,3127.07
5362.27,5470.89
5078.31,5041.46
2769.22,2287.94
5041.57,5379.73
2926.03,5397.47
7947.07,5195.66
5295.56,2125.74
1652.02,1921.74
4171.2,7903.67
9523.15,9026.72
5387.73,9561.57
2425.04,1203.51
9216.15,7732.94
3013.96,5419.85
7913.16,5730.65
6381.72,627.338
6188.22,5236.93
6527.32,1516.74
9209.95,5967.38
7415.11,3240.63
6448.37,8595.19
2483.01,6562.44
9149.27,5819.72
5740.23,7349.36
9459.22,6033.43
6.491,7321.02
956.923,2165.17
2525.14,3378.25
1023.49,1711.72
498.961,7481.02
5338.29,4604.86
2039.69,8847.98
5669.55,76.9536
2378.55,3045.22
1912.98,7815.03
2639.62,2855.63
8057.71,1781.9
5771.49,8235.02
5946.57,4417.18
7148.9,8228.28
5542.27,6077.16
2257.4,9084.52
4856.26,1959.09
326.761,3745.37
8976.66,6675.85
7642.66,8087.4
8749.01,7155.89
9978.18,2429.23
8026.65,6383.14
7680.47,6086.73
8472.78,9933.07
6929.97,9337.79
6859.48,3892.98
714.686,4788.73
9611.51,1445.88
7340,2060
6370.99,2447.23
3479.26,5212.51
4682.48,2904.42
7546.27,9743.69
9701.48,9362.71
2033.34,9747.79
3477.76,627.716
2717.54,9524.21
4137.64,4304.49
1472.93,5361.15
1455.39,5437.85
6613.4,4702.74
6052.7,7519.95
7631.2,2719.86
3931.63,6795.23
7601.77,6106.12
3013.67,728.054
849.672,1130.18
685.151,7215.2
778.57,3183.02
4741.5,1136.39
9430.51,5516.02
57.6953,6435.74
7509.78,4067.07
5126.51,7439.99
8256.8,5159.88
935.174,3193.05
5181.15,3632.83
478.924,3272.16
2870.71,5330.23
1323.56,432.96
1994.27,4978.55
2661.46,5173.35
4548.43,1272.15
4359.57,5329.09
6696.5,3288.74
7174.53,1536.76
3830.78,437.609
5271.09,7895.67
1177.76,506.566
8421.51,4330.88
2311.07,2059.35
5387.64,6188.13
5934.74,9500.12
746.198,7357.2
2166.03,3123.89
6882.62,1020.25
713.245,5619.4
4368.64,6715.83
1242.99,2159.83
7408.76,3441.93
639.787,5246.15
2530.98,7370.13
3463.75,5904.81
3936.11,2841.88
5135.56,1921.68
4583.74,9276.14
5902.15,5636.72
8549.77,2973.25
4015.21,762.612
8444.86,3066.48
8579.3,2738.02
7359.85,1763.58
1590.84,3072.19
7533.54,4320.44
4058.3,6799.94
7029.16,4253.95
9569.06,8849.05
6646.65,6678.82
6175.02,1238.49
6323.68,6992.89
8131.74,4086.28
3563.34,4184.02
8752.43,9450.48
6238.22,7277.08
5907.13,564.195
2053.45,4496.31
3679.19,7783.76
3253.58,5427.85
1777.19,2168.67
4099.39,2787.87
6581.45,2140.82
7840.32,8488.81
6943.24,1709.03
3546.52,3886.21
7855.42,8885.4
5622.72,6042.22
7279.84,1498.26
7762.54,529.366
812.216,4195.62
7319.21,3847.19
4387.19,6956.47
8030.43,7445.21
9878.34,1669.54
5782.71,9909.31
575.809,7026.65
3681.78,9392.34
5211.31,3872
4404.88,9729.6
3300.9,4569.32
1928.73,7604.96
8323.26,3489.51
1422.16,3107.06
3874.28,7686.77
424.618,5119.16
5612.24,9626.56
3285.14,378.111
2111.32,1965.71
9531.64,9695.12
6740.55,9715.31
7474.18,5784.77
2284.82,2700.28
4529.18,1437.01
368.142,4565.86
7008.99,322.771
9893.16,4489.6
8051.26,6003.4
7560.84,9129.5
737.374,9964.33
436.054,2751.14
4725.02,3703.59
6579.28,7210.48
9764.9,4547.49
7473.57,1906.05
9746.37,7720.91
5520.43,3243.3
7239.33,5342.47
9231.74,5913.93
3058.13,8408.07
1391.44,9902.62
7555.82,5856.77
3408.96,6031.61
3800.46,6811.81
7895.32,1002.63
403.254,6090.72
2074.74,3012.93
6826.41,8474.53
318.855,1564.04
7331.64,5379.75
8409.65,3122.2
4576.21,3090.77
9605.4,9536.82
6886.25,1759.07
5130.94,3521.95
668.636,3996.58
2875.52,6134.39
8170.06,764.673
9687.37,5693.9
3540.23,6959.18
5708.93,7315.46
4320.74,6770.93
1168.37,763.722
570.024,5508.54
3915.22,3825.69
2366.28,2190.32
3602.58,3728.17
2703.83,9609.47
575.018,3056.14
9659.99,5931.71
3362.92,5744.97
8659.91,1955.89
3517.2,6498.03
98.6142,978.037
6716.75,5528.3
1098.41,3917.91
2877.11,893.792
3005.06,3831.47
5071.21,6757.45
5362.29,3474.22
7286.68,7114.4
3871.37,6830.57
9523.76,9379.73
9032.7,1185.27
8429.9,8239.31
4997.95,6946.79
1095.18,7841.88
9439.7,37.8614
6633,4546.27
770.941,7761.47
8351.68,3080.45
7676.23,7679.46
4886.63,8437.47
1569.35,3989.54
2733.44,8283.84
3424.39,3573.1
7723.13,4577.11
6099.16,8232.95
9611.15,2203.87
6547.73,5561.65
4876.99,1070.88
5483.18,7642.74
159.533,1667.05
2098.38,7540.48
3530.57,1337.44
1308.48,8800.77
1991.75,3800.14
8446.95,7042.05
7520.8,7482.95
769.878,8275.24
3261.1,7856.64
2253.46,3511.56
7259.81,6929.67
3897.12,4958.02
3373.71,4996.51
3343.03,909.028
4249.8,6366.75
4867.04,3295.84
3613.25,9500.52
9673.24,9821.95
3589.72,5168.24
333.132,6440.42
6393.49,1028.9
4370.37,9433.62
1805.31,4051.37
4759.17,391
8657.07,1448.22
7712.47,5461.43
5325.72,4312.8
6847.14,5654.08
9919.06,4982.03
5228.24,7348.39
387.223,8288.2
9401.19,4131.34
7320.21,9940.6
8507.28,3150.09
7979.94,84.668
8930.36,5493.74
5548.39,1610.8
4663.37,6513.46
1075.41,3598.81
8697.14,8183.94
8498.61,2259.47
5974.23,5187.48
3668.01,1365.38
8819.48,779.806
9941.03,8888.31
7549.36,3588.33
8378.83,3486.25
9563.75,8700.16
5907.72,8672.44
568.116,8629.26
7105.17,3886.85
1709.45,3477.71
1377.18,6925.33
3240.66,6830.34
9185.74,9941.33
1253.4,2150.56
6189.23,6367.58
5546.16,9433.49
6752.03,7480.58
469.023,9958.79
3917.82,210.928
5568.57,8732.06
411.223,9359.13
1406.86,33.2606
6978.59,9512.84
218.182,8585.87
5601.21,5441.15
8309.8,3829.27
5267.23,3762.34
9816.69,5334.33
1025.14,8152.54
113.157,4501.4
8834.79,4776.1
9215.86,9098.45
6273.3,5883.06
5487.02,2189.9
2906.88,5686.28
919.615,3201.2
6517.13,3998.01
4993.73,8275.21
5087.6,2189.44
5695.57,7549.88
2901.48,6160.46
8671.07,2079.2
2536.8,1416.11
5892.42,2648.19
2075.76,6901.04
5420.56,6501.36
3839.89,5048.86
6712.87,1577.64
9511.69,7292.5
70.8548,9859.5
9786.42,6587.19
7350.09,5863.06
7795.64,9200.46
131.805,3088.58
9460.77,4939.14
3471.92,2564.58
814.188,4398.27
4083.29,2369.24
