x,f(x)
4831.55,1983.71
1870.51,1633.66
8968.23,7468.03
1704.13,6484.47
5886.88,1080.52
3006.18,858.412
4461.42,4555.03
6882.17,5084.28
8189.16,2669.26
5295.05,9590.94
1687.63,5760.86
4521.32,250.774
1516.15,8486.59
3992.66,5698.48
8268.76,6468.12
2372.77,604.309
5082.37,1313.33
9941.55,6988.67
2570.47,887.19
1052.76,5868.5
3195.82,7312.57
8871.84,4413.67
8346.17,9408.2
5523.08,7508.03
6960.19,2061.05
5706.13,3874.26
2646.1,1443.53
1763.57,4383.32
2840.65,1765.93
9334.13,1999.33
3475.91,8759.12
3476.49,1817.94
5461.78,9064.72
2900.15,9389.55
2249.65,5832.85
7840.16,2176.12
5158,8045.22
8514.12,1666.32
4464.25,7921.18
9389.49,9167.77
9737.74,4454.51
9845.05,6795.54
9353.44,3819.94
8957.24,5855.54
7146.13,1233.24
2945.67,6536.71
8086.72,1401.14
4465.83,2256.72
5276.13,7389
4123.17,723.004
5914.32,4132.94
2327.99,6799.18
36.5833,3550.5
2942.68,1302.63
984.433,7413.26
5769.88,7258.75
4261.81,5597.96
5879.73,9638.01
5638.09,6048.31
368.829,8587.91
991.593,1397.71
6814.31,8674.26
9530.03,4015.08
8910.03,4877.94
1058.78,2127.79
5918.16,5929.53
3664.69,3973.27
151.583,3063.94
4636.54,783.526
5853.53,1484.25
5.67213,8120.57
4699.94,2436.01
8920.52,5920.73
7333.21,6655.36
2708.98,220.564
3263.61,4790.17
9463.71,4592.6
9174.35,6416.62
7125.76,6697.86
2026.33,9975.49
4587.15,8177.32
1821.89,3656.74
8285.89,8778.18
4637.8,738.505
4236.96,9648.37
3172.28,2566.76
2830.37,1083.97
1060.61,4210.33
6359.47,5773.64
993.481,3990.49
2947.2,3074.41
101.864,5055.53
2978.91,8191.52
1086.66,4577.74
9107.02,9627.25
7041.29,7240.57
7662.6,4352.93
1832.41,6603.64
8088.06,2927.75
2952.9,7907.03
999.995,8802.14
1667.48,4693.17
329.06,1937.5
9483.21,5587.52
2540.94,2957.37
4904.31,2941.39
7511.3,3517.05
9147.76,7792.73
6912.51,6489.13
4326.05,4600
7609.68,35.451
5741.83,2589.89
2628.42,9229.72
3392.06,1366.25
8949.02,2895.69
6072.51,6947.61
8168.82,1822.59
3878.43,8706.59
7443.21,9262.45
2889.01,6211.31
423.781,2791.2
6135.1,8593.22
6070.09,6428.37
9240.89,5139.83
464.103,1435.58
1134.38,7087.57
4831.25,8614.18
7558.19,2487.71
7333.04,9227.17
6523.25,1076.32
4214.49,7928.27
7444.2,4346.41
8516.93,2860.6
6940.07,6593.37
7393.91,3023.62
0.854171,2395.55
1109.99,1214.67
5127.45,5872.88
5839.61,6313.78
9658.64,936.931
53.125,921.737
8271.01,5995.3
6630.92,7931.2
5108.16,5106.78
6605.67,8882.59
8030.49,1641.01
5675.23,9168.81
5980.09,8169.61
2931.18,7115.31
7487.87,8879.55
4357.31,6436.29
8504.63,1312.8
3163.74,9403.64
9624.96,3610.18
2265.62,53.0042
1604.2,215.77
7328.08,4082.31
7736.99,5782.95
2261.22,8217.5
895.341,9796.16
6651.24,187.386
73.8757,7852.61
1162.73,2051.96
8175.42,7576.82
102.027,4358.71
5335,2531.22
6418.74,6275.59
3187.42,9122.67
4288.84,6986.83
2340.39,2738.63
6343.67,5518.53
7373.49,8921.45
4947.97,2008.12
6038.6,8625.93
999.027,7763.18
2857.8,8385
6153.93,7732.66
2019.63,5407.37
2520.14,4047.92
8687.34,3816.48
9257.4,3246.46
8985.98,4416.01
3592.57,2414.23
4980.92,9379.36
5210.47,5252.12
8910.66,1699.93
2344.32,8497.7
7796.81,727.249
2029.61,765.03
7047.5,2151.15
1578.19,4897.49
6424.99,8216.04
6341.24,9887.3
9064.39,8170.48
7420.4,9692.05
136.291,7394.12
4076.08,3453.9
9768.98,3802.67
2367.17,5118.93
8966.67,8458.14
1714,5570.46
2932.07,6210.71
3165.43,6241.78
857.751,5985.57
1148.96,9618.4
4183.88,7581.14
9088.69,9967.99
2934.78,5197.69
9457.52,9608.83
5475.06,4893.8
2162.92,3658.3
3146.32,740.454
641.418,6919.07
8448.9,9823.51
7537.98,6998.37
9197.93,5012.57
8580.51,6658.8
8667.88,2722.11
3462.25,5135.71
6561.12,9768.26
4719.29,4909.49
893.606,8998.41
14.524,3612.19
7614.69,7021.57
519.123,1424.39
6644.8,4127.35
9030.12,6427.93
9388.2,898.524
4270.56,8572.91
2434.1,4640.73
6857.79,8182.54
5513,3056.82
3139.93,3427.02
8493.15,2689.17
5340.27,1742.26
3750.5,4349.06
9580.96,9577.6
1376.21,9087.07
7434.85,2804.62
8991.31,3655.87
3596.8,6015.42
5280.23,9452
9813.27,6064.95
844.174,9204.06
231.525,7343.86
7911.92,6772.93
4859.83,6844.51
8059.8,2723.5
1085.62,3549.99
6599.07,4912.96
7781.89,2043.76
5514.31,9747.96
6297.89,4329
6882.34,3101.49
8001.04,8144.75
415.333,8407.25
3264.88,4373.22
4818.68,1296.96
7223.54,3174.19
9850.81,8793.49
7440.4,7048.09
4989.13,4198.56
6741.5,7937.7
7939.07,6433.29
5991.71,3578.88
2695.63,2837.07
4308.87,1197.56
4191.59,2278.91
4545.75,7101.56
3601.31,8282.38
3746.1,2652.45
905.026,51.9247
1496.08,5374.44
815.193,2375.13
7237.12,8390.08
4774.55,150.294
4421.19,1442.19
2075.36,7174.75
6896.66,7139.88
2043.35,1202.5
2617.22,2017.41
6364.76,678.524
8482.98,299.653
916.874,6280.62
3718.04,7903.81
6008.17,8339.32
2700.96,8275.01
6052.47,1022.03
6043.99,5573.24
4679.38,6790.63
477.381,7803.32
2802.1,5668.57
2068.51,3113.91
4534.54,6859.02
1713.88,8696
5494.44,376.559
9817.22,6941.03
459.529,1480.27
8787.66,6888.85
2087,8010.4
4999.99,4206.86
9756.15,9643.73
9445.33,8056.42
8876.77,476.303
5415.43,2637.33
7542.63,8747.74
5711.92,9467.08
5958.09,9575.5
4862.16,551.555
7716.98,1855.33
7941.83,2363.2
5409,9657.89
2580.19,8240.71
1453.6,355.773
3368.05,1753.33
2330.01,608.588
8971.4,3240.59
7800.64,2758.45
9060.56,9871.76
7633.61,3915.08
2598.73,7317.35
2002.99,8407.37
9576.28,6144.66
6014.49,1514.5
3123.1,9188.39
7302.59,7453.43
5481.15,3546.78
9610.57,6658.51
888.314,6727.73
5780.36,3314.67
